journal_title,twitter,followers,date
democratization,democ_journal,1728,2022-09-01
demographic research,DemographicRes,5322,2022-09-01
demography,ReadDemography,1819,2022-09-01
dendrobiology,dendrobiology,43,2022-09-01
denkmalpflege,Die_Denkmalpfl,27,2022-09-01
denver law review,denverlawreview,1669,2022-09-01
depositional record,DepositRecord,1085,2022-09-01
dermatitis,DermatitisJrnl,316,2022-09-01
dermatologic surgery,DermSurg_ASDS,209,2022-09-01
dermatology and therapy,DermatolTher,1442,2022-09-01
design and culture,DesignCultureJo,1669,2022-09-01
deutsches arzteblatt international,Dt_Aerzteblatt,33657,2022-09-01
development,Dev_journal,24281,2022-09-01
development and change,DevandChg,1097,2022-09-01
development growth & differentiation,dgd_journal,168,2022-09-01
developmental biology,Dev_Bio_Journal,6524,2022-09-01
developmental cell,Dev_Cell,29673,2022-09-01
diabetes & metabolism journal,DiabetesMetabo3,599,2022-09-01
diabetes therapy,Diabetes_Ther,1689,2022-09-01
diabetic medicine,DiabeticMed,1286,2022-09-01
diabetologia,DiabetologiaJnl,13652,2022-09-01
diachronica,Diachronica2,678,2022-09-01
diacritics-a review of contemporary criticism,read_diacritics,1100,2022-09-01
diagnostic and interventional radiology,DiagnIntervRad,21,2022-09-01
diagnostic cytopathology,DiagnosticCyto,2688,2022-09-01
dialogues in human geography,dialogueshg,6721,2022-09-01
differences-a journal of feminist cultural studies,differences_DUP,358,2022-09-01
differentiation,Diff_Journal,165,2022-09-01
digestive diseases and sciences,DDS_Journal,628,2022-09-01
digital health,DigitalHealthJ,1891,2022-09-01
digital journalism,djeditorialteam,4563,2022-09-01
digital scholarship in the humanities,DSHjournal,4086,2022-09-01
diplomacy & statecraft,dandsjournal,291,2022-09-01
diplomatic history,shafrdh,3072,2022-09-01
disability & society,JDisSoc,12104,2022-09-01
disability and health journal,Dis_Health,678,2022-09-01
disability and rehabilitation,DisabilityRehab,622,2022-09-01
disability and rehabilitation-assistive technology,DR_AssistTech,174,2022-09-01
disaster prevention and management,DisasterPrevenM,673,2022-09-01
discourse-studies in the cultural politics of education,DiscourseofEd,2107,2022-09-01
discourse processes,DProcesses,190,2022-09-01
discovery medicine,DiscovMed,65,2022-09-01
discrete analysis,da_maths,200,2022-09-01
disease models & mechanisms,DMM_Journal,2250,2022-09-01
diseases of the colon & rectum,DCRjournal,14604,2022-09-01
diseases of the esophagus,DOTEsophagus,1020,2022-09-01
disparidades-revista de antropologia,Disparidades_,970,2022-09-01
dissent,dissentmag,86639,2022-09-01
distance education,DistEdJournal,1760,2022-09-01
diversity-basel,DiversityMdpi,1230,2022-09-01
dna repair,repair_dna,755,2022-09-01
down beat,DownBeatMag,51905,2022-09-01
drones,Drones_MDPI,1088,2022-09-01
drug and alcohol dependence,DrugAlcoholDep,3219,2022-09-01
drug and alcohol review,APSAD_DAR,2287,2022-09-01
drug delivery and translational research,DDTReMedia,1593,2022-09-01
drug safety,DrugSafetyJ,898,2022-09-01
drugs,DrugsJournal,301,2022-09-01
drugs in r&d,DrugsInRD,90,2022-09-01
drustvena istrazivanja,DI_JGSI,458,2022-09-01
du bois review-social science research on race,DuBoisReview,10854,2022-09-01
duke law journal,dukelawjournal,3201,2022-09-01
e-polymers,ePoly_DG,16,2022-09-01
ear and hearing,EandHonline,2232,2022-09-01
early american literature,Early_Am_Lit,1550,2022-09-01
early medieval china,medieval_china,350,2022-09-01
early music,EarlyMus,2074,2022-09-01
earth planets and space,eps_tweet,700,2022-09-01
earth sciences history,ESciHist,112,2022-09-01
earth surface dynamics,EGU_ESurf,4419,2022-09-01
earth system dynamics,EGU_ESD,1828,2022-09-01
earth system science data,ESSD_journal,1183,2022-09-01
earths future,EarthsFutureEiC,1087,2022-09-01
east european jewish affairs,E_E_J_A,78,2022-09-01
east european politics and societies,eepsjournal,1061,2022-09-01
eastern european economics,EasternEuropeEc,42,2022-09-01
eating disorders,EDsJTP,1403,2022-09-01
ebiomedicine,eBioMedicine,10035,2022-09-01
eclinicalmedicine,eClinicalMed,6566,2022-09-01
ecography,EcographyJourna,13553,2022-09-01
ecohydrology,EcohydrologyEds,270,2022-09-01
ecological applications,ESAApplications,5523,2022-09-01
ecological entomology,Ecol_Ent,3681,2022-09-01
ecological informatics,ECOLINFORM,98,2022-09-01
ecological management & restoration,EMRjournal,443,2022-09-01
ecological monographs,ESAMonographs,3250,2022-09-01
ecological research,EcologicalRes,691,2022-09-01
ecology and evolution,Ecol_Evol,5865,2022-09-01
ecology and society,EcologySociety1,1989,2022-09-01
ecology law quarterly,elq_berkeley,213,2022-09-01
ecology letters,Ecology_Letters,12014,2022-09-01
econ journal watch,EconJWatch,686,2022-09-01
econometrica,ecmaEditors,32872,2022-09-01
economic and labour relations review,TheELRR,1182,2022-09-01
economic and social review,esr_ie,627,2022-09-01
economic anthropology,EconomicAnthro,881,2022-09-01
economic geography,econgeog,2089,2022-09-01
economic history review,echistsocreview,3503,2022-09-01
economic journal,EJ_RES,19656,2022-09-01
economica,EconomicaLSE,1705,2022-09-01
economy and society,econsocjournal,2195,2022-09-01
ecosphere,ESAEcosphere,4410,2022-09-01
ecosystem health and sustainability,EHS__journal,571,2022-09-01
ecosystems,EcosystemsJ,1173,2022-09-01
ecumenical review,wccEREV,1885,2022-09-01
educacion xx1,EducacionXX1,5543,2022-09-01
education finance and policy,EFPJournal,1425,2022-09-01
education for chemical engineers,ECEJournal,146,2022-09-01
educational psychologist,EdPsychJournal,2852,2022-09-01
educational researcher,ERjournal_AERA,2721,2022-09-01
educational review,EdReview,3931,2022-09-01
educational studies,EdStudiesAESA,526,2022-09-01
efsa journal,EFSAJournal,842,2022-09-01
eighteenth-century fiction,ECFjournal,6016,2022-09-01
eighteenth century-theory and interpretation,18CTANDI,1507,2022-09-01
eire-ireland,eire_ire,356,2022-09-01
ejso,ejsotweets,5865,2022-09-01
electoral studies,electoralstdies,3886,2022-09-01
electroanalysis,ElecAnalys,375,2022-09-01
electronic markets,Journal_EM,775,2022-09-01
electronics,ElectronicsMDPI,865,2022-09-01
electronics letters,ElecLett,860,2022-09-01
electrophoresis,Electro28700254,34,2022-09-01
elementa-science of the anthropocene,elementascience,1259,2022-09-01
elh,EnglishLitHist,4361,2022-09-01
elife,eLife,117604,2022-09-01
embo journal,embojournal,24251,2022-09-01
embo molecular medicine,EmboMolMed,8217,2022-09-01
embo reports,emboreports,12827,2022-09-01
emergencias,EMERGENCIAS_NET,13842,2022-09-01
emergency medicine australasia,EMAJournal,3481,2022-09-01
emergency medicine journal,EmergencyMedBMJ,37343,2022-09-01
emerging adulthood,EmergAdulthd,178,2022-09-01
emerging infectious diseases,CDC_EIDjournal,2,2022-09-01
emotion review,Emotion_Review,575,2022-09-01
emotion space and society,emospasoc,323,2022-09-01
empirical software engineering,emsejournal,1724,2022-09-01
empirical studies of the arts,EmpStudArts,246,2022-09-01
endangered species research,ESR_IR,1521,2022-09-01
endocrine-related cancer,EndoCancer,3331,2022-09-01
endocrine connections,EndoConnect,5298,2022-09-01
endocrine pathology,EndoPath,1615,2022-09-01
endoscopy,endoscopyjrnl,5994,2022-09-01
energy & environmental materials,EEMZZU1,126,2022-09-01
energy & environmental science,EES_journal,4528,2022-09-01
energy journal,JournalEnergy,187,2022-09-01
energy sustainability and society,UFZ_ESSOJournal,339,2022-09-01
engineering studies,EngrStudies,626,2022-09-01
english,English_Jnl,164,2022-09-01
english historical review,enghistrev,5083,2022-09-01
english language notes,eln_cu,14,2022-09-01
english studies,ES_Routledge,1185,2022-09-01
english studies in canada,ESCJourn,225,2022-09-01
english teaching-practice and critique,EngTchingPrCr,1098,2022-09-01
ensenanza de las ciencias,EnsenanzaC,7,2022-09-01
enterprise & society,EntandSoc,942,2022-09-01
entomologia experimentalis et applicata,Ento_EA,3257,2022-09-01
entomologia generalis,EntomologiaG,83,2022-09-01
entrepreneurship and regional development,ERD_IntJournal,1120,2022-09-01
entrepreneurship theory and practice,ETPjournal,3360,2022-09-01
entropy,Entropy_MDPI,2284,2022-09-01
environment and history,Environ_History,1696,2022-09-01
environment and planning a-economy and space,economyandspace,3241,2022-09-01
environment and planning b-urban analytics and city science,envplanb,620,2022-09-01
environment and planning c-politics and space,envplanc,4427,2022-09-01
environment and planning d-society & space,SocietyandSpace,15726,2022-09-01
environment and planning e-nature and space,envplane,3330,2022-09-01
environment international,env_int_journal,1668,2022-09-01
environmental conservation,EnvConsJournal,2911,2022-09-01
environmental education research,eerjournal,1374,2022-09-01
environmental engineering science,EnvEngSciJrnl,902,2022-09-01
environmental health perspectives,EHPonline,9247,2022-09-01
environmental history,envhistjournal,5604,2022-09-01
environmental politics,env_pol,5844,2022-09-01
environmental toxicology and chemistry,etc_editor,1857,2022-09-01
environmental values,J_EnvValues,454,2022-09-01
epidemiologic reviews,EpiReviews,765,2022-09-01
epidemiology,EpidemiologyLWW,10572,2022-09-01
epidemiology and infection,Epidemio_Infect,2148,2022-09-01
epigenetics,EpigeneticsJ,177,2022-09-01
epigenetics & chromatin,EpigenChromatin,7006,2022-09-01
epigenomics,EpigenomicsFSG,2219,2022-09-01
epilepsia,EpilepsiaJourn,7871,2022-09-01
epilepsia open,EpilepsiaOpen,2557,2022-09-01
epilepsy & behavior,EpilepsyBehavi1,3127,2022-09-01
epilepsy currents,AESCurrents,299,2022-09-01
epileptic disorders,EpiDisorders,2233,2022-09-01
epj data science,epj_ds,1396,2022-09-01
epma journal,TheEPMAJournal,38,2022-09-01
ergo-an open access journal of philosophy,ErgoEditors,3076,2022-09-01
ergonomics,ergonomics1957,2572,2022-09-01
esmo open,ESMO_Open,3707,2022-09-01
esq-a journal of the american renaissance,ESQJournal,540,2022-09-01
estudios atacamenos,reatacam,308,2022-09-01
ethical theory and moral practice,ETMPjournal,302,2022-09-01
ethics,EthicsJournal,2951,2022-09-01
ethics & international affairs,eiajournal,4118,2022-09-01
ethnic and racial studies,ersjournal,7305,2022-09-01
ethnicities,EthnicitiesSAGE,879,2022-09-01
ethnicity & disease,EthnicityD,359,2022-09-01
ethnicity & health,EthnicityHealth,212,2022-09-01
etikk i praksis,redaksjoneip,45,2022-09-01
etudes francaises,Revue_EtudFra,717,2022-09-01
etudes litteraires,revue_el,257,2022-09-01
eure-revista latinoamericana de estudios urbano regionales,RevistaEURE,2016,2022-09-01
eurointervention,EuroInterventio,19344,2022-09-01
europe-asia studies,eurasiastudies,4729,2022-09-01
european accounting review,EAR_Journal,1221,2022-09-01
european constitutional law review,eu_const,2788,2022-09-01
european educational research journal,EuropeanEducat3,556,2022-09-01
european heart journal,ehj_ed,17354,2022-09-01
european journal of applied physiology,EJAP_official,5206,2022-09-01
european journal of cardiovascular nursing,EditorEJCN,2488,2022-09-01
european journal of clinical investigation,EJCI_News,104,2022-09-01
european journal of clinical nutrition,ejcneditor,2831,2022-09-01
european journal of criminology,EJC_Eurocrim,237,2022-09-01
european journal of cultural studies,EJCS_Journal,1421,2022-09-01
european journal of gynaecological oncology,EJGO_IMR,1159,2022-09-01
european journal of health psychology,EJHP_journal,157,2022-09-01
european journal of hospital pharmacy,EJHP_BMJ,1986,2022-09-01
european journal of human genetics,ejhg_journal,7135,2022-09-01
european journal of immunology,EurJImmunol,564,2022-09-01
european journal of industrial relations,EJIR_News,939,2022-09-01
european journal of inorganic chemistry,EurJIC,5162,2022-09-01
european journal of internal medicine,EJIM_journal,479,2022-09-01
european journal of international law,ejiltalk,26083,2022-09-01
european journal of international relations,eurojournir,10555,2022-09-01
european journal of jewish studies,EJJS_Journal,36,2022-09-01
european journal of mineralogy,EurJMineral,103,2022-09-01
european journal of neuroscience,EJNeuroscience,18484,2022-09-01
european journal of organic chemistry,EurJOC,12398,2022-09-01
european journal of personality,EJPBlog,830,2022-09-01
european journal of pharmaceutical sciences,EditorsEJPS,462,2022-09-01
european journal of political research,ejprjournal,5124,2022-09-01
european journal of psychological assessment,EJPAjournal,534,2022-09-01
european journal of psychology applied to legal context,revistaejpalc,1115,2022-09-01
european journal of psychotraumatology,Psychotraumatol,2737,2022-09-01
european journal of soil biology,EJSOBI,159,2022-09-01
european journal of soil science,ejsoilscience,3348,2022-09-01
european journal of sport science,EurJSportSci,19776,2022-09-01
european journal of taxonomy,ejtaxonomy,1487,2022-09-01
european journal of vascular and endovascular surgery,EJVES_ESVS,5591,2022-09-01
european journal of wildlife research,ejwr_cm,177,2022-09-01
european law journal,eurlawj,639,2022-09-01
european management journal,EuropeanManage1,1038,2022-09-01
european political science,epsjournal,1703,2022-09-01
european political science review,epsrjournal,15204,2022-09-01
european polymer journal,EuropeanPolymer,131,2022-09-01
european psychiatry,EP_Editors,841,2022-09-01
european psychologist,EurPsychol_jour,104,2022-09-01
european security,european_sec,3342,2022-09-01
european societies,EuroSocieties1,2628,2022-09-01
european sociological review,esr_news,3865,2022-09-01
european spine journal,EurSpineJournal,3635,2022-09-01
european sport management quarterly,EuroSportManQ,1405,2022-09-01
european surgery-acta chirurgica austriaca,SurgeryEuropean,99,2022-09-01
european thyroid journal,Eur_Thyroid_J,1845,2022-09-01
european union politics,eup_thejournal,848,2022-09-01
european urban and regional studies,eursjournal,554,2022-09-01
european urology,EUplatinum,33334,2022-09-01
european urology focus,EurUrolFocus,6205,2022-09-01
european urology oncology,EurUrolOncol,8484,2022-09-01
european urology open science,EurUrolOpen,1831,2022-09-01
eurosurveillance,Eurosurveillanc,17620,2022-09-01
evaluation,EvaluationJour1,367,2022-09-01
evidence-based mental health,EBMentalHealth,3392,2022-09-01
evidence & policy,EvidencePolicy,7950,2022-09-01
evodevo,EvoDevo_BMC,318,2022-09-01
evolution,journal_evo,7053,2022-09-01
evolution and human behavior,EvolHumBehav,3183,2022-09-01
evolution letters,EvolLetters,6711,2022-09-01
evolution psychiatrique,LEvoPsych,161,2022-09-01
evolutionary anthropology,evanthro,2698,2022-09-01
evolutionary applications,EvolAppJournal,1675,2022-09-01
evolutionary bioinformatics,EvoBioinfo,393,2022-09-01
evolutionary ecology,evoecology,811,2022-09-01
excli journal,EXCLIJournal,99,2022-09-01
exemplaria-medieval early modern theory,readexemplaria,1280,2022-09-01
exercise and sport sciences reviews,ESSRonline,17596,2022-09-01
experimental and therapeutic medicine,EtMedicine,93,2022-09-01
experimental biology and medicine,EBM_LatinAm,43,2022-09-01
experimental brain research,ExpBrainRes,832,2022-09-01
experimental dermatology,ExpDermatol,817,2022-09-01
experimental physiology,ExpPhysiol,12855,2022-09-01
experimental psychology,ExpPsychJournal,332,2022-09-01
expert opinion on investigational drugs,EO_InvDrugs,340,2022-09-01
expert reviews in molecular medicine,Journal_ERMM,250,2022-09-01
expository times,ExpositoryTimes,111,2022-09-01
extrapolation,ExtrapolationSF,1183,2022-09-01
eye,Eye_Journal,2858,2022-09-01
facets,FACETSJournal,1745,2022-09-01
facial plastic surgery & aesthetic medicine,FPSAMjournal,107,2022-09-01
families in society-the journal of contemporary social services,FISOnline,2059,2022-09-01
families relationships and societies,FRSjournal,1530,2022-09-01
family medicine,fammedjournal,300,2022-09-01
family process,FamilyProcess,2753,2022-09-01
faraday discussions,Faraday_D,2808,2022-09-01
febs journal,FEBSJournal,2712,2022-09-01
febs letters,FEBS_Letters,1921,2022-09-01
febs open bio,FEBSOpenBio,1068,2022-09-01
feminism & psychology,FemPsychJournal,1213,2022-09-01
feminist criminology,FCXCrim,828,2022-09-01
feminist economics,FeministEcon,9106,2022-09-01
feminist legal studies,fls_journal,4422,2022-09-01
feminist media studies,femmediastudies,3444,2022-09-01
feminist review,FeministReview_,17477,2022-09-01
feminist studies,feministstudies,6779,2022-09-01
feminist theory,FeministTheory,8645,2022-09-01
feministische studien,fstudien,4015,2022-09-01
fems microbiology letters,femsletters,184,2022-09-01
fermentation-basel,Ferment_MDPI,354,2022-09-01
fibres & textiles in eastern europe,FTEEJournal,68,2022-09-01
fiddlehead,TheFiddlehd,6114,2022-09-01
film-philosophy,filmphiljournal,4010,2022-09-01
film comment,FilmComment,71354,2022-09-01
film quarterly,FilmQuarterly,5680,2022-09-01
fire-switzerland,Fire_MDPI,2239,2022-09-01
fire technology,FireTechnology,2978,2022-09-01
fleischwirtschaft,FleiwiNews,920,2022-09-01
folia primatologica,FoliaPrimatol,466,2022-09-01
food & function,FoodRSC,471,2022-09-01
food & nutrition research,FoodnNutrResear,1123,2022-09-01
food and energy security,FoodEnergySec,312,2022-09-01
food and nutrition bulletin,FNBjournal,441,2022-09-01
food bioscience,FoodBioscience,1,2022-09-01
food culture & society,FCSJournal,2658,2022-09-01
food policy,_Food_Policy,1861,2022-09-01
food quality and safety,FQSmag,4522,2022-09-01
food science of animal resources,fsarjournal,12,2022-09-01
food security,Food_Security,1226,2022-09-01
forbes,Forbes,18264834,2022-09-01
fordham law review,fordhamlrev,4001,2022-09-01
foreign affairs,foreignaffairs,860462,2022-09-01
foreign policy analysis,fpa_jrnl,2813,2022-09-01
forest systems,ForestSystems_J,1036,2022-09-01
forestry chronicle,TFCJournal,148,2022-09-01
forests,Forests_MDPI,1935,2022-09-01
fornvannen-journal of swedish antiquarian research,Fornvannen_Jrnl,298,2022-09-01
forum-a journal of applied research in contemporary politics,TheForumJournal,84,2022-09-01
forum for modern language studies,FmlSjournal,446,2022-09-01
french cultural studies,FrCulturalSt,1195,2022-09-01
french studies,FrenchStudies,3155,2022-09-01
freshwater science,FreshwaterSci,2869,2022-09-01
friction,FrictionJnl,163,2022-09-01
frontiers-a journal of women studies,Frontiers_Women,602,2022-09-01
frontiers in bioengineering and biotechnology,FrontBioeng,3488,2022-09-01
frontiers in bioscience-landmark,Landmark_IMR,161,2022-09-01
frontiers in cardiovascular medicine,FrontCVMedicine,1948,2022-09-01
frontiers in cell and developmental biology,FrontCellDevBio,3407,2022-09-01
frontiers in cellular and infection microbiology,FrontCellInfect,3077,2022-09-01
frontiers in chemistry,FrontChemistry,3967,2022-09-01
frontiers in earth science,FrontEarthSci,3786,2022-09-01
frontiers in ecology and the environment,ESAFrontiers,7508,2022-09-01
frontiers in endocrinology,FrontEndocrinol,3626,2022-09-01
frontiers in energy,FIE_Journal,15,2022-09-01
frontiers in energy research,FrontEnergyRes,1087,2022-09-01
frontiers in environmental science,FrontEnvSci,1739,2022-09-01
frontiers in genetics,FrontGenetics,5032,2022-09-01
frontiers in immunology,FrontImmunol,27790,2022-09-01
frontiers in marine science,FrontMarineSci,13863,2022-09-01
frontiers in materials,FrontMaterials,1661,2022-09-01
frontiers in medicine,FrontMedicine,2427,2022-09-01
frontiers in microbiology,FrontMicrobiol,18626,2022-09-01
frontiers in molecular biosciences,FrontMolBioSci,2179,2022-09-01
frontiers in neurology,FrontNeurol,7573,2022-09-01
frontiers in neuroscience,FrontNeurosci,58274,2022-09-01
frontiers in nutrition,FrontNutrition,2703,2022-09-01
frontiers in oncology,FrontOncology,5237,2022-09-01
frontiers in pediatrics,FrontPediatrics,2641,2022-09-01
frontiers in pharmacology,FrontPharmacol,4620,2022-09-01
frontiers in physics,FrontPhysics,1960,2022-09-01
frontiers in physiology,FrontPhysiol,7554,2022-09-01
frontiers in plant science,FrontPlantSci,16137,2022-09-01
frontiers in psychiatry,FrontPsychiatry,10377,2022-09-01
frontiers in psychology,FrontPsychol,28446,2022-09-01
frontiers in surgery,FrontSurgery,806,2022-09-01
frontiers in veterinary science,FrontVetScience,2610,2022-09-01
frontiers of environmental science & engineering,FESE_journal,242,2022-09-01
frontiers of physics,frontphys,75,2022-09-01
functional ecology,FunEcology,22947,2022-09-01
future anterior,Future_Anterior,156,2022-09-01
future medicinal chemistry,fsgfmc,1196,2022-09-01
future microbiology,fsgfmb,3299,2022-09-01
future of children,FutureChildren,3928,2022-09-01
future oncology,FutureOncol_FSG,2574,2022-09-01
future virology,fsgfvl,2128,2022-09-01
futures,futures_journal,414,2022-09-01
gaceta sanitaria,gacetasanitaria,7767,2022-09-01
gaia-ecological perspectives for science and society,journal_GAIA,1176,2022-09-01
games for health journal,GamesforHealthJ,434,2022-09-01
gastroenterology,AGA_Gastro,18188,2022-09-01
gastroenterology report,GastroRept,21,2022-09-01
gastrointestinal endoscopy,GIE_Journal,12861,2022-09-01
gayana botanica,GayanaBotanica,74,2022-09-01
gels,Gels_MDPI,870,2022-09-01
gender & society,gend_soc,14373,2022-09-01
gender and history,GenderHistory,2901,2022-09-01
gender and language,GenderLanguage,1091,2022-09-01
gender place and culture,GPCjournal,5004,2022-09-01
gender work and organization,GenderWorkOrg,2745,2022-09-01
gene therapy,GeneTherapy_SN,2757,2022-09-01
general hospital psychiatry,GHP_Journal,318,2022-09-01
genes,Genes_MDPI,1834,2022-09-01
genes & development,GenesDev,8574,2022-09-01
genes brain and behavior,Genes2B,631,2022-09-01
genetics in medicine,GIMJournal,14509,2022-09-01
genetics research,GeneticsRes,75,2022-09-01
genome biology,GenomeBiology,87004,2022-09-01
genome biology and evolution,GenomeBiolEvol,4117,2022-09-01
genome medicine,GenomeMedicine,24488,2022-09-01
genome research,genomeresearch,54891,2022-09-01
genomics proteomics & bioinformatics,GPBees,109,2022-09-01
geo-marine letters,GeoMarLetters,29,2022-09-01
geo-spatial information science,GsisOffice,612,2022-09-01
geochemical journal,GeochemicalJ,61,2022-09-01
geochimica et cosmochimica acta,GCA_Journal,951,2022-09-01
geoderma,Geoderma_Jrnl,4179,2022-09-01
geoderma regional,GeodermaR,767,2022-09-01
geographical analysis,geoganalysis,1471,2022-09-01
geographical journal,geogjournal,1468,2022-09-01
geographical research,geogresearch,1812,2022-09-01
geographical review,Geog_Review,891,2022-09-01
geologica acta,geoacta,190,2022-09-01
geologica belgica,GeolBel_journal,62,2022-09-01
geological magazine,GeologicalMag,282,2022-09-01
geopolitics,geopolitics_jl,5720,2022-09-01
george washington law review,gwlaw,10501,2022-09-01
georgetown law journal,georgetownlj,4053,2022-09-01
georgia review,GeorgiaReview,30016,2022-09-01
geoscience frontiers,GeosciFrontiers,956,2022-09-01
geoscientific model development,EGU_GMD,1542,2022-09-01
geriatric nursing,gnjournal,414,2022-09-01
german history,germanhistsoc,3974,2022-09-01
german life and letters,glljournal,1577,2022-09-01
german politics,germanpoljnl,633,2022-09-01
german quarterly,GermanQuarterly,605,2022-09-01
geroscience,GeroScienceAGE,924,2022-09-01
geus bulletin,GeusBulletin,211,2022-09-01
gifted child quarterly,GCQjournal,1869,2022-09-01
gigascience,GigaScience,10836,2022-09-01
glia,GLIA_Journal,716,2022-09-01
global change biology,GlobalChangeBio,14274,2022-09-01
global ecology and biogeography,GEB_macro,3469,2022-09-01
global environmental change-human and policy dimensions,GEC_Journal,1000,2022-09-01
global environmental politics,gepjournal,1614,2022-09-01
global food security-agriculture policy economics and environment,Journal_GFS,550,2022-09-01
global governance,globalgovjrnl,528,2022-09-01
global health-science and practice,GHSPJournal,1595,2022-09-01
global health action,GlobalHealthAct,2409,2022-09-01
global health promotion,GHPjournal,2036,2022-09-01
global networks-a journal of transnational affairs,GlobalNetwrks,101,2022-09-01
global policy,global_policy,12966,2022-09-01
global spine journal,GlobalSpineJ,4865,2022-09-01
global strategy journal,GSJ_Jour,94,2022-09-01
globalization and health,GHJournal,13692,2022-09-01
globalizations,globalizationsj,1637,2022-09-01
glossa-a journal of general linguistics,glossa_oa,2656,2022-09-01
gm crops & food-biotechnology in agriculture and the food chain,GMCrops,424,2022-09-01
governance-an international journal of policy administration and institutions,Gov_Journal,4140,2022-09-01
government and opposition,govandopp,3864,2022-09-01
great plains quarterly,UNLGPQJournal,643,2022-09-01
green chemistry,green_rsc,2409,2022-09-01
green energy & environment,GEE_Journal,511,2022-09-01
green processing and synthesis,GREENPS_DG,10,2022-09-01
group & organization management,GroupOrgMgmt,824,2022-09-01
gut,Gut_BMJ,22329,2022-09-01
gut pathogens,GutPathogens,706,2022-09-01
haematologica,Haematologica,12398,2022-09-01
hahr-hispanic american historical review,HAHR21,3167,2022-09-01
harvard business review,HarvardBiz,5819633,2022-09-01
harvard civil rights-civil liberties law review,HarvardCRCL,1715,2022-09-01
harvard environmental law review,harvardelr,1779,2022-09-01
harvard international law journal,HarvardILJ,1687,2022-09-01
harvard journal of law and public policy,HarvardJLPP,2676,2022-09-01
harvard journal on legislation,HarvardJOL,1248,2022-09-01
harvard law review,harvlrev,47601,2022-09-01
harvard library bulletin,HLBJournal,176,2022-09-01
harvard review of psychiatry,HarvardRevPsych,1443,2022-09-01
hastings law journal,hastingslj,1466,2022-09-01
hau-journal of ethnographic theory,haujournal,15340,2022-09-01
head & face medicine,HeadFaceMed,155,2022-09-01
headache,HeadacheJournal,6387,2022-09-01
health affairs,Health_Affairs,166008,2022-09-01
health care analysis,HCAnalysis,445,2022-09-01
health care management review,HCMRonline,831,2022-09-01
health communication,hceditorialteam,184,2022-09-01
health informatics journal,Health_Inf_J,46,2022-09-01
health promotion international,HealthPromInt,1202,2022-09-01
health promotion journal of australia,HealthProm_J_Au,2325,2022-09-01
health psychology review,healthpsychrev,743,2022-09-01
health research policy and systems,HarpsJournal,593,2022-09-01
health services research,HSR_HRET,2230,2022-09-01
health sociology review,healthsocrev,1338,2022-09-01
health systems & reform,HSRJournal,1104,2022-09-01
healthcare-the journal of delivery science and innovation,HC_TheJournal,3675,2022-09-01
heart,Heart_BMJ,48396,2022-09-01
heart & lung,haljournal,126,2022-09-01
heart rhythm,HRS_O2Journal,3129,2022-09-01
helicobacter,HelicoJournal,17,2022-09-01
heliyon,HeliyonJournal,4452,2022-09-01
hemasphere,Hemasphere_EHA,2393,2022-09-01
hepatitis monthly,Hepatmon,36,2022-09-01
hepatobiliary surgery and nutrition,HepatobiliaryN,214,2022-09-01
hepatology,HEP_Journal,15079,2022-09-01
hepatology communications,HepCommJournal,3610,2022-09-01
heredity,HeredityJournal,2239,2022-09-01
hernia,hernia_journal,826,2022-09-01
herpetological conservation and biology,Herpconbio,1915,2022-09-01
herpetological journal,HerpJournal,1199,2022-09-01
herpetozoa,herpetozoa,383,2022-09-01
higher education research & development,HERDJournal,11871,2022-09-01
hispanic research journal-iberian and latin american studies,JournalHispanic,800,2022-09-01
histoire sociale-social history,Sociale_History,2171,2022-09-01
histopathology,Histo_Journal,6132,2022-09-01
historia agraria,HistoriaAgraria,104,2022-09-01
historia ciencias saude-manguinhos,revistaHCSM,4070,2022-09-01
historia mexicana,RHisto_Mex,2685,2022-09-01
historia y politica,historiaypol,4135,2022-09-01
historical journal,historicaljnl,4646,2022-09-01
historical materialism-research in critical marxist theory,histmat,17345,2022-09-01
historical methods,histmethod,129,2022-09-01
historical studies in the natural sciences,HSNatSci,1943,2022-09-01
historisk tidskrift,editorHT,461,2022-09-01
history,HisJournalHA,5069,2022-09-01
history and philosophy of the life sciences,HPLSjournal,2474,2022-09-01
history and technology,HistAndTech,3428,2022-09-01
history and theory,histandtheojrnl,1650,2022-09-01
history of photography,HoP_Journal,1144,2022-09-01
history of science,HistorSci,907,2022-09-01
history of the family,hisfam_journal,491,2022-09-01
history of the human sciences,HistHum,1887,2022-09-01
history today,HistoryToday,322786,2022-09-01
history workshop journal,historywo,18565,2022-09-01
hiv medicine,HIV_Medicine,2586,2022-09-01
holocene,HoloceneJ,1555,2022-09-01
homicide studies,HomicideStudies,400,2022-09-01
hong kong medical journal,HongKongMedJ,54,2022-09-01
horizons,HorizonsJournal,74,2022-09-01
horticulture research,Hortres,1637,2022-09-01
housing policy debate,HousPolDebate,3834,2022-09-01
housing studies,HousingJournal,2880,2022-09-01
hpb,hpbjournal,4561,2022-09-01
hudson review,TheHudsonReview,3168,2022-09-01
human-computer interaction,hcinteraction,227,2022-09-01
human-wildlife interactions,HWI_Journal,133,2022-09-01
human biology,HumanBioJournal,602,2022-09-01
human communication research,hcr_journal,579,2022-09-01
human factors,HFES_HFJournal,80,2022-09-01
human gene therapy,HGTJournal,2867,2022-09-01
human genomics,HumanGenomics,207,2022-09-01
