journal_title,twitter,followers,date
current science,CurrSci,1068,2023-01-01
current sociology,currentsociolog,11119,2023-01-01
current sports medicine reports,CSMRonline,10806,2023-01-01
curriculum inquiry,CI_Editors,1348,2023-01-01
cutis,CutisJournal,1534,2023-01-01
cyberpsychology-journal of psychosocial research on cyberspace,Cyberpsych_Jn,2844,2023-01-01
cybium,cybium,98,2023-01-01
cytopathology,CytopathologyJ,2564,2023-01-01
cytotherapy,cytotherapy,347,2023-01-01
dados-revista de ciencias sociais,DadosRevista,4438,2023-01-01
daedalus,DaedalusJournal,89,2023-01-01
dalhousie review,dalhousiereview,471,2023-01-01
dalton transactions,DaltonTrans,11793,2023-01-01
dance magazine,Dance_Magazine,124029,2023-01-01
dancing times,dancingtimes,15923,2023-01-01
data mining and knowledge discovery,DAMI_Social,164,2023-01-01
dementia-international journal of social research and practice,DementiaJournal,7744,2023-01-01
democratization,democ_journal,1983,2023-01-01
demographic research,DemographicRes,5487,2023-01-01
demography,ReadDemography,2190,2023-01-01
dendrobiology,dendrobiology,50,2023-01-01
denkmalpflege,Die_Denkmalpfl,32,2023-01-01
denver law review,denverlawreview,1687,2023-01-01
depositional record,DepositRecord,1162,2023-01-01
dermatitis,DermatitisJrnl,326,2023-01-01
dermatologic surgery,DermSurg_ASDS,229,2023-01-01
dermatology and therapy,DermatolTher,1776,2023-01-01
design and culture,DesignCultureJo,1816,2023-01-01
deutsches arzteblatt international,Dt_Aerzteblatt,33191,2023-01-01
development,Dev_journal,25282,2023-01-01
development and change,DevandChg,1160,2023-01-01
development growth & differentiation,dgd_journal,174,2023-01-01
developmental biology,Dev_Bio_Journal,6828,2023-01-01
developmental cell,Dev_Cell,30718,2023-01-01
diabetes & metabolism journal,DiabetesMetabo3,810,2023-01-01
diabetes therapy,Diabetes_Ther,1709,2023-01-01
diabetic medicine,DiabeticMed,1339,2023-01-01
diabetologia,DiabetologiaJnl,14698,2023-01-01
diachronica,Diachronica2,702,2023-01-01
diagnostic and interventional radiology,DiagnIntervRad,24,2023-01-01
diagnostic cytopathology,DiagnosticCyto,2769,2023-01-01
dialogues in human geography,dialogueshg,7017,2023-01-01
differences-a journal of feminist cultural studies,differences_DUP,421,2023-01-01
differentiation,Diff_Journal,191,2023-01-01
digestive diseases and sciences,DDS_Journal,653,2023-01-01
digital health,DigitalHealthJ,1889,2023-01-01
digital journalism,djeditorialteam,4745,2023-01-01
digital scholarship in the humanities,DSHjournal,4194,2023-01-01
diplomacy & statecraft,dandsjournal,288,2023-01-01
diplomatic history,shafrdh,3120,2023-01-01
disability & society,JDisSoc,12042,2023-01-01
disability and health journal,Dis_Health,796,2023-01-01
disability and rehabilitation,DisabilityRehab,665,2023-01-01
disability and rehabilitation-assistive technology,DR_AssistTech,182,2023-01-01
disaster prevention and management,DisasterPrevenM,751,2023-01-01
discourse-studies in the cultural politics of education,DiscourseofEd,2130,2023-01-01
discourse processes,DProcesses,200,2023-01-01
discovery medicine,DiscovMed,65,2023-01-01
discrete analysis,da_maths,197,2023-01-01
disease models & mechanisms,DMM_Journal,2313,2023-01-01
diseases of the colon & rectum,DCRjournal,14847,2023-01-01
diseases of the esophagus,DOTEsophagus,1206,2023-01-01
disparidades-revista de antropologia,Disparidades_,1047,2023-01-01
dissent,dissentmag,85293,2023-01-01
distance education,DistEdJournal,1819,2023-01-01
diversity-basel,DiversityMdpi,1332,2023-01-01
dna repair,repair_dna,783,2023-01-01
down beat,DownBeatMag,51043,2023-01-01
drones,Drones_MDPI,1155,2023-01-01
drug and alcohol dependence,DrugAlcoholDep,3331,2023-01-01
drug and alcohol review,APSAD_DAR,2434,2023-01-01
drug delivery and translational research,DDTReMedia,1704,2023-01-01
drug safety,DrugSafetyJ,927,2023-01-01
drugs,DrugsJournal,301,2023-01-01
drugs in r&d,DrugsInRD,90,2023-01-01
drustvena istrazivanja,DI_JGSI,456,2023-01-01
du bois review-social science research on race,DuBoisReview,10726,2023-01-01
duke law journal,dukelawjournal,3220,2023-01-01
e-polymers,ePoly_DG,16,2023-01-01
ear and hearing,EandHonline,2319,2023-01-01
early american literature,Early_Am_Lit,1572,2023-01-01
early medieval china,medieval_china,428,2023-01-01
early music,EarlyMus,2034,2023-01-01
earth planets and space,eps_tweet,760,2023-01-01
earth sciences history,ESciHist,108,2023-01-01
earth surface dynamics,EGU_ESurf,4475,2023-01-01
earth system dynamics,EGU_ESD,1851,2023-01-01
earth system science data,ESSD_journal,1348,2023-01-01
earths future,EarthsFutureEiC,1153,2023-01-01
east european jewish affairs,E_E_J_A,80,2023-01-01
east european politics and societies,eepsjournal,1061,2023-01-01
eastern european economics,EasternEuropeEc,46,2023-01-01
eating disorders,EDsJTP,1395,2023-01-01
ebiomedicine,eBioMedicine,10106,2023-01-01
eclinicalmedicine,eClinicalMed,6720,2023-01-01
ecography,EcographyJourna,14204,2023-01-01
ecohydrology,EcohydrologyEds,278,2023-01-01
ecological applications,ESAApplications,5717,2023-01-01
ecological entomology,Ecol_Ent,3805,2023-01-01
ecological informatics,ECOLINFORM,104,2023-01-01
ecological management & restoration,EMRjournal,442,2023-01-01
ecological monographs,ESAMonographs,3402,2023-01-01
ecological research,EcologicalRes,723,2023-01-01
ecology and evolution,Ecol_Evol,6207,2023-01-01
ecology and society,EcologySociety1,2142,2023-01-01
ecology law quarterly,elq_berkeley,213,2023-01-01
ecology letters,Ecology_Letters,13146,2023-01-01
econ journal watch,EconJWatch,712,2023-01-01
econometrica,ecmaEditors,37138,2023-01-01
economic and labour relations review,TheELRR,1202,2023-01-01
economic and social review,esr_ie,627,2023-01-01
economic anthropology,EconomicAnthro,922,2023-01-01
economic geography,econgeog,2132,2023-01-01
economic history review,echistsocreview,3743,2023-01-01
economic journal,EJ_RES,20306,2023-01-01
economica,EconomicaLSE,1718,2023-01-01
economy and society,econsocjournal,2568,2023-01-01
ecosphere,ESAEcosphere,4548,2023-01-01
ecosystem health and sustainability,EHS__journal,572,2023-01-01
ecosystems,EcosystemsJ,1182,2023-01-01
ecumenical review,wccEREV,1870,2023-01-01
educacion xx1,EducacionXX1,5621,2023-01-01
education finance and policy,EFPJournal,1402,2023-01-01
education for chemical engineers,ECEJournal,161,2023-01-01
educational psychologist,EdPsychJournal,3027,2023-01-01
educational researcher,ERjournal_AERA,2732,2023-01-01
educational review,EdReview,4402,2023-01-01
educational studies,EdStudiesAESA,522,2023-01-01
efsa journal,EFSAJournal,842,2023-01-01
eighteenth-century fiction,ECFjournal,5985,2023-01-01
eighteenth century-theory and interpretation,18CTANDI,1509,2023-01-01
eire-ireland,eire_ire,351,2023-01-01
ejso,ejsotweets,6348,2023-01-01
electoral studies,electoralstdies,4023,2023-01-01
electroanalysis,ElecAnalys,413,2023-01-01
electronic markets,Journal_EM,779,2023-01-01
electronics,ElectronicsMDPI,931,2023-01-01
electronics letters,ElecLett,853,2023-01-01
electrophoresis,Electro28700254,40,2023-01-01
elementa-science of the anthropocene,elementascience,1245,2023-01-01
elh,EnglishLitHist,4323,2023-01-01
elife,eLife,132442,2023-01-01
embo journal,embojournal,25292,2023-01-01
embo molecular medicine,EmboMolMed,8391,2023-01-01
embo reports,emboreports,13570,2023-01-01
emergencias,EMERGENCIAS_NET,14088,2023-01-01
emergency medicine australasia,EMAJournal,3513,2023-01-01
emergency medicine journal,EmergencyMedBMJ,37633,2023-01-01
emerging adulthood,EmergAdulthd,177,2023-01-01
emerging infectious diseases,CDC_EIDjournal,6,2023-01-01
emotion review,Emotion_Review,585,2023-01-01
emotion space and society,emospasoc,355,2023-01-01
empirical software engineering,emsejournal,1767,2023-01-01
empirical studies of the arts,EmpStudArts,258,2023-01-01
endangered species research,ESR_IR,1522,2023-01-01
endocrine-related cancer,EndoCancer,3331,2023-01-01
endocrine connections,EndoConnect,5415,2023-01-01
endocrine pathology,EndoPath,1704,2023-01-01
endoscopy,endoscopyjrnl,6578,2023-01-01
energy & environmental materials,EEMZZU1,146,2023-01-01
energy & environmental science,EES_journal,0,2023-01-01
energy journal,JournalEnergy,190,2023-01-01
energy sustainability and society,UFZ_ESSOJournal,351,2023-01-01
engineering studies,EngrStudies,628,2023-01-01
english,English_Jnl,177,2023-01-01
english historical review,enghistrev,5073,2023-01-01
english language notes,eln_cu,15,2023-01-01
english studies,ES_Routledge,1255,2023-01-01
english studies in canada,ESCJourn,216,2023-01-01
english teaching-practice and critique,EngTchingPrCr,1127,2023-01-01
ensenanza de las ciencias,EnsenanzaC,7,2023-01-01
enterprise & society,EntandSoc,1138,2023-01-01
entomologia experimentalis et applicata,Ento_EA,3316,2023-01-01
entomologia generalis,EntomologiaG,85,2023-01-01
entrepreneurship and regional development,ERD_IntJournal,1229,2023-01-01
entrepreneurship theory and practice,ETPjournal,3515,2023-01-01
entropy,Entropy_MDPI,2336,2023-01-01
environment and history,Environ_History,1871,2023-01-01
environment and planning a-economy and space,economyandspace,3372,2023-01-01
environment and planning b-urban analytics and city science,envplanb,698,2023-01-01
environment and planning c-politics and space,envplanc,4571,2023-01-01
environment and planning d-society & space,SocietyandSpace,15937,2023-01-01
environment and planning e-nature and space,envplane,3484,2023-01-01
environment international,env_int_journal,1743,2023-01-01
environmental conservation,EnvConsJournal,3024,2023-01-01
environmental education research,eerjournal,1406,2023-01-01
environmental engineering science,EnvEngSciJrnl,926,2023-01-01
environmental health perspectives,EHPonline,9735,2023-01-01
environmental history,envhistjournal,5733,2023-01-01
environmental politics,env_pol,6401,2023-01-01
environmental toxicology and chemistry,etc_editor,1885,2023-01-01
environmental values,J_EnvValues,451,2023-01-01
epidemiologic reviews,EpiReviews,750,2023-01-01
epidemiology,EpidemiologyLWW,10672,2023-01-01
epidemiology and infection,Epidemio_Infect,2170,2023-01-01
epigenetics,EpigeneticsJ,185,2023-01-01
epigenetics & chromatin,EpigenChromatin,7004,2023-01-01
epigenomics,EpigenomicsFSG,2209,2023-01-01
epilepsia,EpilepsiaJourn,8369,2023-01-01
epilepsia open,EpilepsiaOpen,2732,2023-01-01
epilepsy & behavior,EpilepsyBehavi1,3308,2023-01-01
epilepsy currents,AESCurrents,339,2023-01-01
epileptic disorders,EpiDisorders,2671,2023-01-01
epj data science,epj_ds,1409,2023-01-01
epma journal,TheEPMAJournal,40,2023-01-01
ergo-an open access journal of philosophy,ErgoEditors,3142,2023-01-01
ergonomics,ergonomics1957,2622,2023-01-01
esmo open,ESMO_Open,4064,2023-01-01
esq-a journal of the american renaissance,ESQJournal,540,2023-01-01
estudios atacamenos,reatacam,317,2023-01-01
ethical theory and moral practice,ETMPjournal,324,2023-01-01
ethics,EthicsJournal,3002,2023-01-01
ethics & international affairs,eiajournal,4068,2023-01-01
ethnic and racial studies,ersjournal,7662,2023-01-01
ethnicities,EthnicitiesSAGE,912,2023-01-01
ethnicity & disease,EthnicityD,349,2023-01-01
ethnicity & health,EthnicityHealth,216,2023-01-01
etikk i praksis,redaksjoneip,45,2023-01-01
etudes francaises,Revue_EtudFra,727,2023-01-01
etudes litteraires,revue_el,250,2023-01-01
eure-revista latinoamericana de estudios urbano regionales,RevistaEURE,2018,2023-01-01
eurointervention,EuroInterventio,22039,2023-01-01
europe-asia studies,eurasiastudies,4960,2023-01-01
european accounting review,EAR_Journal,1333,2023-01-01
european constitutional law review,eu_const,2988,2023-01-01
european educational research journal,EuropeanEducat3,642,2023-01-01
european heart journal,ehj_ed,20491,2023-01-01
european journal of applied physiology,EJAP_official,5433,2023-01-01
european journal of cardiovascular nursing,EditorEJCN,2586,2023-01-01
european journal of clinical investigation,EJCI_News,108,2023-01-01
european journal of clinical nutrition,ejcneditor,2927,2023-01-01
european journal of criminology,EJC_Eurocrim,316,2023-01-01
european journal of cultural studies,EJCS_Journal,1446,2023-01-01
european journal of gynaecological oncology,EJGO_IMR,1136,2023-01-01
european journal of health psychology,EJHP_journal,163,2023-01-01
european journal of hospital pharmacy,EJHP_BMJ,2013,2023-01-01
european journal of human genetics,ejhg_journal,7350,2023-01-01
european journal of immunology,EurJImmunol,714,2023-01-01
european journal of industrial relations,EJIR_News,1011,2023-01-01
european journal of inorganic chemistry,EurJIC,5508,2023-01-01
european journal of internal medicine,EJIM_journal,522,2023-01-01
european journal of international law,ejiltalk,26859,2023-01-01
european journal of international relations,eurojournir,10824,2023-01-01
european journal of jewish studies,EJJS_Journal,64,2023-01-01
european journal of mineralogy,EurJMineral,112,2023-01-01
european journal of neuroscience,EJNeuroscience,19258,2023-01-01
european journal of organic chemistry,EurJOC,13794,2023-01-01
european journal of personality,EJPBlog,850,2023-01-01
european journal of pharmaceutical sciences,EditorsEJPS,493,2023-01-01
european journal of political research,ejprjournal,5402,2023-01-01
european journal of psychological assessment,EJPAjournal,538,2023-01-01
european journal of psychology applied to legal context,revistaejpalc,1136,2023-01-01
european journal of psychotraumatology,Psychotraumatol,2797,2023-01-01
european journal of soil biology,EJSOBI,182,2023-01-01
european journal of soil science,ejsoilscience,3659,2023-01-01
european journal of sport science,EurJSportSci,20088,2023-01-01
european journal of taxonomy,ejtaxonomy,1674,2023-01-01
european journal of vascular and endovascular surgery,EJVES_ESVS,5801,2023-01-01
european journal of wildlife research,ejwr_cm,197,2023-01-01
european law journal,eurlawj,727,2023-01-01
european management journal,EuropeanManage1,1128,2023-01-01
european political science,epsjournal,2025,2023-01-01
european political science review,epsrjournal,15634,2023-01-01
european polymer journal,EuropeanPolymer,139,2023-01-01
european psychiatry,EP_Editors,901,2023-01-01
european psychologist,EurPsychol_jour,104,2023-01-01
european security,european_sec,3376,2023-01-01
european sociological review,esr_news,3942,2023-01-01
european spine journal,EurSpineJournal,3730,2023-01-01
european sport management quarterly,EuroSportManQ,1433,2023-01-01
european surgery-acta chirurgica austriaca,SurgeryEuropean,103,2023-01-01
european thyroid journal,Eur_Thyroid_J,2047,2023-01-01
european union politics,eup_thejournal,881,2023-01-01
european urban and regional studies,eursjournal,597,2023-01-01
european urology,EUplatinum,34576,2023-01-01
european urology focus,EurUrolFocus,6240,2023-01-01
european urology oncology,EurUrolOncol,9024,2023-01-01
european urology open science,EurUrolOpen,2035,2023-01-01
eurosurveillance,Eurosurveillanc,17554,2023-01-01
evaluation,EvaluationJour1,380,2023-01-01
evidence-based mental health,EBMentalHealth,3430,2023-01-01
evidence & policy,EvidencePolicy,8030,2023-01-01
evodevo,EvoDevo_BMC,316,2023-01-01
evolution,journal_evo,7136,2023-01-01
evolution and human behavior,EvolHumBehav,3178,2023-01-01
evolution letters,EvolLetters,6736,2023-01-01
evolution psychiatrique,LEvoPsych,174,2023-01-01
evolutionary anthropology,evanthro,2782,2023-01-01
evolutionary applications,EvolAppJournal,1793,2023-01-01
evolutionary bioinformatics,EvoBioinfo,435,2023-01-01
evolutionary ecology,evoecology,827,2023-01-01
excli journal,EXCLIJournal,103,2023-01-01
exemplaria-medieval early modern theory,readexemplaria,1272,2023-01-01
exercise and sport sciences reviews,ESSRonline,18135,2023-01-01
experimental and therapeutic medicine,EtMedicine,94,2023-01-01
experimental biology and medicine,EBM_LatinAm,46,2023-01-01
experimental brain research,ExpBrainRes,870,2023-01-01
experimental dermatology,ExpDermatol,881,2023-01-01
experimental physiology,ExpPhysiol,13181,2023-01-01
experimental psychology,ExpPsychJournal,335,2023-01-01
expert opinion on investigational drugs,EO_InvDrugs,336,2023-01-01
expert reviews in molecular medicine,Journal_ERMM,279,2023-01-01
expository times,ExpositoryTimes,110,2023-01-01
extrapolation,ExtrapolationSF,1190,2023-01-01
eye,Eye_Journal,3004,2023-01-01
facets,FACETSJournal,1720,2023-01-01
facial plastic surgery & aesthetic medicine,FPSAMjournal,132,2023-01-01
families in society-the journal of contemporary social services,FISOnline,2131,2023-01-01
families relationships and societies,FRSjournal,1580,2023-01-01
family medicine,fammedjournal,307,2023-01-01
family process,FamilyProcess,2710,2023-01-01
faraday discussions,Faraday_D,2873,2023-01-01
febs journal,FEBSJournal,2889,2023-01-01
febs letters,FEBS_Letters,1973,2023-01-01
febs open bio,FEBSOpenBio,1097,2023-01-01
feminism & psychology,FemPsychJournal,1229,2023-01-01
feminist economics,FeministEcon,9205,2023-01-01
feminist legal studies,fls_journal,4486,2023-01-01
feminist media studies,femmediastudies,3698,2023-01-01
feminist review,FeministReview_,18098,2023-01-01
feminist studies,feministstudies,6754,2023-01-01
feminist theory,FeministTheory,8872,2023-01-01
feministische studien,fstudien,3963,2023-01-01
fems microbiology letters,femsletters,185,2023-01-01
fermentation-basel,Ferment_MDPI,395,2023-01-01
fibres & textiles in eastern europe,FTEEJournal,69,2023-01-01
fiddlehead,TheFiddlehd,6048,2023-01-01
film-philosophy,filmphiljournal,3998,2023-01-01
film comment,FilmComment,71199,2023-01-01
film quarterly,FilmQuarterly,5733,2023-01-01
fire-switzerland,Fire_MDPI,2278,2023-01-01
fire technology,FireTechnology,3096,2023-01-01
fleischwirtschaft,FleiwiNews,910,2023-01-01
folia primatologica,FoliaPrimatol,476,2023-01-01
food & function,FoodRSC,525,2023-01-01
food & nutrition research,FoodnNutrResear,1110,2023-01-01
food and energy security,FoodEnergySec,321,2023-01-01
food and nutrition bulletin,FNBjournal,445,2023-01-01
food bioscience,FoodBioscience,2,2023-01-01
food culture & society,FCSJournal,2752,2023-01-01
food policy,_Food_Policy,2068,2023-01-01
food quality and safety,FQSmag,4598,2023-01-01
food science of animal resources,fsarjournal,12,2023-01-01
food security,Food_Security,1259,2023-01-01
forbes,Forbes,18626446,2023-01-01
fordham law review,fordhamlrev,3977,2023-01-01
foreign affairs,foreignaffairs,870915,2023-01-01
foreign policy analysis,fpa_jrnl,2950,2023-01-01
forest systems,ForestSystems_J,1057,2023-01-01
forestry chronicle,TFCJournal,150,2023-01-01
forests,Forests_MDPI,2029,2023-01-01
fornvannen-journal of swedish antiquarian research,Fornvannen_Jrnl,325,2023-01-01
forum-a journal of applied research in contemporary politics,TheForumJournal,78,2023-01-01
forum for modern language studies,FmlSjournal,476,2023-01-01
french cultural studies,FrCulturalSt,1205,2023-01-01
french studies,FrenchStudies,3153,2023-01-01
freshwater science,FreshwaterSci,2802,2023-01-01
friction,FrictionJnl,161,2023-01-01
frontiers-a journal of women studies,Frontiers_Women,593,2023-01-01
frontiers in bioengineering and biotechnology,FrontBioeng,3617,2023-01-01
frontiers in cardiovascular medicine,FrontCVMedicine,2209,2023-01-01
frontiers in cell and developmental biology,FrontCellDevBio,3539,2023-01-01
frontiers in cellular and infection microbiology,FrontCellInfect,3220,2023-01-01
frontiers in chemistry,FrontChemistry,4162,2023-01-01
frontiers in earth science,FrontEarthSci,3839,2023-01-01
frontiers in ecology and the environment,ESAFrontiers,7478,2023-01-01
frontiers in endocrinology,FrontEndocrinol,3961,2023-01-01
frontiers in energy,FIE_Journal,224,2023-01-01
frontiers in energy research,FrontEnergyRes,1161,2023-01-01
frontiers in environmental science,FrontEnvSci,1808,2023-01-01
frontiers in genetics,FrontGenetics,5200,2023-01-01
frontiers in immunology,FrontImmunol,27994,2023-01-01
frontiers in marine science,FrontMarineSci,14592,2023-01-01
frontiers in materials,FrontMaterials,1687,2023-01-01
frontiers in medicine,FrontMedicine,2499,2023-01-01
frontiers in microbiology,FrontMicrobiol,19899,2023-01-01
frontiers in molecular biosciences,FrontMolBioSci,2260,2023-01-01
frontiers in neurology,FrontNeurol,8250,2023-01-01
frontiers in neuroscience,FrontNeurosci,62289,2023-01-01
frontiers in nutrition,FrontNutrition,2909,2023-01-01
frontiers in oncology,FrontOncology,5761,2023-01-01
frontiers in pediatrics,FrontPediatrics,2778,2023-01-01
frontiers in pharmacology,FrontPharmacol,5015,2023-01-01
frontiers in physics,FrontPhysics,1962,2023-01-01
frontiers in physiology,FrontPhysiol,7957,2023-01-01
frontiers in plant science,FrontPlantSci,17607,2023-01-01
frontiers in psychiatry,FrontPsychiatry,11199,2023-01-01
frontiers in psychology,FrontPsychol,29584,2023-01-01
frontiers in surgery,FrontSurgery,845,2023-01-01
frontiers in veterinary science,FrontVetScience,2782,2023-01-01
frontiers of environmental science & engineering,FESE_journal,277,2023-01-01
frontiers of physics,frontphys,81,2023-01-01
functional ecology,FunEcology,23028,2023-01-01
future anterior,Future_Anterior,155,2023-01-01
future medicinal chemistry,fsgfmc,1211,2023-01-01
future microbiology,fsgfmb,3318,2023-01-01
future of children,FutureChildren,3835,2023-01-01
future oncology,FutureOncol_FSG,2591,2023-01-01
future virology,fsgfvl,2141,2023-01-01
futures,futures_journal,425,2023-01-01
gaceta sanitaria,gacetasanitaria,7821,2023-01-01
gaia-ecological perspectives for science and society,journal_GAIA,1180,2023-01-01
games for health journal,GamesforHealthJ,441,2023-01-01
gastroenterology,AGA_Gastro,19585,2023-01-01
gastroenterology report,GastroRept,21,2023-01-01
gastrointestinal endoscopy,GIE_Journal,12963,2023-01-01
gayana botanica,GayanaBotanica,82,2023-01-01
gels,Gels_MDPI,932,2023-01-01
gender & society,gend_soc,14150,2023-01-01
gender and history,GenderHistory,2963,2023-01-01
gender and language,GenderLanguage,1179,2023-01-01
gender place and culture,GPCjournal,5629,2023-01-01
gender work and organization,GenderWorkOrg,2978,2023-01-01
gene therapy,GeneTherapy_SN,2850,2023-01-01
general hospital psychiatry,GHP_Journal,323,2023-01-01
genes,Genes_MDPI,1929,2023-01-01
genes & development,GenesDev,8572,2023-01-01
genes brain and behavior,Genes2B,629,2023-01-01
genetics in medicine,GIMJournal,14961,2023-01-01
genetics research,GeneticsRes,73,2023-01-01
genome biology,GenomeBiology,88748,2023-01-01
genome biology and evolution,GenomeBiolEvol,4475,2023-01-01
genome medicine,GenomeMedicine,24652,2023-01-01
genome research,genomeresearch,55111,2023-01-01
genomics proteomics & bioinformatics,GPBees,187,2023-01-01
geo-marine letters,GeoMarLetters,29,2023-01-01
geo-spatial information science,GsisOffice,615,2023-01-01
geochemical journal,GeochemicalJ,63,2023-01-01
geochimica et cosmochimica acta,GCA_Journal,1007,2023-01-01
geoderma,Geoderma_Jrnl,4595,2023-01-01
geoderma regional,GeodermaR,831,2023-01-01
geographical analysis,geoganalysis,1514,2023-01-01
geographical journal,geogjournal,1457,2023-01-01
geographical research,geogresearch,1843,2023-01-01
geographical review,Geog_Review,897,2023-01-01
geologica acta,geoacta,205,2023-01-01
geologica belgica,GeolBel_journal,68,2023-01-01
geological magazine,GeologicalMag,292,2023-01-01
geopolitics,geopolitics_jl,5807,2023-01-01
george washington law review,gwlaw,10477,2023-01-01
georgetown law journal,georgetownlj,4088,2023-01-01
georgia review,GeorgiaReview,29388,2023-01-01
geoscience frontiers,GeosciFrontiers,952,2023-01-01
geoscientific model development,EGU_GMD,1590,2023-01-01
geriatric nursing,gnjournal,427,2023-01-01
german history,germanhistsoc,4039,2023-01-01
german life and letters,glljournal,1589,2023-01-01
german politics,germanpoljnl,668,2023-01-01
german quarterly,GermanQuarterly,688,2023-01-01
geroscience,GeroScienceAGE,1381,2023-01-01
geus bulletin,GeusBulletin,224,2023-01-01
gifted child quarterly,GCQjournal,1925,2023-01-01
gigascience,GigaScience,10867,2023-01-01
glia,GLIA_Journal,743,2023-01-01
global change biology,GlobalChangeBio,15469,2023-01-01
global ecology and biogeography,GEB_macro,3583,2023-01-01
global environmental change-human and policy dimensions,GEC_Journal,1137,2023-01-01
global environmental politics,gepjournal,1759,2023-01-01
global food security-agriculture policy economics and environment,Journal_GFS,566,2023-01-01
global governance,globalgovjrnl,544,2023-01-01
global health-science and practice,GHSPJournal,1602,2023-01-01
global health action,GlobalHealthAct,2387,2023-01-01
global health promotion,GHPjournal,2052,2023-01-01
global networks-a journal of transnational affairs,GlobalNetwrks,113,2023-01-01
global policy,global_policy,13153,2023-01-01
global spine journal,GlobalSpineJ,5041,2023-01-01
global strategy journal,GSJ_Jour,118,2023-01-01
globalization and health,GHJournal,13611,2023-01-01
globalizations,globalizationsj,1633,2023-01-01
glossa-a journal of general linguistics,glossa_oa,2699,2023-01-01
gm crops & food-biotechnology in agriculture and the food chain,GMCrops,421,2023-01-01
governance-an international journal of policy administration and institutions,Gov_Journal,4258,2023-01-01
government and opposition,govandopp,3928,2023-01-01
great plains quarterly,UNLGPQJournal,629,2023-01-01
green chemistry,green_rsc,2646,2023-01-01
green energy & environment,GEE_Journal,593,2023-01-01
green processing and synthesis,GREENPS_DG,11,2023-01-01
group & organization management,GroupOrgMgmt,910,2023-01-01
gut,Gut_BMJ,23218,2023-01-01
gut pathogens,GutPathogens,704,2023-01-01
haematologica,Haematologica,13063,2023-01-01
hahr-hispanic american historical review,HAHR21,3172,2023-01-01
harvard business review,HarvardBiz,5831807,2023-01-01
harvard civil rights-civil liberties law review,HarvardCRCL,1737,2023-01-01
harvard environmental law review,harvardelr,1788,2023-01-01
harvard international law journal,HarvardILJ,1738,2023-01-01
harvard journal of law and public policy,HarvardJLPP,3073,2023-01-01
harvard journal on legislation,HarvardJOL,1253,2023-01-01
harvard law review,harvlrev,47624,2023-01-01
harvard library bulletin,HLBJournal,173,2023-01-01
harvard review of psychiatry,HarvardRevPsych,1553,2023-01-01
hastings law journal,hastingslj,1490,2023-01-01
hau-journal of ethnographic theory,haujournal,15235,2023-01-01
head & face medicine,HeadFaceMed,152,2023-01-01
headache,HeadacheJournal,6536,2023-01-01
health affairs,Health_Affairs,164639,2023-01-01
health care analysis,HCAnalysis,436,2023-01-01
health care management review,HCMRonline,821,2023-01-01
health communication,hceditorialteam,231,2023-01-01
health informatics journal,Health_Inf_J,48,2023-01-01
health promotion international,HealthPromInt,1185,2023-01-01
health promotion journal of australia,HealthProm_J_Au,2342,2023-01-01
health psychology review,healthpsychrev,769,2023-01-01
health research policy and systems,HarpsJournal,608,2023-01-01
health services research,HSR_HRET,2232,2023-01-01
health sociology review,healthsocrev,1359,2023-01-01
health systems & reform,HSRJournal,1139,2023-01-01
healthcare-the journal of delivery science and innovation,HC_TheJournal,3619,2023-01-01
heart,Heart_BMJ,50999,2023-01-01
heart & lung,haljournal,128,2023-01-01
heart rhythm,HRS_O2Journal,3243,2023-01-01
helicobacter,HelicoJournal,18,2023-01-01
heliyon,HeliyonJournal,4496,2023-01-01
hemasphere,Hemasphere_EHA,3255,2023-01-01
hepatitis monthly,Hepatmon,38,2023-01-01
hepatobiliary surgery and nutrition,HepatobiliaryN,219,2023-01-01
hepatology,HEP_Journal,15740,2023-01-01
hepatology communications,HepCommJournal,3930,2023-01-01
heredity,HeredityJournal,2291,2023-01-01
hernia,hernia_journal,861,2023-01-01
herpetological conservation and biology,Herpconbio,1879,2023-01-01
herpetological journal,HerpJournal,1247,2023-01-01
herpetozoa,herpetozoa,402,2023-01-01
higher education research & development,HERDJournal,12492,2023-01-01
hispanic research journal-iberian and latin american studies,JournalHispanic,803,2023-01-01
histoire sociale-social history,Sociale_History,2162,2023-01-01
histopathology,Histo_Journal,6555,2023-01-01
historia agraria,HistoriaAgraria,135,2023-01-01
historia ciencias saude-manguinhos,revistaHCSM,4143,2023-01-01
historia mexicana,RHisto_Mex,2984,2023-01-01
historia y politica,historiaypol,4236,2023-01-01
historical journal,historicaljnl,4845,2023-01-01
historical materialism-research in critical marxist theory,histmat,18031,2023-01-01
historical methods,histmethod,203,2023-01-01
historical studies in the natural sciences,HSNatSci,1954,2023-01-01
historisk tidskrift,editorHT,466,2023-01-01
history,HisJournalHA,5276,2023-01-01
history and philosophy of the life sciences,HPLSjournal,2557,2023-01-01
history and technology,HistAndTech,3621,2023-01-01
history and theory,histandtheojrnl,1811,2023-01-01
history of photography,HoP_Journal,1182,2023-01-01
history of science,HistorSci,961,2023-01-01
history of the family,hisfam_journal,504,2023-01-01
history of the human sciences,HistHum,1878,2023-01-01
history today,HistoryToday,321579,2023-01-01
history workshop journal,historywo,18754,2023-01-01
hiv medicine,HIV_Medicine,2837,2023-01-01
holocene,HoloceneJ,1573,2023-01-01
homicide studies,HomicideStudies,470,2023-01-01
