journal_title,twitter,followers,date
current hiv research,CurrentHiv,139,2023-02-01
current issues in tourism,TourismIssues,2271,2023-02-01
current medical research and opinion,CMRO_Journal,3276,2023-02-01
current nanoscience,CurrentNanoscie,20,2023-02-01
current oncology,CurrentOncology,1616,2023-02-01
current opinion in anesthesiology,CO_Anesthesiol,3390,2023-02-01
current opinion in cardiology,CO_Cardiology,1131,2023-02-01
current opinion in critical care,CO_CriticalCare,8959,2023-02-01
current opinion in endocrinology diabetes and obesity,CO_EndoDiabetes,406,2023-02-01
current opinion in infectious diseases,CO_Infectious_D,612,2023-02-01
current opinion in lipidology,CO_Lipidology,545,2023-02-01
current opinion in obstetrics & gynecology,CO_Obs_Gyne,356,2023-02-01
current opinion in oncology,CO_Oncology,396,2023-02-01
current opinion in organ transplantation,CO_Organ_Transp,441,2023-02-01
current opinion in pediatrics,CO_Pediatrics,393,2023-02-01
current opinion in pulmonary medicine,CO_Pulmonary_Md,509,2023-02-01
current opinion in rheumatology,CO_Rheumatology,911,2023-02-01
current opinion in structural biology,COSB_CRSB,449,2023-02-01
current pharmaceutical design,CpdCurrent,0,2023-02-01
current proteomics,CurrentProteomi,27,2023-02-01
current science,CurrSci,1083,2023-02-01
current sociology,currentsociolog,11232,2023-02-01
current sports medicine reports,CSMRonline,10841,2023-02-01
curriculum inquiry,CI_Editors,1359,2023-02-01
cutis,CutisJournal,1532,2023-02-01
cyberpsychology-journal of psychosocial research on cyberspace,Cyberpsych_Jn,2853,2023-02-01
cybium,cybium,101,2023-02-01
cytopathology,CytopathologyJ,2616,2023-02-01
cytotherapy,cytotherapy,352,2023-02-01
dados-revista de ciencias sociais,DadosRevista,4503,2023-02-01
daedalus,DaedalusJournal,89,2023-02-01
dalhousie review,dalhousiereview,471,2023-02-01
dalton transactions,DaltonTrans,11872,2023-02-01
dance magazine,Dance_Magazine,123899,2023-02-01
dancing times,dancingtimes,15889,2023-02-01
data mining and knowledge discovery,DAMI_Social,168,2023-02-01
dementia-international journal of social research and practice,DementiaJournal,7797,2023-02-01
democratization,democ_journal,2173,2023-02-01
demographic research,DemographicRes,5583,2023-02-01
demography,ReadDemography,2263,2023-02-01
dendrobiology,dendrobiology,50,2023-02-01
denkmalpflege,Die_Denkmalpfl,32,2023-02-01
denver law review,denverlawreview,1682,2023-02-01
depositional record,DepositRecord,1219,2023-02-01
dermatitis,DermatitisJrnl,328,2023-02-01
dermatologic surgery,DermSurg_ASDS,231,2023-02-01
dermatology and therapy,DermatolTher,1772,2023-02-01
design and culture,DesignCultureJo,1840,2023-02-01
deutsches arzteblatt international,Dt_Aerzteblatt,33503,2023-02-01
development,Dev_journal,25518,2023-02-01
development and change,DevandChg,1188,2023-02-01
development growth & differentiation,dgd_journal,174,2023-02-01
developmental biology,Dev_Bio_Journal,6936,2023-02-01
developmental cell,Dev_Cell,30965,2023-02-01
diabetes & metabolism journal,DiabetesMetabo3,834,2023-02-01
diabetes therapy,Diabetes_Ther,1713,2023-02-01
diabetic medicine,DiabeticMed,1339,2023-02-01
diabetologia,DiabetologiaJnl,14911,2023-02-01
diachronica,Diachronica2,698,2023-02-01
diagnostic and interventional radiology,DiagnIntervRad,54,2023-02-01
diagnostic cytopathology,DiagnosticCyto,2811,2023-02-01
dialogues in human geography,dialogueshg,7104,2023-02-01
differences-a journal of feminist cultural studies,differences_DUP,506,2023-02-01
differentiation,Diff_Journal,206,2023-02-01
digestive diseases and sciences,DDS_Journal,667,2023-02-01
digital health,DigitalHealthJ,1890,2023-02-01
digital journalism,djeditorialteam,4821,2023-02-01
digital scholarship in the humanities,DSHjournal,4222,2023-02-01
diplomacy & statecraft,dandsjournal,285,2023-02-01
diplomatic history,shafrdh,3151,2023-02-01
disability & society,JDisSoc,12032,2023-02-01
disability and health journal,Dis_Health,825,2023-02-01
disability and rehabilitation,DisabilityRehab,677,2023-02-01
disability and rehabilitation-assistive technology,DR_AssistTech,184,2023-02-01
disaster prevention and management,DisasterPrevenM,764,2023-02-01
discourse-studies in the cultural politics of education,DiscourseofEd,2136,2023-02-01
discourse processes,DProcesses,202,2023-02-01
discovery medicine,DiscovMed,65,2023-02-01
discrete analysis,da_maths,196,2023-02-01
disease models & mechanisms,DMM_Journal,2329,2023-02-01
diseases of the colon & rectum,DCRjournal,14856,2023-02-01
diseases of the esophagus,DOTEsophagus,1266,2023-02-01
disparidades-revista de antropologia,Disparidades_,1071,2023-02-01
dissent,dissentmag,85553,2023-02-01
distance education,DistEdJournal,1851,2023-02-01
diversity-basel,DiversityMdpi,1357,2023-02-01
dna repair,repair_dna,788,2023-02-01
down beat,DownBeatMag,51239,2023-02-01
drones,Drones_MDPI,1188,2023-02-01
drug and alcohol dependence,DrugAlcoholDep,3349,2023-02-01
drug and alcohol review,APSAD_DAR,2458,2023-02-01
drug delivery and translational research,DDTReMedia,1741,2023-02-01
drug safety,DrugSafetyJ,932,2023-02-01
drugs,DrugsJournal,303,2023-02-01
drugs in r&d,DrugsInRD,91,2023-02-01
drustvena istrazivanja,DI_JGSI,458,2023-02-01
du bois review-social science research on race,DuBoisReview,10814,2023-02-01
duke law journal,dukelawjournal,3257,2023-02-01
e-polymers,ePoly_DG,16,2023-02-01
ear and hearing,EandHonline,2346,2023-02-01
early american literature,Early_Am_Lit,1586,2023-02-01
early medieval china,medieval_china,443,2023-02-01
early music,EarlyMus,2034,2023-02-01
earth planets and space,eps_tweet,777,2023-02-01
earth sciences history,ESciHist,108,2023-02-01
earth surface dynamics,EGU_ESurf,4540,2023-02-01
earth system dynamics,EGU_ESD,1865,2023-02-01
earth system science data,ESSD_journal,1406,2023-02-01
earths future,EarthsFutureEiC,1161,2023-02-01
east european jewish affairs,E_E_J_A,80,2023-02-01
east european politics and societies,eepsjournal,1064,2023-02-01
eastern european economics,EasternEuropeEc,46,2023-02-01
eating disorders,EDsJTP,1409,2023-02-01
ebiomedicine,eBioMedicine,10132,2023-02-01
eclinicalmedicine,eClinicalMed,6779,2023-02-01
ecography,EcographyJourna,14505,2023-02-01
ecohydrology,EcohydrologyEds,280,2023-02-01
ecological applications,ESAApplications,5801,2023-02-01
ecological entomology,Ecol_Ent,3874,2023-02-01
ecological informatics,ECOLINFORM,104,2023-02-01
ecological management & restoration,EMRjournal,440,2023-02-01
ecological monographs,ESAMonographs,3479,2023-02-01
ecological research,EcologicalRes,736,2023-02-01
ecology and evolution,Ecol_Evol,6323,2023-02-01
ecology and society,EcologySociety1,2166,2023-02-01
ecology law quarterly,elq_berkeley,214,2023-02-01
ecology letters,Ecology_Letters,13345,2023-02-01
econ journal watch,EconJWatch,716,2023-02-01
econometrica,ecmaEditors,37921,2023-02-01
economic and labour relations review,TheELRR,1205,2023-02-01
economic and social review,esr_ie,627,2023-02-01
economic anthropology,EconomicAnthro,933,2023-02-01
economic geography,econgeog,2141,2023-02-01
economic history review,echistsocreview,3796,2023-02-01
economic journal,EJ_RES,20524,2023-02-01
economica,EconomicaLSE,1724,2023-02-01
economy and society,econsocjournal,2659,2023-02-01
ecosphere,ESAEcosphere,4672,2023-02-01
ecosystem health and sustainability,EHS__journal,577,2023-02-01
ecosystems,EcosystemsJ,1184,2023-02-01
ecumenical review,wccEREV,1868,2023-02-01
educacion xx1,EducacionXX1,5653,2023-02-01
education finance and policy,EFPJournal,1420,2023-02-01
education for chemical engineers,ECEJournal,169,2023-02-01
educational psychologist,EdPsychJournal,3146,2023-02-01
educational researcher,ERjournal_AERA,2734,2023-02-01
educational review,EdReview,4518,2023-02-01
educational studies,EdStudiesAESA,523,2023-02-01
efsa journal,EFSAJournal,841,2023-02-01
eighteenth-century fiction,ECFjournal,6018,2023-02-01
eighteenth century-theory and interpretation,18CTANDI,1530,2023-02-01
eire-ireland,eire_ire,350,2023-02-01
ejso,ejsotweets,6488,2023-02-01
electoral studies,electoralstdies,4088,2023-02-01
electroanalysis,ElecAnalys,413,2023-02-01
electronic markets,Journal_EM,786,2023-02-01
electronics,ElectronicsMDPI,946,2023-02-01
electronics letters,ElecLett,852,2023-02-01
electrophoresis,Electro28700254,42,2023-02-01
elementa-science of the anthropocene,elementascience,1247,2023-02-01
elh,EnglishLitHist,4392,2023-02-01
elife,eLife,136280,2023-02-01
embo journal,embojournal,25731,2023-02-01
embo molecular medicine,EmboMolMed,8486,2023-02-01
embo reports,emboreports,13870,2023-02-01
emergencias,EMERGENCIAS_NET,14211,2023-02-01
emergency medicine australasia,EMAJournal,3532,2023-02-01
emergency medicine journal,EmergencyMedBMJ,37725,2023-02-01
emerging adulthood,EmergAdulthd,180,2023-02-01
emerging infectious diseases,CDC_EIDjournal,8,2023-02-01
emotion review,Emotion_Review,603,2023-02-01
emotion space and society,emospasoc,358,2023-02-01
empirical software engineering,emsejournal,1785,2023-02-01
empirical studies of the arts,EmpStudArts,271,2023-02-01
endangered species research,ESR_IR,1527,2023-02-01
endocrine-related cancer,EndoCancer,3342,2023-02-01
endocrine connections,EndoConnect,5448,2023-02-01
endocrine pathology,EndoPath,1716,2023-02-01
endoscopy,endoscopyjrnl,6715,2023-02-01
energy & environmental materials,EEMZZU1,148,2023-02-01
energy & environmental science,EES_journal,0,2023-02-01
energy journal,JournalEnergy,188,2023-02-01
energy sustainability and society,UFZ_ESSOJournal,354,2023-02-01
engineering studies,EngrStudies,631,2023-02-01
english,English_Jnl,179,2023-02-01
english historical review,enghistrev,5074,2023-02-01
english language notes,eln_cu,15,2023-02-01
english studies,ES_Routledge,1278,2023-02-01
english studies in canada,ESCJourn,217,2023-02-01
english teaching-practice and critique,EngTchingPrCr,1142,2023-02-01
ensenanza de las ciencias,EnsenanzaC,7,2023-02-01
enterprise & society,EntandSoc,1186,2023-02-01
entomologia experimentalis et applicata,Ento_EA,3348,2023-02-01
entomologia generalis,EntomologiaG,86,2023-02-01
entrepreneurship and regional development,ERD_IntJournal,1250,2023-02-01
entrepreneurship theory and practice,ETPjournal,3549,2023-02-01
entropy,Entropy_MDPI,2352,2023-02-01
environment and history,Environ_History,1931,2023-02-01
environment and planning a-economy and space,economyandspace,3416,2023-02-01
environment and planning b-urban analytics and city science,envplanb,711,2023-02-01
environment and planning c-politics and space,envplanc,4629,2023-02-01
environment and planning d-society & space,SocietyandSpace,16111,2023-02-01
environment and planning e-nature and space,envplane,3522,2023-02-01
environment international,env_int_journal,1756,2023-02-01
environmental conservation,EnvConsJournal,3042,2023-02-01
environmental education research,eerjournal,1421,2023-02-01
environmental engineering science,EnvEngSciJrnl,933,2023-02-01
environmental health perspectives,EHPonline,9850,2023-02-01
environmental history,envhistjournal,5768,2023-02-01
environmental politics,env_pol,6552,2023-02-01
environmental toxicology and chemistry,etc_editor,1896,2023-02-01
environmental values,J_EnvValues,454,2023-02-01
epidemiologic reviews,EpiReviews,749,2023-02-01
epidemiology,EpidemiologyLWW,10720,2023-02-01
epidemiology and infection,Epidemio_Infect,2178,2023-02-01
epigenetics,EpigeneticsJ,188,2023-02-01
epigenetics & chromatin,EpigenChromatin,7024,2023-02-01
epigenomics,EpigenomicsFSG,2214,2023-02-01
epilepsia,EpilepsiaJourn,8521,2023-02-01
epilepsia open,EpilepsiaOpen,2802,2023-02-01
epilepsy & behavior,EpilepsyBehavi1,3361,2023-02-01
epilepsy currents,AESCurrents,344,2023-02-01
epileptic disorders,EpiDisorders,2786,2023-02-01
epj data science,epj_ds,1427,2023-02-01
epma journal,TheEPMAJournal,40,2023-02-01
ergo-an open access journal of philosophy,ErgoEditors,3207,2023-02-01
ergonomics,ergonomics1957,2640,2023-02-01
esmo open,ESMO_Open,4114,2023-02-01
esq-a journal of the american renaissance,ESQJournal,543,2023-02-01
estudios atacamenos,reatacam,317,2023-02-01
ethical theory and moral practice,ETMPjournal,338,2023-02-01
ethics,EthicsJournal,3080,2023-02-01
ethics & international affairs,eiajournal,4080,2023-02-01
ethnic and racial studies,ersjournal,7899,2023-02-01
ethnicities,EthnicitiesSAGE,927,2023-02-01
ethnicity & disease,EthnicityD,351,2023-02-01
ethnicity & health,EthnicityHealth,222,2023-02-01
etikk i praksis,redaksjoneip,45,2023-02-01
etudes francaises,Revue_EtudFra,734,2023-02-01
etudes litteraires,revue_el,253,2023-02-01
eure-revista latinoamericana de estudios urbano regionales,RevistaEURE,2027,2023-02-01
eurointervention,EuroInterventio,22622,2023-02-01
europe-asia studies,eurasiastudies,5036,2023-02-01
european accounting review,EAR_Journal,1355,2023-02-01
european constitutional law review,eu_const,3041,2023-02-01
european educational research journal,EuropeanEducat3,700,2023-02-01
european heart journal,ehj_ed,21306,2023-02-01
european journal of applied physiology,EJAP_official,5482,2023-02-01
european journal of cardiovascular nursing,EditorEJCN,2617,2023-02-01
european journal of clinical investigation,EJCI_News,111,2023-02-01
european journal of clinical nutrition,ejcneditor,2956,2023-02-01
european journal of criminology,EJC_Eurocrim,335,2023-02-01
european journal of cultural studies,EJCS_Journal,1485,2023-02-01
european journal of gynaecological oncology,EJGO_IMR,1133,2023-02-01
european journal of health psychology,EJHP_journal,164,2023-02-01
european journal of hospital pharmacy,EJHP_BMJ,2026,2023-02-01
european journal of human genetics,ejhg_journal,7413,2023-02-01
european journal of immunology,EurJImmunol,754,2023-02-01
european journal of industrial relations,EJIR_News,1046,2023-02-01
european journal of inorganic chemistry,EurJIC,5600,2023-02-01
european journal of internal medicine,EJIM_journal,540,2023-02-01
european journal of international law,ejiltalk,27189,2023-02-01
european journal of international relations,eurojournir,11031,2023-02-01
european journal of jewish studies,EJJS_Journal,66,2023-02-01
european journal of mineralogy,EurJMineral,115,2023-02-01
european journal of neuroscience,EJNeuroscience,19459,2023-02-01
european journal of organic chemistry,EurJOC,14439,2023-02-01
european journal of personality,EJPBlog,861,2023-02-01
european journal of pharmaceutical sciences,EditorsEJPS,506,2023-02-01
european journal of political research,ejprjournal,5480,2023-02-01
european journal of psychological assessment,EJPAjournal,541,2023-02-01
european journal of psychology applied to legal context,revistaejpalc,1140,2023-02-01
european journal of psychotraumatology,Psychotraumatol,2806,2023-02-01
european journal of soil biology,EJSOBI,188,2023-02-01
european journal of soil science,ejsoilscience,3762,2023-02-01
european journal of sport science,EurJSportSci,20163,2023-02-01
european journal of taxonomy,ejtaxonomy,1707,2023-02-01
european journal of vascular and endovascular surgery,EJVES_ESVS,5831,2023-02-01
european journal of wildlife research,ejwr_cm,200,2023-02-01
european law journal,eurlawj,737,2023-02-01
european management journal,EuropeanManage1,1145,2023-02-01
european political science,epsjournal,2098,2023-02-01
european political science review,epsrjournal,15809,2023-02-01
european polymer journal,EuropeanPolymer,137,2023-02-01
european psychiatry,EP_Editors,929,2023-02-01
european psychologist,EurPsychol_jour,104,2023-02-01
european security,european_sec,3402,2023-02-01
european sociological review,esr_news,3994,2023-02-01
european spine journal,EurSpineJournal,3778,2023-02-01
european sport management quarterly,EuroSportManQ,1437,2023-02-01
european surgery-acta chirurgica austriaca,SurgeryEuropean,103,2023-02-01
european thyroid journal,Eur_Thyroid_J,2104,2023-02-01
european union politics,eup_thejournal,885,2023-02-01
european urban and regional studies,eursjournal,598,2023-02-01
european urology,EUplatinum,34938,2023-02-01
european urology focus,EurUrolFocus,6294,2023-02-01
european urology oncology,EurUrolOncol,9211,2023-02-01
european urology open science,EurUrolOpen,2099,2023-02-01
eurosurveillance,Eurosurveillanc,17656,2023-02-01
evaluation,EvaluationJour1,383,2023-02-01
evidence & policy,EvidencePolicy,8064,2023-02-01
evodevo,EvoDevo_BMC,320,2023-02-01
evolution,journal_evo,7198,2023-02-01
evolution and human behavior,EvolHumBehav,3179,2023-02-01
evolution letters,EvolLetters,6806,2023-02-01
evolution psychiatrique,LEvoPsych,178,2023-02-01
evolutionary anthropology,evanthro,2811,2023-02-01
evolutionary applications,EvolAppJournal,1801,2023-02-01
evolutionary bioinformatics,EvoBioinfo,454,2023-02-01
evolutionary ecology,evoecology,838,2023-02-01
excli journal,EXCLIJournal,105,2023-02-01
exemplaria-medieval early modern theory,readexemplaria,1277,2023-02-01
exercise and sport sciences reviews,ESSRonline,18291,2023-02-01
experimental and therapeutic medicine,EtMedicine,94,2023-02-01
experimental biology and medicine,EBM_LatinAm,45,2023-02-01
experimental brain research,ExpBrainRes,871,2023-02-01
experimental dermatology,ExpDermatol,909,2023-02-01
experimental physiology,ExpPhysiol,13266,2023-02-01
experimental psychology,ExpPsychJournal,341,2023-02-01
expert opinion on investigational drugs,EO_InvDrugs,335,2023-02-01
expert reviews in molecular medicine,Journal_ERMM,279,2023-02-01
expository times,ExpositoryTimes,110,2023-02-01
extrapolation,ExtrapolationSF,1204,2023-02-01
eye,Eye_Journal,3072,2023-02-01
facets,FACETSJournal,1721,2023-02-01
facial plastic surgery & aesthetic medicine,FPSAMjournal,136,2023-02-01
families in society-the journal of contemporary social services,FISOnline,2151,2023-02-01
families relationships and societies,FRSjournal,1587,2023-02-01
family medicine,fammedjournal,313,2023-02-01
family process,FamilyProcess,2705,2023-02-01
faraday discussions,Faraday_D,2889,2023-02-01
febs journal,FEBSJournal,2953,2023-02-01
febs letters,FEBS_Letters,2001,2023-02-01
febs open bio,FEBSOpenBio,1115,2023-02-01
feminism & psychology,FemPsychJournal,1228,2023-02-01
feminist economics,FeministEcon,9320,2023-02-01
feminist legal studies,fls_journal,4505,2023-02-01
feminist media studies,femmediastudies,3871,2023-02-01
feminist review,FeministReview_,18184,2023-02-01
feminist studies,feministstudies,6771,2023-02-01
feminist theory,FeministTheory,8972,2023-02-01
feministische studien,fstudien,3957,2023-02-01
fems microbiology letters,femsletters,186,2023-02-01
fermentation-basel,Ferment_MDPI,411,2023-02-01
fibres & textiles in eastern europe,FTEEJournal,70,2023-02-01
fiddlehead,TheFiddlehd,6102,2023-02-01
film-philosophy,filmphiljournal,4012,2023-02-01
film comment,FilmComment,71464,2023-02-01
film quarterly,FilmQuarterly,5763,2023-02-01
fire-switzerland,Fire_MDPI,2304,2023-02-01
fire technology,FireTechnology,3126,2023-02-01
fleischwirtschaft,FleiwiNews,913,2023-02-01
folia primatologica,FoliaPrimatol,476,2023-02-01
food & function,FoodRSC,533,2023-02-01
food & nutrition research,FoodnNutrResear,1113,2023-02-01
food and energy security,FoodEnergySec,322,2023-02-01
food and nutrition bulletin,FNBjournal,447,2023-02-01
food bioscience,FoodBioscience,2,2023-02-01
food culture & society,FCSJournal,2801,2023-02-01
food policy,_Food_Policy,2127,2023-02-01
food quality and safety,FQSmag,4629,2023-02-01
food science of animal resources,fsarjournal,12,2023-02-01
food security,Food_Security,1261,2023-02-01
forbes,Forbes,18697259,2023-02-01
fordham law review,fordhamlrev,3987,2023-02-01
foreign affairs,foreignaffairs,876072,2023-02-01
foreign policy analysis,fpa_jrnl,2992,2023-02-01
forest systems,ForestSystems_J,1066,2023-02-01
forestry chronicle,TFCJournal,163,2023-02-01
forests,Forests_MDPI,2079,2023-02-01
fornvannen-journal of swedish antiquarian research,Fornvannen_Jrnl,328,2023-02-01
forum-a journal of applied research in contemporary politics,TheForumJournal,78,2023-02-01
forum for modern language studies,FmlSjournal,506,2023-02-01
french cultural studies,FrCulturalSt,1218,2023-02-01
french studies,FrenchStudies,3178,2023-02-01
freshwater science,FreshwaterSci,2794,2023-02-01
friction,FrictionJnl,160,2023-02-01
frontiers-a journal of women studies,Frontiers_Women,593,2023-02-01
frontiers in bioengineering and biotechnology,FrontBioeng,3633,2023-02-01
frontiers in cardiovascular medicine,FrontCVMedicine,2248,2023-02-01
frontiers in cell and developmental biology,FrontCellDevBio,3586,2023-02-01
frontiers in cellular and infection microbiology,FrontCellInfect,3268,2023-02-01
frontiers in chemistry,FrontChemistry,4202,2023-02-01
frontiers in earth science,FrontEarthSci,3878,2023-02-01
frontiers in ecology and the environment,ESAFrontiers,7504,2023-02-01
frontiers in endocrinology,FrontEndocrinol,4040,2023-02-01
frontiers in energy,FIE_Journal,229,2023-02-01
frontiers in energy research,FrontEnergyRes,1189,2023-02-01
frontiers in environmental science,FrontEnvSci,1831,2023-02-01
frontiers in genetics,FrontGenetics,5233,2023-02-01
frontiers in immunology,FrontImmunol,28208,2023-02-01
frontiers in marine science,FrontMarineSci,14773,2023-02-01
frontiers in materials,FrontMaterials,1697,2023-02-01
frontiers in medicine,FrontMedicine,2533,2023-02-01
frontiers in microbiology,FrontMicrobiol,20333,2023-02-01
frontiers in molecular biosciences,FrontMolBioSci,2288,2023-02-01
frontiers in neurology,FrontNeurol,8441,2023-02-01
frontiers in neuroscience,FrontNeurosci,63404,2023-02-01
frontiers in nutrition,FrontNutrition,3003,2023-02-01
frontiers in oncology,FrontOncology,5896,2023-02-01
frontiers in pediatrics,FrontPediatrics,2814,2023-02-01
frontiers in pharmacology,FrontPharmacol,5120,2023-02-01
frontiers in physics,FrontPhysics,1968,2023-02-01
frontiers in physiology,FrontPhysiol,8045,2023-02-01
frontiers in plant science,FrontPlantSci,18007,2023-02-01
frontiers in psychiatry,FrontPsychiatry,11395,2023-02-01
frontiers in psychology,FrontPsychol,29893,2023-02-01
frontiers in surgery,FrontSurgery,860,2023-02-01
frontiers in veterinary science,FrontVetScience,2820,2023-02-01
frontiers of environmental science & engineering,FESE_journal,281,2023-02-01
frontiers of physics,frontphys,82,2023-02-01
functional ecology,FunEcology,23166,2023-02-01
future anterior,Future_Anterior,155,2023-02-01
future medicinal chemistry,fsgfmc,1215,2023-02-01
future microbiology,fsgfmb,3328,2023-02-01
future of children,FutureChildren,3836,2023-02-01
future oncology,FutureOncol_FSG,2597,2023-02-01
future virology,fsgfvl,2150,2023-02-01
futures,futures_journal,439,2023-02-01
gaceta sanitaria,gacetasanitaria,7838,2023-02-01
gaia-ecological perspectives for science and society,journal_GAIA,1188,2023-02-01
games for health journal,GamesforHealthJ,440,2023-02-01
gastroenterology,AGA_Gastro,20023,2023-02-01
gastroenterology report,GastroRept,22,2023-02-01
gastrointestinal endoscopy,GIE_Journal,13079,2023-02-01
gayana botanica,GayanaBotanica,82,2023-02-01
gels,Gels_MDPI,937,2023-02-01
gender & society,gend_soc,14185,2023-02-01
gender and history,GenderHistory,2972,2023-02-01
gender and language,GenderLanguage,1215,2023-02-01
gender place and culture,GPCjournal,5739,2023-02-01
gender work and organization,GenderWorkOrg,3027,2023-02-01
gene therapy,GeneTherapy_SN,2887,2023-02-01
general hospital psychiatry,GHP_Journal,329,2023-02-01
genes,Genes_MDPI,1963,2023-02-01
genes & development,GenesDev,8566,2023-02-01
genes brain and behavior,Genes2B,628,2023-02-01
genetics in medicine,GIMJournal,15088,2023-02-01
genetics research,GeneticsRes,73,2023-02-01
genome biology,GenomeBiology,89120,2023-02-01
genome biology and evolution,GenomeBiolEvol,4573,2023-02-01
genome medicine,GenomeMedicine,24770,2023-02-01
genome research,genomeresearch,55295,2023-02-01
genomics proteomics & bioinformatics,GPBees,268,2023-02-01
geo-marine letters,GeoMarLetters,29,2023-02-01
geo-spatial information science,GsisOffice,613,2023-02-01
geochemical journal,GeochemicalJ,62,2023-02-01
geochimica et cosmochimica acta,GCA_Journal,1020,2023-02-01
geoderma,Geoderma_Jrnl,4733,2023-02-01
geoderma regional,GeodermaR,846,2023-02-01
geographical analysis,geoganalysis,1537,2023-02-01
geographical journal,geogjournal,1457,2023-02-01
geographical research,geogresearch,1862,2023-02-01
geographical review,Geog_Review,900,2023-02-01
geologica acta,geoacta,209,2023-02-01
geologica belgica,GeolBel_journal,79,2023-02-01
geological magazine,GeologicalMag,293,2023-02-01
geopolitics,geopolitics_jl,5835,2023-02-01
george washington law review,gwlaw,10525,2023-02-01
georgetown law journal,georgetownlj,4156,2023-02-01
georgia review,GeorgiaReview,29484,2023-02-01
geoscience frontiers,GeosciFrontiers,953,2023-02-01
geoscientific model development,EGU_GMD,1618,2023-02-01
geriatric nursing,gnjournal,427,2023-02-01
german history,germanhistsoc,4117,2023-02-01
german life and letters,glljournal,1607,2023-02-01
german politics,germanpoljnl,678,2023-02-01
german quarterly,GermanQuarterly,705,2023-02-01
geroscience,GeroScienceAGE,1505,2023-02-01
geus bulletin,GeusBulletin,226,2023-02-01
gifted child quarterly,GCQjournal,1954,2023-02-01
gigascience,GigaScience,10938,2023-02-01
glia,GLIA_Journal,753,2023-02-01
global change biology,GlobalChangeBio,15762,2023-02-01
global ecology and biogeography,GEB_macro,3632,2023-02-01
global environmental change-human and policy dimensions,GEC_Journal,1199,2023-02-01
global environmental politics,gepjournal,1775,2023-02-01
global food security-agriculture policy economics and environment,Journal_GFS,567,2023-02-01
global governance,globalgovjrnl,564,2023-02-01
global health-science and practice,GHSPJournal,1618,2023-02-01
global health action,GlobalHealthAct,2386,2023-02-01
global health promotion,GHPjournal,2056,2023-02-01
global networks-a journal of transnational affairs,GlobalNetwrks,114,2023-02-01
global policy,global_policy,13209,2023-02-01
global spine journal,GlobalSpineJ,5091,2023-02-01
global strategy journal,GSJ_Jour,122,2023-02-01
globalization and health,GHJournal,13661,2023-02-01
globalizations,globalizationsj,1643,2023-02-01
glossa-a journal of general linguistics,glossa_oa,2720,2023-02-01
gm crops & food-biotechnology in agriculture and the food chain,GMCrops,424,2023-02-01
governance-an international journal of policy administration and institutions,Gov_Journal,4301,2023-02-01
government and opposition,govandopp,3992,2023-02-01
great plains quarterly,UNLGPQJournal,635,2023-02-01
green chemistry,green_rsc,2756,2023-02-01
green energy & environment,GEE_Journal,596,2023-02-01
green processing and synthesis,GREENPS_DG,11,2023-02-01
group & organization management,GroupOrgMgmt,962,2023-02-01
gut,Gut_BMJ,23581,2023-02-01
gut pathogens,GutPathogens,707,2023-02-01
haematologica,Haematologica,13244,2023-02-01
hahr-hispanic american historical review,HAHR21,3193,2023-02-01
harvard business review,HarvardBiz,5841476,2023-02-01
harvard civil rights-civil liberties law review,HarvardCRCL,1746,2023-02-01
harvard environmental law review,harvardelr,1793,2023-02-01
harvard international law journal,HarvardILJ,1743,2023-02-01
harvard journal of law and public policy,HarvardJLPP,3090,2023-02-01
harvard journal on legislation,HarvardJOL,1260,2023-02-01
harvard law review,harvlrev,47890,2023-02-01
harvard library bulletin,HLBJournal,176,2023-02-01
harvard review of psychiatry,HarvardRevPsych,1599,2023-02-01
hastings law journal,hastingslj,1495,2023-02-01
hau-journal of ethnographic theory,haujournal,15280,2023-02-01
head & face medicine,HeadFaceMed,152,2023-02-01
headache,HeadacheJournal,6610,2023-02-01
health affairs,Health_Affairs,164883,2023-02-01
health care analysis,HCAnalysis,436,2023-02-01
health care management review,HCMRonline,839,2023-02-01
health communication,hceditorialteam,244,2023-02-01
health informatics journal,Health_Inf_J,49,2023-02-01
health promotion international,HealthPromInt,1335,2023-02-01
health promotion journal of australia,HealthProm_J_Au,2346,2023-02-01
health psychology review,healthpsychrev,790,2023-02-01
health research policy and systems,HarpsJournal,616,2023-02-01
health services research,HSR_HRET,2241,2023-02-01
health sociology review,healthsocrev,1368,2023-02-01
health systems & reform,HSRJournal,1147,2023-02-01
healthcare-the journal of delivery science and innovation,HC_TheJournal,3610,2023-02-01
heart,Heart_BMJ,51713,2023-02-01
heart & lung,haljournal,127,2023-02-01
heart rhythm,HRS_O2Journal,3330,2023-02-01
helicobacter,HelicoJournal,18,2023-02-01
heliyon,HeliyonJournal,4511,2023-02-01
hemasphere,Hemasphere_EHA,3483,2023-02-01
hepatitis monthly,Hepatmon,38,2023-02-01
hepatobiliary surgery and nutrition,HepatobiliaryN,230,2023-02-01
hepatology,HEP_Journal,15996,2023-02-01
hepatology communications,HepCommJournal,4082,2023-02-01
heredity,HeredityJournal,2318,2023-02-01
hernia,hernia_journal,864,2023-02-01
herpetological conservation and biology,Herpconbio,1878,2023-02-01
herpetological journal,HerpJournal,1258,2023-02-01
herpetozoa,herpetozoa,408,2023-02-01
higher education research & development,HERDJournal,12659,2023-02-01
hispanic research journal-iberian and latin american studies,JournalHispanic,804,2023-02-01
