journal_title,twitter,followers,date
curriculum inquiry,CI_Editors,1351,2022-10-01
cutis,CutisJournal,1540,2022-10-01
cyberpsychology-journal of psychosocial research on cyberspace,Cyberpsych_Jn,2823,2022-10-01
cybium,cybium,94,2022-10-01
cytopathology,CytopathologyJ,2312,2022-10-01
cytotherapy,cytotherapy,344,2022-10-01
dados-revista de ciencias sociais,DadosRevista,4273,2022-10-01
daedalus,DaedalusJournal,89,2022-10-01
dalhousie review,dalhousiereview,482,2022-10-01
dalton transactions,DaltonTrans,11560,2022-10-01
dance magazine,Dance_Magazine,125068,2022-10-01
dancing times,dancingtimes,16037,2022-10-01
data mining and knowledge discovery,DAMI_Social,154,2022-10-01
dementia-international journal of social research and practice,DementiaJournal,7690,2022-10-01
democratization,democ_journal,1796,2022-10-01
demographic research,DemographicRes,5425,2022-10-01
demography,ReadDemography,1973,2022-10-01
dendrobiology,dendrobiology,45,2022-10-01
denkmalpflege,Die_Denkmalpfl,30,2022-10-01
denver law review,denverlawreview,1675,2022-10-01
depositional record,DepositRecord,1093,2022-10-01
dermatitis,DermatitisJrnl,321,2022-10-01
dermatologic surgery,DermSurg_ASDS,212,2022-10-01
dermatology and therapy,DermatolTher,1476,2022-10-01
design and culture,DesignCultureJo,1716,2022-10-01
deutsches arzteblatt international,Dt_Aerzteblatt,33727,2022-10-01
development,Dev_journal,24621,2022-10-01
development and change,DevandChg,1124,2022-10-01
development growth & differentiation,dgd_journal,171,2022-10-01
developmental biology,Dev_Bio_Journal,6630,2022-10-01
developmental cell,Dev_Cell,30005,2022-10-01
diabetes & metabolism journal,DiabetesMetabo3,658,2022-10-01
diabetes therapy,Diabetes_Ther,1694,2022-10-01
diabetic medicine,DiabeticMed,1300,2022-10-01
diabetologia,DiabetologiaJnl,13931,2022-10-01
diachronica,Diachronica2,702,2022-10-01
diacritics-a review of contemporary criticism,read_diacritics,1103,2022-10-01
diagnostic and interventional radiology,DiagnIntervRad,22,2022-10-01
diagnostic cytopathology,DiagnosticCyto,2706,2022-10-01
dialogues in human geography,dialogueshg,6844,2022-10-01
differences-a journal of feminist cultural studies,differences_DUP,382,2022-10-01
differentiation,Diff_Journal,172,2022-10-01
digestive diseases and sciences,DDS_Journal,632,2022-10-01
digital health,DigitalHealthJ,1895,2022-10-01
digital journalism,djeditorialteam,4621,2022-10-01
digital scholarship in the humanities,DSHjournal,4154,2022-10-01
diplomacy & statecraft,dandsjournal,289,2022-10-01
diplomatic history,shafrdh,3100,2022-10-01
disability & society,JDisSoc,12158,2022-10-01
disability and health journal,Dis_Health,748,2022-10-01
disability and rehabilitation,DisabilityRehab,633,2022-10-01
disability and rehabilitation-assistive technology,DR_AssistTech,176,2022-10-01
disaster prevention and management,DisasterPrevenM,676,2022-10-01
discourse-studies in the cultural politics of education,DiscourseofEd,2121,2022-10-01
discourse processes,DProcesses,194,2022-10-01
discovery medicine,DiscovMed,65,2022-10-01
discrete analysis,da_maths,201,2022-10-01
disease models & mechanisms,DMM_Journal,2265,2022-10-01
diseases of the colon & rectum,DCRjournal,14891,2022-10-01
diseases of the esophagus,DOTEsophagus,1076,2022-10-01
disparidades-revista de antropologia,Disparidades_,980,2022-10-01
dissent,dissentmag,86820,2022-10-01
distance education,DistEdJournal,1790,2022-10-01
diversity-basel,DiversityMdpi,1261,2022-10-01
dna repair,repair_dna,762,2022-10-01
down beat,DownBeatMag,52002,2022-10-01
drones,Drones_MDPI,1109,2022-10-01
drug and alcohol dependence,DrugAlcoholDep,3320,2022-10-01
drug and alcohol review,APSAD_DAR,2322,2022-10-01
drug delivery and translational research,DDTReMedia,1632,2022-10-01
drug safety,DrugSafetyJ,909,2022-10-01
drugs,DrugsJournal,303,2022-10-01
drugs in r&d,DrugsInRD,90,2022-10-01
drustvena istrazivanja,DI_JGSI,457,2022-10-01
du bois review-social science research on race,DuBoisReview,10843,2022-10-01
duke law journal,dukelawjournal,3215,2022-10-01
e-polymers,ePoly_DG,16,2022-10-01
ear and hearing,EandHonline,2265,2022-10-01
early american literature,Early_Am_Lit,1562,2022-10-01
early medieval china,medieval_china,388,2022-10-01
early music,EarlyMus,2076,2022-10-01
earth planets and space,eps_tweet,709,2022-10-01
earth sciences history,ESciHist,112,2022-10-01
earth surface dynamics,EGU_ESurf,4441,2022-10-01
earth system dynamics,EGU_ESD,1842,2022-10-01
earth system science data,ESSD_journal,1192,2022-10-01
earths future,EarthsFutureEiC,1117,2022-10-01
east european jewish affairs,E_E_J_A,80,2022-10-01
east european politics and societies,eepsjournal,1064,2022-10-01
eastern european economics,EasternEuropeEc,43,2022-10-01
eating disorders,EDsJTP,1402,2022-10-01
ebiomedicine,eBioMedicine,10073,2022-10-01
eclinicalmedicine,eClinicalMed,6633,2022-10-01
ecography,EcographyJourna,13816,2022-10-01
ecohydrology,EcohydrologyEds,273,2022-10-01
ecological applications,ESAApplications,5593,2022-10-01
ecological entomology,Ecol_Ent,3723,2022-10-01
ecological informatics,ECOLINFORM,101,2022-10-01
ecological management & restoration,EMRjournal,448,2022-10-01
ecological monographs,ESAMonographs,3271,2022-10-01
ecological research,EcologicalRes,691,2022-10-01
ecology and evolution,Ecol_Evol,5977,2022-10-01
ecology and society,EcologySociety1,2067,2022-10-01
ecology law quarterly,elq_berkeley,213,2022-10-01
ecology letters,Ecology_Letters,12415,2022-10-01
econ journal watch,EconJWatch,688,2022-10-01
econometrica,ecmaEditors,33990,2022-10-01
economic and labour relations review,TheELRR,1189,2022-10-01
economic and social review,esr_ie,626,2022-10-01
economic anthropology,EconomicAnthro,893,2022-10-01
economic geography,econgeog,2117,2022-10-01
economic history review,echistsocreview,3597,2022-10-01
economic journal,EJ_RES,19867,2022-10-01
economica,EconomicaLSE,1711,2022-10-01
economy and society,econsocjournal,2277,2022-10-01
ecosphere,ESAEcosphere,4462,2022-10-01
ecosystem health and sustainability,EHS__journal,574,2022-10-01
ecosystems,EcosystemsJ,1186,2022-10-01
ecumenical review,wccEREV,1894,2022-10-01
educacion xx1,EducacionXX1,5577,2022-10-01
education finance and policy,EFPJournal,1423,2022-10-01
education for chemical engineers,ECEJournal,148,2022-10-01
educational psychologist,EdPsychJournal,2899,2022-10-01
educational researcher,ERjournal_AERA,2741,2022-10-01
educational review,EdReview,4095,2022-10-01
educational studies,EdStudiesAESA,532,2022-10-01
efsa journal,EFSAJournal,844,2022-10-01
eighteenth-century fiction,ECFjournal,6045,2022-10-01
eighteenth century-theory and interpretation,18CTANDI,1516,2022-10-01
eire-ireland,eire_ire,357,2022-10-01
ejso,ejsotweets,5926,2022-10-01
electoral studies,electoralstdies,3934,2022-10-01
electroanalysis,ElecAnalys,379,2022-10-01
electronic markets,Journal_EM,773,2022-10-01
electronics,ElectronicsMDPI,889,2022-10-01
electronics letters,ElecLett,860,2022-10-01
electrophoresis,Electro28700254,35,2022-10-01
elementa-science of the anthropocene,elementascience,1262,2022-10-01
elh,EnglishLitHist,4364,2022-10-01
elife,eLife,121304,2022-10-01
embo journal,embojournal,24490,2022-10-01
embo molecular medicine,EmboMolMed,8238,2022-10-01
embo reports,emboreports,12931,2022-10-01
emergencias,EMERGENCIAS_NET,13906,2022-10-01
emergency medicine australasia,EMAJournal,3498,2022-10-01
emergency medicine journal,EmergencyMedBMJ,37473,2022-10-01
emerging adulthood,EmergAdulthd,179,2022-10-01
emerging infectious diseases,CDC_EIDjournal,3,2022-10-01
emotion review,Emotion_Review,588,2022-10-01
emotion space and society,emospasoc,327,2022-10-01
empirical software engineering,emsejournal,1746,2022-10-01
empirical studies of the arts,EmpStudArts,257,2022-10-01
endangered species research,ESR_IR,1531,2022-10-01
endocrine-related cancer,EndoCancer,3341,2022-10-01
endocrine connections,EndoConnect,5333,2022-10-01
endocrine pathology,EndoPath,1666,2022-10-01
endoscopy,endoscopyjrnl,6102,2022-10-01
energy & environmental materials,EEMZZU1,129,2022-10-01
energy & environmental science,EES_journal,4583,2022-10-01
energy journal,JournalEnergy,188,2022-10-01
energy sustainability and society,UFZ_ESSOJournal,345,2022-10-01
engineering studies,EngrStudies,631,2022-10-01
english,English_Jnl,168,2022-10-01
english historical review,enghistrev,5102,2022-10-01
english language notes,eln_cu,15,2022-10-01
english studies,ES_Routledge,1214,2022-10-01
english studies in canada,ESCJourn,226,2022-10-01
english teaching-practice and critique,EngTchingPrCr,1124,2022-10-01
ensenanza de las ciencias,EnsenanzaC,7,2022-10-01
enterprise & society,EntandSoc,1015,2022-10-01
entomologia experimentalis et applicata,Ento_EA,3281,2022-10-01
entomologia generalis,EntomologiaG,85,2022-10-01
entrepreneurship and regional development,ERD_IntJournal,1164,2022-10-01
entrepreneurship theory and practice,ETPjournal,3414,2022-10-01
entropy,Entropy_MDPI,2317,2022-10-01
environment and history,Environ_History,1751,2022-10-01
environment and planning a-economy and space,economyandspace,3286,2022-10-01
environment and planning b-urban analytics and city science,envplanb,622,2022-10-01
environment and planning c-politics and space,envplanc,4471,2022-10-01
environment and planning d-society & space,SocietyandSpace,15858,2022-10-01
environment and planning e-nature and space,envplane,3392,2022-10-01
environment international,env_int_journal,1690,2022-10-01
environmental conservation,EnvConsJournal,2937,2022-10-01
environmental education research,eerjournal,1390,2022-10-01
environmental engineering science,EnvEngSciJrnl,922,2022-10-01
environmental health perspectives,EHPonline,9372,2022-10-01
environmental history,envhistjournal,5742,2022-10-01
environmental politics,env_pol,6172,2022-10-01
environmental toxicology and chemistry,etc_editor,1873,2022-10-01
environmental values,J_EnvValues,455,2022-10-01
epidemiologic reviews,EpiReviews,764,2022-10-01
epidemiology,EpidemiologyLWW,10651,2022-10-01
epidemiology and infection,Epidemio_Infect,2165,2022-10-01
epigenetics,EpigeneticsJ,182,2022-10-01
epigenetics & chromatin,EpigenChromatin,7029,2022-10-01
epigenomics,EpigenomicsFSG,2221,2022-10-01
epilepsia,EpilepsiaJourn,8040,2022-10-01
epilepsia open,EpilepsiaOpen,2596,2022-10-01
epilepsy & behavior,EpilepsyBehavi1,3172,2022-10-01
epilepsy currents,AESCurrents,316,2022-10-01
epileptic disorders,EpiDisorders,2329,2022-10-01
epj data science,epj_ds,1406,2022-10-01
epma journal,TheEPMAJournal,39,2022-10-01
ergo-an open access journal of philosophy,ErgoEditors,3109,2022-10-01
ergonomics,ergonomics1957,2576,2022-10-01
esmo open,ESMO_Open,3858,2022-10-01
esq-a journal of the american renaissance,ESQJournal,556,2022-10-01
estudios atacamenos,reatacam,309,2022-10-01
ethical theory and moral practice,ETMPjournal,312,2022-10-01
ethics,EthicsJournal,2972,2022-10-01
ethics & international affairs,eiajournal,4127,2022-10-01
ethnic and racial studies,ersjournal,7424,2022-10-01
ethnicities,EthnicitiesSAGE,886,2022-10-01
ethnicity & disease,EthnicityD,358,2022-10-01
ethnicity & health,EthnicityHealth,216,2022-10-01
etikk i praksis,redaksjoneip,45,2022-10-01
etudes francaises,Revue_EtudFra,720,2022-10-01
etudes litteraires,revue_el,257,2022-10-01
eure-revista latinoamericana de estudios urbano regionales,RevistaEURE,2019,2022-10-01
eurointervention,EuroInterventio,19891,2022-10-01
europe-asia studies,eurasiastudies,4787,2022-10-01
european accounting review,EAR_Journal,1246,2022-10-01
european constitutional law review,eu_const,2832,2022-10-01
european educational research journal,EuropeanEducat3,573,2022-10-01
european heart journal,ehj_ed,18167,2022-10-01
european journal of applied physiology,EJAP_official,5263,2022-10-01
european journal of cardiovascular nursing,EditorEJCN,2517,2022-10-01
european journal of clinical investigation,EJCI_News,106,2022-10-01
european journal of clinical nutrition,ejcneditor,2854,2022-10-01
european journal of criminology,EJC_Eurocrim,280,2022-10-01
european journal of cultural studies,EJCS_Journal,1431,2022-10-01
european journal of gynaecological oncology,EJGO_IMR,1156,2022-10-01
european journal of health psychology,EJHP_journal,159,2022-10-01
european journal of hospital pharmacy,EJHP_BMJ,2007,2022-10-01
european journal of human genetics,ejhg_journal,7205,2022-10-01
european journal of immunology,EurJImmunol,586,2022-10-01
european journal of industrial relations,EJIR_News,978,2022-10-01
european journal of inorganic chemistry,EurJIC,5270,2022-10-01
european journal of internal medicine,EJIM_journal,491,2022-10-01
european journal of international law,ejiltalk,26289,2022-10-01
european journal of international relations,eurojournir,10627,2022-10-01
european journal of jewish studies,EJJS_Journal,41,2022-10-01
european journal of mineralogy,EurJMineral,108,2022-10-01
european journal of neuroscience,EJNeuroscience,18679,2022-10-01
european journal of organic chemistry,EurJOC,12788,2022-10-01
european journal of personality,EJPBlog,840,2022-10-01
european journal of pharmaceutical sciences,EditorsEJPS,471,2022-10-01
european journal of political research,ejprjournal,5210,2022-10-01
european journal of psychological assessment,EJPAjournal,536,2022-10-01
european journal of psychology applied to legal context,revistaejpalc,1122,2022-10-01
european journal of psychotraumatology,Psychotraumatol,2752,2022-10-01
european journal of soil biology,EJSOBI,165,2022-10-01
european journal of soil science,ejsoilscience,3409,2022-10-01
european journal of sport science,EurJSportSci,19931,2022-10-01
european journal of taxonomy,ejtaxonomy,1531,2022-10-01
european journal of vascular and endovascular surgery,EJVES_ESVS,5633,2022-10-01
european journal of wildlife research,ejwr_cm,179,2022-10-01
european law journal,eurlawj,666,2022-10-01
european management journal,EuropeanManage1,1071,2022-10-01
european political science,epsjournal,1786,2022-10-01
european political science review,epsrjournal,15310,2022-10-01
european polymer journal,EuropeanPolymer,133,2022-10-01
european psychiatry,EP_Editors,856,2022-10-01
european psychologist,EurPsychol_jour,104,2022-10-01
european security,european_sec,3365,2022-10-01
european societies,EuroSocieties1,2986,2022-10-01
european sociological review,esr_news,3882,2022-10-01
european spine journal,EurSpineJournal,3672,2022-10-01
european sport management quarterly,EuroSportManQ,1417,2022-10-01
european surgery-acta chirurgica austriaca,SurgeryEuropean,100,2022-10-01
european thyroid journal,Eur_Thyroid_J,1901,2022-10-01
european union politics,eup_thejournal,862,2022-10-01
european urban and regional studies,eursjournal,561,2022-10-01
european urology,EUplatinum,33671,2022-10-01
european urology focus,EurUrolFocus,6197,2022-10-01
european urology oncology,EurUrolOncol,8615,2022-10-01
european urology open science,EurUrolOpen,1873,2022-10-01
eurosurveillance,Eurosurveillanc,17675,2022-10-01
evaluation,EvaluationJour1,379,2022-10-01
evidence-based mental health,EBMentalHealth,3397,2022-10-01
evidence & policy,EvidencePolicy,7983,2022-10-01
evodevo,EvoDevo_BMC,319,2022-10-01
evolution,journal_evo,7099,2022-10-01
evolution and human behavior,EvolHumBehav,3192,2022-10-01
evolution letters,EvolLetters,6742,2022-10-01
evolution psychiatrique,LEvoPsych,164,2022-10-01
evolutionary anthropology,evanthro,2728,2022-10-01
evolutionary applications,EvolAppJournal,1738,2022-10-01
evolutionary bioinformatics,EvoBioinfo,402,2022-10-01
evolutionary ecology,evoecology,817,2022-10-01
excli journal,EXCLIJournal,101,2022-10-01
exemplaria-medieval early modern theory,readexemplaria,1307,2022-10-01
exercise and sport sciences reviews,ESSRonline,17771,2022-10-01
experimental and therapeutic medicine,EtMedicine,95,2022-10-01
experimental biology and medicine,EBM_LatinAm,45,2022-10-01
experimental brain research,ExpBrainRes,843,2022-10-01
experimental dermatology,ExpDermatol,837,2022-10-01
experimental physiology,ExpPhysiol,12948,2022-10-01
experimental psychology,ExpPsychJournal,335,2022-10-01
expert opinion on investigational drugs,EO_InvDrugs,339,2022-10-01
expert reviews in molecular medicine,Journal_ERMM,256,2022-10-01
expository times,ExpositoryTimes,112,2022-10-01
extrapolation,ExtrapolationSF,1189,2022-10-01
eye,Eye_Journal,2891,2022-10-01
facets,FACETSJournal,1748,2022-10-01
facial plastic surgery & aesthetic medicine,FPSAMjournal,117,2022-10-01
families in society-the journal of contemporary social services,FISOnline,2075,2022-10-01
families relationships and societies,FRSjournal,1540,2022-10-01
family medicine,fammedjournal,301,2022-10-01
family process,FamilyProcess,2753,2022-10-01
faraday discussions,Faraday_D,2865,2022-10-01
febs journal,FEBSJournal,2749,2022-10-01
febs letters,FEBS_Letters,1941,2022-10-01
febs open bio,FEBSOpenBio,1077,2022-10-01
feminism & psychology,FemPsychJournal,1218,2022-10-01
feminist criminology,FCXCrim,832,2022-10-01
feminist economics,FeministEcon,9175,2022-10-01
feminist legal studies,fls_journal,4436,2022-10-01
feminist media studies,femmediastudies,3528,2022-10-01
feminist review,FeministReview_,18014,2022-10-01
feminist studies,feministstudies,6829,2022-10-01
feminist theory,FeministTheory,8724,2022-10-01
feministische studien,fstudien,4029,2022-10-01
fems microbiology letters,femsletters,185,2022-10-01
fermentation-basel,Ferment_MDPI,362,2022-10-01
fibres & textiles in eastern europe,FTEEJournal,70,2022-10-01
fiddlehead,TheFiddlehd,6160,2022-10-01
film-philosophy,filmphiljournal,4027,2022-10-01
film comment,FilmComment,71536,2022-10-01
film quarterly,FilmQuarterly,5725,2022-10-01
fire-switzerland,Fire_MDPI,2251,2022-10-01
fire technology,FireTechnology,3013,2022-10-01
fleischwirtschaft,FleiwiNews,921,2022-10-01
folia primatologica,FoliaPrimatol,472,2022-10-01
food & function,FoodRSC,488,2022-10-01
food & nutrition research,FoodnNutrResear,1125,2022-10-01
food and energy security,FoodEnergySec,312,2022-10-01
food and nutrition bulletin,FNBjournal,443,2022-10-01
food bioscience,FoodBioscience,2,2022-10-01
food culture & society,FCSJournal,2682,2022-10-01
food policy,_Food_Policy,1917,2022-10-01
food quality and safety,FQSmag,4536,2022-10-01
food science of animal resources,fsarjournal,12,2022-10-01
food security,Food_Security,1231,2022-10-01
forbes,Forbes,18373628,2022-10-01
fordham law review,fordhamlrev,4008,2022-10-01
foreign affairs,foreignaffairs,866708,2022-10-01
foreign policy analysis,fpa_jrnl,2873,2022-10-01
forest systems,ForestSystems_J,1041,2022-10-01
forestry chronicle,TFCJournal,149,2022-10-01
forests,Forests_MDPI,1947,2022-10-01
fornvannen-journal of swedish antiquarian research,Fornvannen_Jrnl,305,2022-10-01
forum-a journal of applied research in contemporary politics,TheForumJournal,84,2022-10-01
forum for modern language studies,FmlSjournal,455,2022-10-01
french cultural studies,FrCulturalSt,1199,2022-10-01
french studies,FrenchStudies,3164,2022-10-01
freshwater science,FreshwaterSci,2871,2022-10-01
friction,FrictionJnl,164,2022-10-01
frontiers-a journal of women studies,Frontiers_Women,609,2022-10-01
frontiers in bioengineering and biotechnology,FrontBioeng,3546,2022-10-01
frontiers in bioscience-landmark,Landmark_IMR,173,2022-10-01
frontiers in cardiovascular medicine,FrontCVMedicine,2027,2022-10-01
frontiers in cell and developmental biology,FrontCellDevBio,3453,2022-10-01
frontiers in cellular and infection microbiology,FrontCellInfect,3118,2022-10-01
frontiers in chemistry,FrontChemistry,4088,2022-10-01
frontiers in earth science,FrontEarthSci,3808,2022-10-01
frontiers in ecology and the environment,ESAFrontiers,7544,2022-10-01
frontiers in endocrinology,FrontEndocrinol,3705,2022-10-01
frontiers in energy,FIE_Journal,87,2022-10-01
frontiers in energy research,FrontEnergyRes,1101,2022-10-01
frontiers in environmental science,FrontEnvSci,1763,2022-10-01
frontiers in genetics,FrontGenetics,5074,2022-10-01
frontiers in immunology,FrontImmunol,27945,2022-10-01
frontiers in marine science,FrontMarineSci,14119,2022-10-01
frontiers in materials,FrontMaterials,1664,2022-10-01
frontiers in medicine,FrontMedicine,2459,2022-10-01
frontiers in microbiology,FrontMicrobiol,18953,2022-10-01
frontiers in molecular biosciences,FrontMolBioSci,2210,2022-10-01
frontiers in neurology,FrontNeurol,7772,2022-10-01
frontiers in neuroscience,FrontNeurosci,59237,2022-10-01
frontiers in nutrition,FrontNutrition,2742,2022-10-01
frontiers in oncology,FrontOncology,5402,2022-10-01
frontiers in pediatrics,FrontPediatrics,2677,2022-10-01
frontiers in pharmacology,FrontPharmacol,4730,2022-10-01
frontiers in physics,FrontPhysics,1971,2022-10-01
frontiers in physiology,FrontPhysiol,7669,2022-10-01
frontiers in plant science,FrontPlantSci,16524,2022-10-01
frontiers in psychiatry,FrontPsychiatry,10621,2022-10-01
frontiers in psychology,FrontPsychol,28829,2022-10-01
frontiers in surgery,FrontSurgery,821,2022-10-01
frontiers in veterinary science,FrontVetScience,2639,2022-10-01
frontiers of environmental science & engineering,FESE_journal,251,2022-10-01
frontiers of physics,frontphys,73,2022-10-01
functional ecology,FunEcology,23021,2022-10-01
future anterior,Future_Anterior,160,2022-10-01
future medicinal chemistry,fsgfmc,1196,2022-10-01
future microbiology,fsgfmb,3311,2022-10-01
future of children,FutureChildren,3922,2022-10-01
future oncology,FutureOncol_FSG,2585,2022-10-01
future virology,fsgfvl,2140,2022-10-01
futures,futures_journal,422,2022-10-01
gaceta sanitaria,gacetasanitaria,7795,2022-10-01
gaia-ecological perspectives for science and society,journal_GAIA,1183,2022-10-01
games for health journal,GamesforHealthJ,436,2022-10-01
gastroenterology,AGA_Gastro,18506,2022-10-01
gastroenterology report,GastroRept,21,2022-10-01
gastrointestinal endoscopy,GIE_Journal,12924,2022-10-01
gayana botanica,GayanaBotanica,75,2022-10-01
gels,Gels_MDPI,885,2022-10-01
gender & society,gend_soc,14392,2022-10-01
gender and history,GenderHistory,2938,2022-10-01
gender and language,GenderLanguage,1113,2022-10-01
gender place and culture,GPCjournal,5221,2022-10-01
gender work and organization,GenderWorkOrg,2804,2022-10-01
gene therapy,GeneTherapy_SN,2796,2022-10-01
general hospital psychiatry,GHP_Journal,322,2022-10-01
genes,Genes_MDPI,1857,2022-10-01
genes & development,GenesDev,8588,2022-10-01
genes brain and behavior,Genes2B,630,2022-10-01
genetics in medicine,GIMJournal,14664,2022-10-01
genetics research,GeneticsRes,75,2022-10-01
genome biology,GenomeBiology,87589,2022-10-01
genome biology and evolution,GenomeBiolEvol,4215,2022-10-01
genome medicine,GenomeMedicine,24567,2022-10-01
genome research,genomeresearch,55086,2022-10-01
genomics proteomics & bioinformatics,GPBees,111,2022-10-01
geo-marine letters,GeoMarLetters,29,2022-10-01
geo-spatial information science,GsisOffice,615,2022-10-01
geochemical journal,GeochemicalJ,63,2022-10-01
geochimica et cosmochimica acta,GCA_Journal,966,2022-10-01
geoderma,Geoderma_Jrnl,4251,2022-10-01
geoderma regional,GeodermaR,783,2022-10-01
geographical analysis,geoganalysis,1501,2022-10-01
geographical journal,geogjournal,1468,2022-10-01
geographical research,geogresearch,1834,2022-10-01
geographical review,Geog_Review,896,2022-10-01
geologica acta,geoacta,191,2022-10-01
geologica belgica,GeolBel_journal,64,2022-10-01
geological magazine,GeologicalMag,287,2022-10-01
geopolitics,geopolitics_jl,5757,2022-10-01
george washington law review,gwlaw,10563,2022-10-01
georgetown law journal,georgetownlj,4078,2022-10-01
georgia review,GeorgiaReview,30102,2022-10-01
geoscience frontiers,GeosciFrontiers,959,2022-10-01
geoscientific model development,EGU_GMD,1564,2022-10-01
geriatric nursing,gnjournal,425,2022-10-01
german history,germanhistsoc,4012,2022-10-01
german life and letters,glljournal,1604,2022-10-01
german politics,germanpoljnl,643,2022-10-01
german quarterly,GermanQuarterly,623,2022-10-01
geroscience,GeroScienceAGE,1040,2022-10-01
geus bulletin,GeusBulletin,218,2022-10-01
gifted child quarterly,GCQjournal,1907,2022-10-01
gigascience,GigaScience,10857,2022-10-01
glia,GLIA_Journal,731,2022-10-01
global change biology,GlobalChangeBio,14600,2022-10-01
global ecology and biogeography,GEB_macro,3504,2022-10-01
global environmental change-human and policy dimensions,GEC_Journal,1034,2022-10-01
global environmental politics,gepjournal,1656,2022-10-01
global food security-agriculture policy economics and environment,Journal_GFS,553,2022-10-01
global governance,globalgovjrnl,533,2022-10-01
global health-science and practice,GHSPJournal,1602,2022-10-01
global health action,GlobalHealthAct,2410,2022-10-01
global health promotion,GHPjournal,2041,2022-10-01
global networks-a journal of transnational affairs,GlobalNetwrks,108,2022-10-01
global policy,global_policy,13024,2022-10-01
global spine journal,GlobalSpineJ,4925,2022-10-01
global strategy journal,GSJ_Jour,108,2022-10-01
globalization and health,GHJournal,13708,2022-10-01
globalizations,globalizationsj,1628,2022-10-01
glossa-a journal of general linguistics,glossa_oa,2678,2022-10-01
gm crops & food-biotechnology in agriculture and the food chain,GMCrops,424,2022-10-01
governance-an international journal of policy administration and institutions,Gov_Journal,4183,2022-10-01
government and opposition,govandopp,3903,2022-10-01
great plains quarterly,UNLGPQJournal,647,2022-10-01
green chemistry,green_rsc,2449,2022-10-01
green energy & environment,GEE_Journal,536,2022-10-01
green processing and synthesis,GREENPS_DG,10,2022-10-01
group & organization management,GroupOrgMgmt,827,2022-10-01
gut,Gut_BMJ,22628,2022-10-01
gut pathogens,GutPathogens,705,2022-10-01
haematologica,Haematologica,12598,2022-10-01
hahr-hispanic american historical review,HAHR21,3187,2022-10-01
harvard business review,HarvardBiz,5830234,2022-10-01
harvard civil rights-civil liberties law review,HarvardCRCL,1731,2022-10-01
harvard environmental law review,harvardelr,1794,2022-10-01
harvard international law journal,HarvardILJ,1729,2022-10-01
harvard journal of law and public policy,HarvardJLPP,2723,2022-10-01
harvard journal on legislation,HarvardJOL,1249,2022-10-01
harvard law review,harvlrev,47670,2022-10-01
harvard library bulletin,HLBJournal,176,2022-10-01
harvard review of psychiatry,HarvardRevPsych,1486,2022-10-01
hastings law journal,hastingslj,1492,2022-10-01
hau-journal of ethnographic theory,haujournal,15357,2022-10-01
head & face medicine,HeadFaceMed,156,2022-10-01
headache,HeadacheJournal,6454,2022-10-01
health affairs,Health_Affairs,166394,2022-10-01
health care analysis,HCAnalysis,444,2022-10-01
health care management review,HCMRonline,834,2022-10-01
health communication,hceditorialteam,202,2022-10-01
health informatics journal,Health_Inf_J,47,2022-10-01
health promotion international,HealthPromInt,1203,2022-10-01
health promotion journal of australia,HealthProm_J_Au,2325,2022-10-01
health psychology review,healthpsychrev,760,2022-10-01
health research policy and systems,HarpsJournal,603,2022-10-01
health services research,HSR_HRET,2235,2022-10-01
health sociology review,healthsocrev,1354,2022-10-01
health systems & reform,HSRJournal,1110,2022-10-01
healthcare-the journal of delivery science and innovation,HC_TheJournal,3677,2022-10-01
heart,Heart_BMJ,49133,2022-10-01
heart & lung,haljournal,127,2022-10-01
heart rhythm,HRS_O2Journal,3157,2022-10-01
helicobacter,HelicoJournal,17,2022-10-01
heliyon,HeliyonJournal,4463,2022-10-01
hemasphere,Hemasphere_EHA,2567,2022-10-01
hepatitis monthly,Hepatmon,37,2022-10-01
hepatobiliary surgery and nutrition,HepatobiliaryN,215,2022-10-01
hepatology,HEP_Journal,15257,2022-10-01
hepatology communications,HepCommJournal,3703,2022-10-01
heredity,HeredityJournal,2264,2022-10-01
hernia,hernia_journal,834,2022-10-01
herpetological conservation and biology,Herpconbio,1917,2022-10-01
herpetological journal,HerpJournal,1226,2022-10-01
herpetozoa,herpetozoa,389,2022-10-01
higher education research & development,HERDJournal,12078,2022-10-01
hispanic research journal-iberian and latin american studies,JournalHispanic,809,2022-10-01
histoire sociale-social history,Sociale_History,2178,2022-10-01
histopathology,Histo_Journal,6216,2022-10-01
historia agraria,HistoriaAgraria,113,2022-10-01
historia ciencias saude-manguinhos,revistaHCSM,4097,2022-10-01
historia mexicana,RHisto_Mex,2925,2022-10-01
historia y politica,historiaypol,4180,2022-10-01
historical journal,historicaljnl,4693,2022-10-01
historical materialism-research in critical marxist theory,histmat,17610,2022-10-01
historical methods,histmethod,130,2022-10-01
historical studies in the natural sciences,HSNatSci,1957,2022-10-01
historisk tidskrift,editorHT,467,2022-10-01
history,HisJournalHA,5117,2022-10-01
history and philosophy of the life sciences,HPLSjournal,2517,2022-10-01
history and technology,HistAndTech,3524,2022-10-01
history and theory,histandtheojrnl,1680,2022-10-01
history of photography,HoP_Journal,1144,2022-10-01
history of science,HistorSci,953,2022-10-01
history of the family,hisfam_journal,497,2022-10-01
history of the human sciences,HistHum,1895,2022-10-01
history today,HistoryToday,323216,2022-10-01
history workshop journal,historywo,18681,2022-10-01
hiv medicine,HIV_Medicine,2662,2022-10-01
