journal_title,twitter,followers,date
dementia-international journal of social research and practice,DementiaJournal,7885,2023-05-01
democratization,democ_journal,2351,2023-05-01
demographic research,DemographicRes,5781,2023-05-01
demography,ReadDemography,2426,2023-05-01
dendrobiology,dendrobiology,51,2023-05-01
denkmalpflege,Die_Denkmalpfl,34,2023-05-01
denver law review,denverlawreview,1704,2023-05-01
depositional record,DepositRecord,1299,2023-05-01
dermatitis,DermatitisJrnl,326,2023-05-01
dermatologic surgery,DermSurg_ASDS,250,2023-05-01
dermatology and therapy,DermatolTher,1795,2023-05-01
design and culture,DesignCultureJo,1917,2023-05-01
deutsches arzteblatt international,Dt_Aerzteblatt,34271,2023-05-01
development,Dev_journal,26193,2023-05-01
development and change,DevandChg,1209,2023-05-01
development growth & differentiation,dgd_journal,185,2023-05-01
developmental biology,Dev_Bio_Journal,7137,2023-05-01
developmental cell,Dev_Cell,31910,2023-05-01
diabetes & metabolism journal,DiabetesMetabo3,869,2023-05-01
diabetic medicine,DiabeticMed,1356,2023-05-01
diabetologia,DiabetologiaJnl,15528,2023-05-01
diachronica,Diachronica2,688,2023-05-01
diacritics-a review of contemporary criticism,read_diacritics,1159,2023-05-01
diagnostic and interventional radiology,DiagnIntervRad,68,2023-05-01
diagnostic cytopathology,DiagnosticCyto,2890,2023-05-01
dialogues in human geography,dialogueshg,7341,2023-05-01
differences-a journal of feminist cultural studies,differences_DUP,670,2023-05-01
differentiation,Diff_Journal,223,2023-05-01
digestive diseases and sciences,DDS_Journal,674,2023-05-01
digital health,DigitalHealthJ,1901,2023-05-01
digital journalism,djeditorialteam,5122,2023-05-01
digital scholarship in the humanities,DSHjournal,4307,2023-05-01
diplomacy & statecraft,dandsjournal,291,2023-05-01
diplomatic history,shafrdh,3156,2023-05-01
disability & society,JDisSoc,12054,2023-05-01
disability and health journal,Dis_Health,870,2023-05-01
disability and rehabilitation,DisabilityRehab,724,2023-05-01
disability and rehabilitation-assistive technology,DR_AssistTech,204,2023-05-01
disaster prevention and management,DisasterPrevenM,794,2023-05-01
discourse-studies in the cultural politics of education,DiscourseofEd,2139,2023-05-01
discourse processes,DProcesses,220,2023-05-01
discovery medicine,DiscovMed,66,2023-05-01
discrete analysis,da_maths,197,2023-05-01
disease models & mechanisms,DMM_Journal,2387,2023-05-01
diseases of the colon & rectum,DCRjournal,14906,2023-05-01
diseases of the esophagus,DOTEsophagus,1367,2023-05-01
disparidades-revista de antropologia,Disparidades_,1117,2023-05-01
dissent,dissentmag,85916,2023-05-01
distance education,DistEdJournal,1913,2023-05-01
diversity-basel,DiversityMdpi,1428,2023-05-01
dna repair,repair_dna,805,2023-05-01
down beat,DownBeatMag,51479,2023-05-01
drones,Drones_MDPI,1297,2023-05-01
drug and alcohol dependence,DrugAlcoholDep,3432,2023-05-01
drug and alcohol review,APSAD_DAR,2503,2023-05-01
drug delivery and translational research,DDTReMedia,1854,2023-05-01
drug safety,DrugSafetyJ,953,2023-05-01
drugs,DrugsJournal,301,2023-05-01
drugs in r&d,DrugsInRD,90,2023-05-01
drustvena istrazivanja,DI_JGSI,457,2023-05-01
du bois review-social science research on race,DuBoisReview,10810,2023-05-01
duke law journal,dukelawjournal,3337,2023-05-01
e-polymers,ePoly_DG,17,2023-05-01
ear and hearing,EandHonline,2388,2023-05-01
early american literature,Early_Am_Lit,1623,2023-05-01
early medieval china,medieval_china,474,2023-05-01
early music,EarlyMus,2028,2023-05-01
earth planets and space,eps_tweet,836,2023-05-01
earth sciences history,ESciHist,109,2023-05-01
earth surface dynamics,EGU_ESurf,4687,2023-05-01
earth system dynamics,EGU_ESD,1901,2023-05-01
earth system science data,ESSD_journal,1513,2023-05-01
earths future,EarthsFutureEiC,1220,2023-05-01
east european jewish affairs,E_E_J_A,79,2023-05-01
east european politics and societies,eepsjournal,1061,2023-05-01
eastern european economics,EasternEuropeEc,52,2023-05-01
eating disorders,EDsJTP,1418,2023-05-01
ebiomedicine,eBioMedicine,10211,2023-05-01
eclinicalmedicine,eClinicalMed,6973,2023-05-01
ecography,EcographyJourna,15133,2023-05-01
ecohydrology,EcohydrologyEds,282,2023-05-01
ecological applications,ESAApplications,6016,2023-05-01
ecological entomology,Ecol_Ent,3992,2023-05-01
ecological informatics,ECOLINFORM,105,2023-05-01
ecological management & restoration,EMRjournal,439,2023-05-01
ecological monographs,ESAMonographs,3608,2023-05-01
ecological research,EcologicalRes,801,2023-05-01
ecology and evolution,Ecol_Evol,6621,2023-05-01
ecology and society,EcologySociety1,2199,2023-05-01
ecology law quarterly,elq_berkeley,219,2023-05-01
ecology letters,Ecology_Letters,13906,2023-05-01
econ journal watch,EconJWatch,744,2023-05-01
econometrica,ecmaEditors,39722,2023-05-01
economic and labour relations review,TheELRR,1219,2023-05-01
economic and social review,esr_ie,629,2023-05-01
economic anthropology,EconomicAnthro,973,2023-05-01
economic geography,econgeog,2179,2023-05-01
economic history review,echistsocreview,3884,2023-05-01
economic journal,EJ_RES,21076,2023-05-01
economica,EconomicaLSE,1734,2023-05-01
economy and society,econsocjournal,2805,2023-05-01
ecosphere,ESAEcosphere,4894,2023-05-01
ecosystem health and sustainability,EHS__journal,578,2023-05-01
ecosystems,EcosystemsJ,1186,2023-05-01
ecumenical review,wccEREV,1881,2023-05-01
educacion xx1,EducacionXX1,5683,2023-05-01
education finance and policy,EFPJournal,1476,2023-05-01
education for chemical engineers,ECEJournal,181,2023-05-01
educational psychologist,EdPsychJournal,3292,2023-05-01
educational researcher,ERjournal_AERA,2850,2023-05-01
educational review,EdReview,4742,2023-05-01
educational studies,EdStudiesAESA,525,2023-05-01
efsa journal,EFSAJournal,842,2023-05-01
eighteenth-century fiction,ECFjournal,6091,2023-05-01
eighteenth century-theory and interpretation,18CTANDI,1558,2023-05-01
eire-ireland,eire_ire,344,2023-05-01
ejso,ejsotweets,6829,2023-05-01
electoral studies,electoralstdies,4213,2023-05-01
electroanalysis,ElecAnalys,454,2023-05-01
electronic markets,Journal_EM,798,2023-05-01
electronics,ElectronicsMDPI,969,2023-05-01
electronics letters,ElecLett,851,2023-05-01
electrophoresis,Electro28700254,48,2023-05-01
elementa-science of the anthropocene,elementascience,1261,2023-05-01
elh,EnglishLitHist,4407,2023-05-01
elife,eLife,144010,2023-05-01
embo journal,embojournal,26865,2023-05-01
embo molecular medicine,EmboMolMed,8702,2023-05-01
embo reports,emboreports,14423,2023-05-01
emergencias,EMERGENCIAS_NET,14355,2023-05-01
emergency medicine australasia,EMAJournal,3555,2023-05-01
emergency medicine journal,EmergencyMedBMJ,37940,2023-05-01
emerging adulthood,EmergAdulthd,184,2023-05-01
emerging infectious diseases,CDC_EIDjournal,10,2023-05-01
emotion review,Emotion_Review,607,2023-05-01
emotion space and society,emospasoc,388,2023-05-01
empirical software engineering,emsejournal,1817,2023-05-01
empirical studies of the arts,EmpStudArts,287,2023-05-01
endangered species research,ESR_IR,1523,2023-05-01
endocrine-related cancer,EndoCancer,3388,2023-05-01
endocrine connections,EndoConnect,5568,2023-05-01
endocrine pathology,EndoPath,1768,2023-05-01
endoscopy,endoscopyjrnl,7358,2023-05-01
energy & environmental materials,EEMZZU1,159,2023-05-01
energy & environmental science,EES_journal,0,2023-05-01
energy journal,JournalEnergy,189,2023-05-01
energy sustainability and society,UFZ_ESSOJournal,364,2023-05-01
engineering studies,EngrStudies,639,2023-05-01
english,English_Jnl,182,2023-05-01
english historical review,enghistrev,5146,2023-05-01
english language notes,eln_cu,15,2023-05-01
english studies,ES_Routledge,1324,2023-05-01
english studies in canada,ESCJourn,225,2023-05-01
english teaching-practice and critique,EngTchingPrCr,1178,2023-05-01
ensenanza de las ciencias,EnsenanzaC,7,2023-05-01
enterprise & society,EntandSoc,1313,2023-05-01
entomologia experimentalis et applicata,Ento_EA,3486,2023-05-01
entomologia generalis,EntomologiaG,90,2023-05-01
entrepreneurship and regional development,ERD_IntJournal,1311,2023-05-01
entrepreneurship theory and practice,ETPjournal,3634,2023-05-01
entropy,Entropy_MDPI,2386,2023-05-01
environment and history,Environ_History,2162,2023-05-01
environment and planning a-economy and space,economyandspace,3536,2023-05-01
environment and planning b-urban analytics and city science,envplanb,741,2023-05-01
environment and planning c-politics and space,envplanc,4648,2023-05-01
environment and planning d-society & space,SocietyandSpace,16563,2023-05-01
environment and planning e-nature and space,envplane,3604,2023-05-01
environment international,env_int_journal,1790,2023-05-01
environmental conservation,EnvConsJournal,3066,2023-05-01
environmental education research,eerjournal,1467,2023-05-01
environmental engineering science,EnvEngSciJrnl,935,2023-05-01
environmental health perspectives,EHPonline,10106,2023-05-01
environmental history,envhistjournal,5868,2023-05-01
environmental politics,env_pol,7064,2023-05-01
environmental toxicology and chemistry,etc_editor,1907,2023-05-01
environmental values,J_EnvValues,488,2023-05-01
epidemiologic reviews,EpiReviews,744,2023-05-01
epidemiology,EpidemiologyLWW,10927,2023-05-01
epidemiology and infection,Epidemio_Infect,2199,2023-05-01
epigenetics,EpigeneticsJ,192,2023-05-01
epigenetics & chromatin,EpigenChromatin,7055,2023-05-01
epigenomics,EpigenomicsFSG,2224,2023-05-01
epilepsia,EpilepsiaJourn,8929,2023-05-01
epilepsia open,EpilepsiaOpen,2931,2023-05-01
epilepsy & behavior,EpilepsyBehavi1,3468,2023-05-01
epilepsy currents,AESCurrents,377,2023-05-01
epileptic disorders,EpiDisorders,3119,2023-05-01
epj data science,epj_ds,1444,2023-05-01
epma journal,TheEPMAJournal,40,2023-05-01
ergo-an open access journal of philosophy,ErgoEditors,3294,2023-05-01
ergonomics,ergonomics1957,2695,2023-05-01
esmo open,ESMO_Open,4309,2023-05-01
esq-a journal of the american renaissance,ESQJournal,544,2023-05-01
estudios atacamenos,reatacam,320,2023-05-01
ethical theory and moral practice,ETMPjournal,363,2023-05-01
ethics,EthicsJournal,3159,2023-05-01
ethics & international affairs,eiajournal,4077,2023-05-01
ethnic and racial studies,ersjournal,8308,2023-05-01
ethnicities,EthnicitiesSAGE,958,2023-05-01
ethnicity & disease,EthnicityD,348,2023-05-01
ethnicity & health,EthnicityHealth,230,2023-05-01
etikk i praksis,redaksjoneip,46,2023-05-01
etudes francaises,Revue_EtudFra,738,2023-05-01
etudes litteraires,revue_el,250,2023-05-01
eure-revista latinoamericana de estudios urbano regionales,RevistaEURE,2056,2023-05-01
eurointervention,EuroInterventio,24216,2023-05-01
europe-asia studies,eurasiastudies,5186,2023-05-01
european accounting review,EAR_Journal,1446,2023-05-01
european constitutional law review,eu_const,3205,2023-05-01
european educational research journal,EuropeanEducat3,801,2023-05-01
european heart journal,ehj_ed,23407,2023-05-01
european journal of applied physiology,EJAP_official,5491,2023-05-01
european journal of cardiovascular nursing,EditorEJCN,2720,2023-05-01
european journal of clinical investigation,EJCI_News,117,2023-05-01
european journal of clinical nutrition,ejcneditor,3051,2023-05-01
european journal of criminology,EJC_Eurocrim,419,2023-05-01
european journal of cultural studies,EJCS_Journal,1533,2023-05-01
european journal of gynaecological oncology,EJGO_IMR,1128,2023-05-01
european journal of health psychology,EJHP_journal,168,2023-05-01
european journal of hospital pharmacy,EJHP_BMJ,2057,2023-05-01
european journal of human genetics,ejhg_journal,7489,2023-05-01
european journal of immunology,EurJImmunol,872,2023-05-01
european journal of industrial relations,EJIR_News,1094,2023-05-01
european journal of inorganic chemistry,EurJIC,5793,2023-05-01
european journal of internal medicine,EJIM_journal,565,2023-05-01
european journal of international law,ejiltalk,28036,2023-05-01
european journal of international relations,eurojournir,11488,2023-05-01
european journal of jewish studies,EJJS_Journal,74,2023-05-01
european journal of mineralogy,EurJMineral,123,2023-05-01
european journal of neuroscience,EJNeuroscience,20066,2023-05-01
european journal of organic chemistry,EurJOC,16086,2023-05-01
european journal of personality,EJPBlog,871,2023-05-01
european journal of pharmaceutical sciences,EditorsEJPS,536,2023-05-01
european journal of political research,ejprjournal,5803,2023-05-01
european journal of psychological assessment,EJPAjournal,553,2023-05-01
european journal of psychology applied to legal context,revistaejpalc,1143,2023-05-01
european journal of psychotraumatology,Psychotraumatol,2864,2023-05-01
european journal of soil biology,EJSOBI,203,2023-05-01
european journal of soil science,ejsoilscience,3995,2023-05-01
european journal of sport science,EurJSportSci,20333,2023-05-01
european journal of taxonomy,ejtaxonomy,1774,2023-05-01
european journal of vascular and endovascular surgery,EJVES_ESVS,6025,2023-05-01
european journal of wildlife research,ejwr_cm,203,2023-05-01
european law journal,eurlawj,781,2023-05-01
european management journal,EuropeanManage1,1206,2023-05-01
european political science,epsjournal,2322,2023-05-01
european political science review,epsrjournal,16202,2023-05-01
european polymer journal,EuropeanPolymer,145,2023-05-01
european psychiatry,EP_Editors,963,2023-05-01
european psychologist,EurPsychol_jour,107,2023-05-01
european security,european_sec,3447,2023-05-01
european societies,EuroSocieties1,3671,2023-05-01
european sociological review,esr_news,4125,2023-05-01
european spine journal,EurSpineJournal,3842,2023-05-01
european sport management quarterly,EuroSportManQ,1437,2023-05-01
european surgery-acta chirurgica austriaca,SurgeryEuropean,102,2023-05-01
european thyroid journal,Eur_Thyroid_J,2246,2023-05-01
european union politics,eup_thejournal,897,2023-05-01
european urban and regional studies,eursjournal,610,2023-05-01
european urology,EUplatinum,36091,2023-05-01
european urology focus,EurUrolFocus,6535,2023-05-01
european urology oncology,EurUrolOncol,9763,2023-05-01
european urology open science,EurUrolOpen,2253,2023-05-01
eurosurveillance,Eurosurveillanc,17721,2023-05-01
evaluation,EvaluationJour1,384,2023-05-01
evidence & policy,EvidencePolicy,8129,2023-05-01
evodevo,EvoDevo_BMC,320,2023-05-01
evolution,journal_evo,7332,2023-05-01
evolution and human behavior,EvolHumBehav,3195,2023-05-01
evolution letters,EvolLetters,6925,2023-05-01
evolution psychiatrique,LEvoPsych,186,2023-05-01
evolutionary anthropology,evanthro,2852,2023-05-01
evolutionary applications,EvolAppJournal,1833,2023-05-01
evolutionary bioinformatics,EvoBioinfo,491,2023-05-01
evolutionary ecology,evoecology,851,2023-05-01
excli journal,EXCLIJournal,110,2023-05-01
exemplaria-medieval early modern theory,readexemplaria,1277,2023-05-01
exercise and sport sciences reviews,ESSRonline,18858,2023-05-01
experimental and therapeutic medicine,EtMedicine,95,2023-05-01
experimental biology and medicine,EBM_LatinAm,47,2023-05-01
experimental brain research,ExpBrainRes,873,2023-05-01
experimental dermatology,ExpDermatol,971,2023-05-01
experimental physiology,ExpPhysiol,13419,2023-05-01
experimental psychology,ExpPsychJournal,351,2023-05-01
expert opinion on investigational drugs,EO_InvDrugs,336,2023-05-01
expert reviews in molecular medicine,Journal_ERMM,284,2023-05-01
expository times,ExpositoryTimes,112,2023-05-01
extrapolation,ExtrapolationSF,1236,2023-05-01
eye,Eye_Journal,3308,2023-05-01
facets,FACETSJournal,1723,2023-05-01
facial plastic surgery & aesthetic medicine,FPSAMjournal,154,2023-05-01
families in society-the journal of contemporary social services,FISOnline,2162,2023-05-01
families relationships and societies,FRSjournal,1620,2023-05-01
family medicine,fammedjournal,314,2023-05-01
family process,FamilyProcess,2725,2023-05-01
faraday discussions,Faraday_D,2990,2023-05-01
febs journal,FEBSJournal,3069,2023-05-01
febs letters,FEBS_Letters,2042,2023-05-01
febs open bio,FEBSOpenBio,1149,2023-05-01
feminism & psychology,FemPsychJournal,1298,2023-05-01
feminist economics,FeministEcon,9420,2023-05-01
feminist legal studies,fls_journal,4573,2023-05-01
feminist media studies,femmediastudies,4018,2023-05-01
feminist review,FeministReview_,18367,2023-05-01
feminist studies,feministstudies,6823,2023-05-01
feminist theory,FeministTheory,9086,2023-05-01
feministische studien,fstudien,3943,2023-05-01
fems microbiology letters,femsletters,186,2023-05-01
fermentation-basel,Ferment_MDPI,449,2023-05-01
fibres & textiles in eastern europe,FTEEJournal,73,2023-05-01
fiddlehead,TheFiddlehd,6146,2023-05-01
film-philosophy,filmphiljournal,4015,2023-05-01
film comment,FilmComment,71435,2023-05-01
film quarterly,FilmQuarterly,5910,2023-05-01
fire-switzerland,Fire_MDPI,2354,2023-05-01
fire technology,FireTechnology,3223,2023-05-01
fleischwirtschaft,FleiwiNews,905,2023-05-01
folia primatologica,FoliaPrimatol,481,2023-05-01
food & function,FoodRSC,561,2023-05-01
food & nutrition research,FoodnNutrResear,1106,2023-05-01
food and energy security,FoodEnergySec,331,2023-05-01
food and nutrition bulletin,FNBjournal,443,2023-05-01
food bioscience,FoodBioscience,3,2023-05-01
food culture & society,FCSJournal,2922,2023-05-01
food policy,_Food_Policy,2310,2023-05-01
food quality and safety,FQSmag,4669,2023-05-01
food science of animal resources,fsarjournal,14,2023-05-01
food security,Food_Security,1276,2023-05-01
forbes,Forbes,18940499,2023-05-01
fordham law review,fordhamlrev,4043,2023-05-01
foreign affairs,foreignaffairs,883880,2023-05-01
foreign policy analysis,fpa_jrnl,3122,2023-05-01
forest systems,ForestSystems_J,1085,2023-05-01
forestry chronicle,TFCJournal,176,2023-05-01
forests,Forests_MDPI,2187,2023-05-01
fornvannen-journal of swedish antiquarian research,Fornvannen_Jrnl,331,2023-05-01
forum-a journal of applied research in contemporary politics,TheForumJournal,78,2023-05-01
forum for modern language studies,FmlSjournal,577,2023-05-01
french cultural studies,FrCulturalSt,1285,2023-05-01
french studies,FrenchStudies,3233,2023-05-01
freshwater science,FreshwaterSci,2768,2023-05-01
friction,FrictionJnl,161,2023-05-01
frontiers-a journal of women studies,Frontiers_Women,603,2023-05-01
frontiers in bioengineering and biotechnology,FrontBioeng,3771,2023-05-01
frontiers in bioscience-landmark,Landmark_IMR,219,2023-05-01
frontiers in cardiovascular medicine,FrontCVMedicine,2475,2023-05-01
frontiers in cell and developmental biology,FrontCellDevBio,3691,2023-05-01
frontiers in cellular and infection microbiology,FrontCellInfect,3399,2023-05-01
frontiers in chemistry,FrontChemistry,4242,2023-05-01
frontiers in earth science,FrontEarthSci,3953,2023-05-01
frontiers in ecology and the environment,ESAFrontiers,7630,2023-05-01
frontiers in endocrinology,FrontEndocrinol,4292,2023-05-01
frontiers in energy,FIE_Journal,247,2023-05-01
frontiers in energy research,FrontEnergyRes,1413,2023-05-01
frontiers in environmental science,FrontEnvSci,1886,2023-05-01
frontiers in genetics,FrontGenetics,5343,2023-05-01
frontiers in immunology,FrontImmunol,29643,2023-05-01
frontiers in marine science,FrontMarineSci,15259,2023-05-01
frontiers in materials,FrontMaterials,1705,2023-05-01
frontiers in medicine,FrontMedicine,2837,2023-05-01
frontiers in microbiology,FrontMicrobiol,21379,2023-05-01
frontiers in molecular biosciences,FrontMolBioSci,2358,2023-05-01
frontiers in neurology,FrontNeurol,8982,2023-05-01
frontiers in neuroscience,FrontNeurosci,66837,2023-05-01
frontiers in nutrition,FrontNutrition,3173,2023-05-01
frontiers in oncology,FrontOncology,6155,2023-05-01
frontiers in pediatrics,FrontPediatrics,3534,2023-05-01
frontiers in pharmacology,FrontPharmacol,5339,2023-05-01
frontiers in physics,FrontPhysics,1983,2023-05-01
frontiers in physiology,FrontPhysiol,8273,2023-05-01
frontiers in plant science,FrontPlantSci,19063,2023-05-01
frontiers in psychiatry,FrontPsychiatry,11815,2023-05-01
frontiers in psychology,FrontPsychol,30518,2023-05-01
frontiers in surgery,FrontSurgery,951,2023-05-01
frontiers in veterinary science,FrontVetScience,2910,2023-05-01
frontiers of environmental science & engineering,FESE_journal,310,2023-05-01
frontiers of physics,frontphys,85,2023-05-01
functional ecology,FunEcology,23579,2023-05-01
future anterior,Future_Anterior,156,2023-05-01
future medicinal chemistry,fsgfmc,1227,2023-05-01
future microbiology,fsgfmb,3333,2023-05-01
future of children,FutureChildren,3809,2023-05-01
future oncology,FutureOncol_FSG,2621,2023-05-01
future virology,fsgfvl,2155,2023-05-01
futures,futures_journal,491,2023-05-01
gaceta sanitaria,gacetasanitaria,7868,2023-05-01
gaia-ecological perspectives for science and society,journal_GAIA,1193,2023-05-01
games for health journal,GamesforHealthJ,447,2023-05-01
gastroenterology,AGA_Gastro,21568,2023-05-01
gastroenterology report,GastroRept,23,2023-05-01
gastrointestinal endoscopy,GIE_Journal,13961,2023-05-01
gayana botanica,GayanaBotanica,82,2023-05-01
gels,Gels_MDPI,953,2023-05-01
gender & society,gend_soc,14205,2023-05-01
gender and history,GenderHistory,3024,2023-05-01
gender and language,GenderLanguage,1247,2023-05-01
gender place and culture,GPCjournal,6027,2023-05-01
gender work and organization,GenderWorkOrg,3192,2023-05-01
gene therapy,GeneTherapy_SN,2942,2023-05-01
general hospital psychiatry,GHP_Journal,334,2023-05-01
genes,Genes_MDPI,2012,2023-05-01
genes & development,GenesDev,8674,2023-05-01
genes brain and behavior,Genes2B,629,2023-05-01
genetics in medicine,GIMJournal,15437,2023-05-01
genetics research,GeneticsRes,75,2023-05-01
genome biology,GenomeBiology,90384,2023-05-01
genome biology and evolution,GenomeBiolEvol,4812,2023-05-01
genome medicine,GenomeMedicine,24956,2023-05-01
genome research,genomeresearch,55549,2023-05-01
genomics proteomics & bioinformatics,GPBees,259,2023-05-01
geo-marine letters,GeoMarLetters,29,2023-05-01
geo-spatial information science,GsisOffice,621,2023-05-01
geochemical journal,GeochemicalJ,66,2023-05-01
geochimica et cosmochimica acta,GCA_Journal,1078,2023-05-01
geoderma,Geoderma_Jrnl,5070,2023-05-01
geoderma regional,GeodermaR,939,2023-05-01
geographical analysis,geoganalysis,1569,2023-05-01
geographical journal,geogjournal,1453,2023-05-01
geographical research,geogresearch,1894,2023-05-01
geographical review,Geog_Review,942,2023-05-01
geologica acta,geoacta,231,2023-05-01
geologica belgica,GeolBel_journal,82,2023-05-01
geological magazine,GeologicalMag,303,2023-05-01
geopolitics,geopolitics_jl,5949,2023-05-01
george washington law review,gwlaw,10599,2023-05-01
georgetown law journal,georgetownlj,4217,2023-05-01
georgia review,GeorgiaReview,29568,2023-05-01
geoscience frontiers,GeosciFrontiers,957,2023-05-01
geoscientific model development,EGU_GMD,1675,2023-05-01
geriatric nursing,gnjournal,435,2023-05-01
german history,germanhistsoc,4205,2023-05-01
german life and letters,glljournal,1647,2023-05-01
german politics,germanpoljnl,731,2023-05-01
german quarterly,GermanQuarterly,712,2023-05-01
geroscience,GeroScienceAGE,1713,2023-05-01
geus bulletin,GeusBulletin,231,2023-05-01
gifted child quarterly,GCQjournal,2057,2023-05-01
gigascience,GigaScience,10946,2023-05-01
glia,GLIA_Journal,772,2023-05-01
global change biology,GlobalChangeBio,16544,2023-05-01
global ecology and biogeography,GEB_macro,3776,2023-05-01
global environmental change-human and policy dimensions,GEC_Journal,1279,2023-05-01
global environmental politics,gepjournal,1784,2023-05-01
global food security-agriculture policy economics and environment,Journal_GFS,587,2023-05-01
global governance,globalgovjrnl,606,2023-05-01
global health-science and practice,GHSPJournal,1626,2023-05-01
global health action,GlobalHealthAct,2381,2023-05-01
global health promotion,GHPjournal,2091,2023-05-01
global networks-a journal of transnational affairs,GlobalNetwrks,118,2023-05-01
global policy,global_policy,13342,2023-05-01
global spine journal,GlobalSpineJ,5181,2023-05-01
global strategy journal,GSJ_Jour,150,2023-05-01
globalization and health,GHJournal,13705,2023-05-01
globalizations,globalizationsj,1685,2023-05-01
glossa-a journal of general linguistics,glossa_oa,2772,2023-05-01
gm crops & food-biotechnology in agriculture and the food chain,GMCrops,427,2023-05-01
governance-an international journal of policy administration and institutions,Gov_Journal,4441,2023-05-01
government and opposition,govandopp,4082,2023-05-01
great plains quarterly,UNLGPQJournal,648,2023-05-01
green chemistry,green_rsc,2973,2023-05-01
green energy & environment,GEE_Journal,617,2023-05-01
green processing and synthesis,GREENPS_DG,13,2023-05-01
group & organization management,GroupOrgMgmt,982,2023-05-01
gut,Gut_BMJ,24602,2023-05-01
gut pathogens,GutPathogens,709,2023-05-01
haematologica,Haematologica,13764,2023-05-01
hahr-hispanic american historical review,HAHR21,3210,2023-05-01
harvard business review,HarvardBiz,5842477,2023-05-01
harvard civil rights-civil liberties law review,HarvardCRCL,1761,2023-05-01
harvard environmental law review,harvardelr,1831,2023-05-01
harvard international law journal,HarvardILJ,1769,2023-05-01
harvard journal of law and public policy,HarvardJLPP,3191,2023-05-01
harvard journal on legislation,HarvardJOL,1269,2023-05-01
harvard law review,harvlrev,48369,2023-05-01
harvard library bulletin,HLBJournal,176,2023-05-01
harvard review of psychiatry,HarvardRevPsych,1731,2023-05-01
hastings law journal,hastingslj,1518,2023-05-01
hau-journal of ethnographic theory,haujournal,15352,2023-05-01
head & face medicine,HeadFaceMed,152,2023-05-01
headache,HeadacheJournal,6772,2023-05-01
health affairs,Health_Affairs,165540,2023-05-01
health care analysis,HCAnalysis,431,2023-05-01
health care management review,HCMRonline,841,2023-05-01
health communication,hceditorialteam,264,2023-05-01
health informatics journal,Health_Inf_J,54,2023-05-01
health promotion international,HealthPromInt,1592,2023-05-01
health promotion journal of australia,HealthProm_J_Au,2390,2023-05-01
health psychology review,healthpsychrev,806,2023-05-01
health research policy and systems,HarpsJournal,625,2023-05-01
health services research,HSR_HRET,2271,2023-05-01
health sociology review,healthsocrev,1390,2023-05-01
health systems & reform,HSRJournal,1155,2023-05-01
healthcare-the journal of delivery science and innovation,HC_TheJournal,3592,2023-05-01
heart,Heart_BMJ,53586,2023-05-01
heart & lung,haljournal,128,2023-05-01
heart rhythm,HRS_O2Journal,3501,2023-05-01
helicobacter,HelicoJournal,18,2023-05-01
heliyon,HeliyonJournal,4604,2023-05-01
hemasphere,Hemasphere_EHA,4060,2023-05-01
hepatitis monthly,Hepatmon,39,2023-05-01
hepatobiliary surgery and nutrition,HepatobiliaryN,260,2023-05-01
hepatology,HEP_Journal,16550,2023-05-01
hepatology communications,HepCommJournal,4395,2023-05-01
heredity,HeredityJournal,2383,2023-05-01
hernia,hernia_journal,876,2023-05-01
herpetological conservation and biology,Herpconbio,1871,2023-05-01
herpetological journal,HerpJournal,1295,2023-05-01
herpetozoa,herpetozoa,435,2023-05-01
higher education research & development,HERDJournal,12964,2023-05-01
hispanic research journal-iberian and latin american studies,JournalHispanic,804,2023-05-01
histoire sociale-social history,Sociale_History,2183,2023-05-01
histopathology,Histo_Journal,7024,2023-05-01
historia agraria,HistoriaAgraria,175,2023-05-01
historia ciencias saude-manguinhos,revistaHCSM,4255,2023-05-01
historia mexicana,RHisto_Mex,3229,2023-05-01
historia y politica,historiaypol,4385,2023-05-01
historical journal,historicaljnl,5093,2023-05-01
historical materialism-research in critical marxist theory,histmat,18731,2023-05-01
historical methods,histmethod,205,2023-05-01
historical studies in the natural sciences,HSNatSci,2007,2023-05-01
historisk tidskrift,editorHT,464,2023-05-01
history,HisJournalHA,5579,2023-05-01
history and philosophy of the life sciences,HPLSjournal,2651,2023-05-01
history and technology,HistAndTech,3875,2023-05-01
history and theory,histandtheojrnl,2058,2023-05-01
history of photography,HoP_Journal,1206,2023-05-01
history of science,HistorSci,1001,2023-05-01
history of the family,hisfam_journal,516,2023-05-01
history of the human sciences,HistHum,1910,2023-05-01
history today,HistoryToday,321605,2023-05-01
history workshop journal,historywo,19536,2023-05-01
hiv medicine,HIV_Medicine,2954,2023-05-01
holocene,HoloceneJ,1584,2023-05-01
homicide studies,HomicideStudies,520,2023-05-01
hong kong medical journal,HongKongMedJ,82,2023-05-01
horizons,HorizonsJournal,71,2023-05-01
horticulture research,Hortres,1745,2023-05-01
housing policy debate,HousPolDebate,3868,2023-05-01
housing studies,HousingJournal,3113,2023-05-01
hpb,hpbjournal,5291,2023-05-01
hudson review,TheHudsonReview,3404,2023-05-01
human-computer interaction,hcinteraction,386,2023-05-01
human-wildlife interactions,HWI_Journal,149,2023-05-01
human biology,HumanBioJournal,613,2023-05-01
human communication research,hcr_journal,905,2023-05-01
human factors,HFES_HFJournal,107,2023-05-01
human gene therapy,HGTJournal,2954,2023-05-01
human genomics,HumanGenomics,218,2023-05-01
human molecular genetics,hmg_journal,1102,2023-05-01
human pathology,Human_Pathology,6778,2023-05-01
