journal_title,twitter,followers,date
dendrobiology,dendrobiology,52,2023-09-01
denkmalpflege,Die_Denkmalpfl,35,2023-09-01
denver law review,denverlawreview,1689,2023-09-01
depositional record,DepositRecord,1432,2023-09-01
dermatitis,DermatitisJrnl,325,2023-09-01
dermatologic surgery,DermSurg_ASDS,269,2023-09-01
dermatology and therapy,DermatolTher,1856,2023-09-01
design and culture,DesignCultureJo,1968,2023-09-01
deutsches arzteblatt international,Dt_Aerzteblatt,35175,2023-09-01
development,Dev_journal,27007,2023-09-01
development and change,DevandChg,1281,2023-09-01
development growth & differentiation,dgd_journal,211,2023-09-01
developmental biology,Dev_Bio_Journal,7415,2023-09-01
developmental cell,Dev_Cell,33310,2023-09-01
diabetes & metabolism journal,DiabetesMetabo3,885,2023-09-01
diabetes therapy,Diabetes_Ther,1732,2023-09-01
diabetic medicine,DiabeticMed,1359,2023-09-01
diabetologia,DiabetologiaJnl,16597,2023-09-01
diachronica,Diachronica2,722,2023-09-01
diacritics-a review of contemporary criticism,read_diacritics,1280,2023-09-01
diagnostic and interventional radiology,DiagnIntervRad,98,2023-09-01
diagnostic cytopathology,DiagnosticCyto,2973,2023-09-01
dialogues in human geography,dialogueshg,7906,2023-09-01
differences-a journal of feminist cultural studies,differences_DUP,758,2023-09-01
differentiation,Diff_Journal,260,2023-09-01
digestive diseases and sciences,DDS_Journal,704,2023-09-01
digital health,DigitalHealthJ,1902,2023-09-01
digital journalism,djeditorialteam,5520,2023-09-01
digital scholarship in the humanities,DSHjournal,4275,2023-09-01
diplomacy & statecraft,dandsjournal,285,2023-09-01
diplomatic history,shafrdh,3149,2023-09-01
disability & society,JDisSoc,12063,2023-09-01
disability and health journal,Dis_Health,902,2023-09-01
disability and rehabilitation,DisabilityRehab,750,2023-09-01
disability and rehabilitation-assistive technology,DR_AssistTech,216,2023-09-01
disaster prevention and management,DisasterPrevenM,908,2023-09-01
discourse-studies in the cultural politics of education,DiscourseofEd,2156,2023-09-01
discourse processes,DProcesses,241,2023-09-01
discovery medicine,DiscovMed,64,2023-09-01
discrete analysis,da_maths,196,2023-09-01
disease models & mechanisms,DMM_Journal,2503,2023-09-01
diseases of the colon & rectum,DCRjournal,14910,2023-09-01
diseases of the esophagus,DOTEsophagus,1479,2023-09-01
disparidades-revista de antropologia,Disparidades_,1153,2023-09-01
dissent,dissentmag,86108,2023-09-01
distance education,DistEdJournal,2006,2023-09-01
diversity-basel,DiversityMdpi,1475,2023-09-01
dna repair,repair_dna,816,2023-09-01
down beat,DownBeatMag,51252,2023-09-01
drones,Drones_MDPI,1342,2023-09-01
drug and alcohol dependence,DrugAlcoholDep,3567,2023-09-01
drug and alcohol review,APSAD_DAR,2567,2023-09-01
drug delivery and translational research,DDTReMedia,2053,2023-09-01
drug safety,DrugSafetyJ,988,2023-09-01
drugs,DrugsJournal,297,2023-09-01
drugs in r&d,DrugsInRD,90,2023-09-01
drustvena istrazivanja,DI_JGSI,453,2023-09-01
du bois review-social science research on race,DuBoisReview,10828,2023-09-01
duke law journal,dukelawjournal,3355,2023-09-01
e-polymers,ePoly_DG,17,2023-09-01
ear and hearing,EandHonline,2441,2023-09-01
early american literature,Early_Am_Lit,1615,2023-09-01
early medieval china,medieval_china,605,2023-09-01
earth planets and space,eps_tweet,896,2023-09-01
earth sciences history,ESciHist,105,2023-09-01
earth surface dynamics,EGU_ESurf,4833,2023-09-01
earth system dynamics,EGU_ESD,1932,2023-09-01
earth system science data,ESSD_journal,1625,2023-09-01
earths future,EarthsFutureEiC,1291,2023-09-01
east european jewish affairs,E_E_J_A,77,2023-09-01
east european politics and societies,eepsjournal,1055,2023-09-01
eastern european economics,EasternEuropeEc,53,2023-09-01
eating disorders,EDsJTP,1434,2023-09-01
ebiomedicine,eBioMedicine,10242,2023-09-01
eclinicalmedicine,eClinicalMed,7174,2023-09-01
ecography,EcographyJourna,15643,2023-09-01
ecohydrology,EcohydrologyEds,284,2023-09-01
ecological applications,ESAApplications,6203,2023-09-01
ecological entomology,Ecol_Ent,4209,2023-09-01
ecological informatics,ECOLINFORM,113,2023-09-01
ecological management & restoration,EMRjournal,440,2023-09-01
ecological monographs,ESAMonographs,3735,2023-09-01
ecological research,EcologicalRes,852,2023-09-01
ecology and evolution,Ecol_Evol,6928,2023-09-01
ecology and society,EcologySociety1,2223,2023-09-01
ecology law quarterly,elq_berkeley,214,2023-09-01
ecology letters,Ecology_Letters,14144,2023-09-01
econ journal watch,EconJWatch,754,2023-09-01
econometrica,ecmaEditors,44161,2023-09-01
economic and labour relations review,TheELRR,1234,2023-09-01
economic and social review,esr_ie,656,2023-09-01
economic anthropology,EconomicAnthro,1026,2023-09-01
economic geography,econgeog,2204,2023-09-01
economic history review,echistsocreview,4024,2023-09-01
economic journal,EJ_RES,21669,2023-09-01
economica,EconomicaLSE,1738,2023-09-01
economy and society,econsocjournal,2980,2023-09-01
ecosphere,ESAEcosphere,5081,2023-09-01
ecosystem health and sustainability,EHS__journal,588,2023-09-01
ecosystems,EcosystemsJ,1196,2023-09-01
ecumenical review,wccEREV,1874,2023-09-01
educacion xx1,EducacionXX1,5755,2023-09-01
education finance and policy,EFPJournal,1476,2023-09-01
education for chemical engineers,ECEJournal,219,2023-09-01
educational psychologist,EdPsychJournal,3386,2023-09-01
educational researcher,ERjournal_AERA,2891,2023-09-01
educational review,EdReview,5220,2023-09-01
educational studies,EdStudiesAESA,514,2023-09-01
efsa journal,EFSAJournal,844,2023-09-01
eighteenth-century fiction,ECFjournal,6047,2023-09-01
eighteenth century-theory and interpretation,18CTANDI,1529,2023-09-01
eire-ireland,eire_ire,342,2023-09-01
ejso,ejsotweets,7278,2023-09-01
electoral studies,electoralstdies,4389,2023-09-01
electroanalysis,ElecAnalys,469,2023-09-01
electronic markets,Journal_EM,790,2023-09-01
electronics,ElectronicsMDPI,1014,2023-09-01
electronics letters,ElecLett,843,2023-09-01
electrophoresis,Electro28700254,55,2023-09-01
elementa-science of the anthropocene,elementascience,1265,2023-09-01
elh,EnglishLitHist,4328,2023-09-01
elife,eLife,152655,2023-09-01
embo journal,embojournal,28094,2023-09-01
embo molecular medicine,EmboMolMed,8912,2023-09-01
embo reports,emboreports,15137,2023-09-01
emergencias,EMERGENCIAS_NET,14590,2023-09-01
emergency medicine australasia,EMAJournal,3553,2023-09-01
emergency medicine journal,EmergencyMedBMJ,38707,2023-09-01
emerging adulthood,EmergAdulthd,183,2023-09-01
emerging infectious diseases,CDC_EIDjournal,13,2023-09-01
emotion review,Emotion_Review,616,2023-09-01
emotion space and society,emospasoc,404,2023-09-01
empirical software engineering,emsejournal,1870,2023-09-01
empirical studies of the arts,EmpStudArts,331,2023-09-01
endangered species research,ESR_IR,1529,2023-09-01
endocrine-related cancer,EndoCancer,3380,2023-09-01
endocrine connections,EndoConnect,5756,2023-09-01
endocrine pathology,EndoPath,1795,2023-09-01
endoscopy,endoscopyjrnl,8108,2023-09-01
energy & environmental materials,EEMZZU1,174,2023-09-01
energy & environmental science,EES_journal,0,2023-09-01
energy journal,JournalEnergy,187,2023-09-01
energy sustainability and society,UFZ_ESSOJournal,381,2023-09-01
engineering studies,EngrStudies,636,2023-09-01
english,English_Jnl,185,2023-09-01
english historical review,enghistrev,5222,2023-09-01
english language notes,eln_cu,16,2023-09-01
english studies,ES_Routledge,1356,2023-09-01
english studies in canada,ESCJourn,228,2023-09-01
english teaching-practice and critique,EngTchingPrCr,1275,2023-09-01
ensenanza de las ciencias,EnsenanzaC,7,2023-09-01
enterprise & society,EntandSoc,1376,2023-09-01
entomologia experimentalis et applicata,Ento_EA,3638,2023-09-01
entomologia generalis,EntomologiaG,94,2023-09-01
entrepreneurship and regional development,ERD_IntJournal,1390,2023-09-01
entrepreneurship theory and practice,ETPjournal,3731,2023-09-01
entropy,Entropy_MDPI,2427,2023-09-01
environment and history,Environ_History,2385,2023-09-01
environment and planning a-economy and space,economyandspace,3715,2023-09-01
environment and planning b-urban analytics and city science,envplanb,776,2023-09-01
environment and planning c-politics and space,envplanc,4805,2023-09-01
environment and planning d-society & space,SocietyandSpace,16824,2023-09-01
environment and planning e-nature and space,envplane,3798,2023-09-01
environment international,env_int_journal,1847,2023-09-01
environmental conservation,EnvConsJournal,3090,2023-09-01
environmental education research,eerjournal,1518,2023-09-01
environmental engineering science,EnvEngSciJrnl,955,2023-09-01
environmental health perspectives,EHPonline,10398,2023-09-01
environmental history,envhistjournal,6037,2023-09-01
environmental politics,env_pol,7390,2023-09-01
environmental values,J_EnvValues,508,2023-09-01
epidemiologic reviews,EpiReviews,733,2023-09-01
epidemiology,EpidemiologyLWW,10891,2023-09-01
epidemiology and infection,Epidemio_Infect,2188,2023-09-01
epigenetics,EpigeneticsJ,197,2023-09-01
epigenetics & chromatin,EpigenChromatin,7044,2023-09-01
epigenomics,EpigenomicsFSG,2209,2023-09-01
epilepsia,EpilepsiaJourn,9379,2023-09-01
epilepsia open,EpilepsiaOpen,3185,2023-09-01
epilepsy & behavior,EpilepsyBehavi1,3605,2023-09-01
epilepsy currents,AESCurrents,417,2023-09-01
epileptic disorders,EpiDisorders,3491,2023-09-01
epj data science,epj_ds,1479,2023-09-01
epma journal,TheEPMAJournal,40,2023-09-01
ergo-an open access journal of philosophy,ErgoEditors,3343,2023-09-01
ergonomics,ergonomics1957,2748,2023-09-01
esmo open,ESMO_Open,4546,2023-09-01
esq-a journal of the american renaissance,ESQJournal,532,2023-09-01
estudios atacamenos,reatacam,330,2023-09-01
ethical theory and moral practice,ETMPjournal,382,2023-09-01
ethics,EthicsJournal,3286,2023-09-01
ethics & international affairs,eiajournal,4067,2023-09-01
ethnic and racial studies,ersjournal,8720,2023-09-01
ethnicities,EthnicitiesSAGE,1017,2023-09-01
ethnicity & disease,EthnicityD,342,2023-09-01
ethnicity & health,EthnicityHealth,240,2023-09-01
etikk i praksis,redaksjoneip,44,2023-09-01
etudes francaises,Revue_EtudFra,746,2023-09-01
etudes litteraires,revue_el,247,2023-09-01
eure-revista latinoamericana de estudios urbano regionales,RevistaEURE,2079,2023-09-01
eurointervention,EuroInterventio,26611,2023-09-01
europe-asia studies,eurasiastudies,5369,2023-09-01
european accounting review,EAR_Journal,1502,2023-09-01
european constitutional law review,eu_const,3307,2023-09-01
european educational research journal,EuropeanEducat3,883,2023-09-01
european heart journal,ehj_ed,26596,2023-09-01
european journal of applied physiology,EJAP_official,5497,2023-09-01
european journal of cardiovascular nursing,EditorEJCN,2800,2023-09-01
european journal of clinical investigation,EJCI_News,142,2023-09-01
european journal of clinical nutrition,ejcneditor,3111,2023-09-01
european journal of criminology,EJC_Eurocrim,475,2023-09-01
european journal of cultural studies,EJCS_Journal,1596,2023-09-01
european journal of gynaecological oncology,EJGO_IMR,1124,2023-09-01
european journal of health psychology,EJHP_journal,182,2023-09-01
european journal of hospital pharmacy,EJHP_BMJ,2053,2023-09-01
european journal of human genetics,ejhg_journal,7685,2023-09-01
european journal of immunology,EurJImmunol,987,2023-09-01
european journal of industrial relations,EJIR_News,1127,2023-09-01
european journal of inorganic chemistry,EurJIC,5963,2023-09-01
european journal of internal medicine,EJIM_journal,699,2023-09-01
european journal of international law,ejiltalk,29056,2023-09-01
european journal of international relations,eurojournir,12393,2023-09-01
european journal of jewish studies,EJJS_Journal,83,2023-09-01
european journal of mineralogy,EurJMineral,136,2023-09-01
european journal of neuroscience,EJNeuroscience,20655,2023-09-01
european journal of organic chemistry,EurJOC,18089,2023-09-01
european journal of personality,EJPBlog,916,2023-09-01
european journal of pharmaceutical sciences,EditorsEJPS,558,2023-09-01
european journal of philosophy,ejp_journal,102,2023-09-01
european journal of political research,ejprjournal,6094,2023-09-01
european journal of psychological assessment,EJPAjournal,578,2023-09-01
european journal of psychology applied to legal context,revistaejpalc,1159,2023-09-01
european journal of psychotraumatology,Psychotraumatol,2930,2023-09-01
european journal of soil biology,EJSOBI,210,2023-09-01
european journal of soil science,ejsoilscience,4212,2023-09-01
european journal of sport science,EurJSportSci,20500,2023-09-01
european journal of taxonomy,ejtaxonomy,1924,2023-09-01
european journal of vascular and endovascular surgery,EJVES_ESVS,6142,2023-09-01
european journal of wildlife research,ejwr_cm,206,2023-09-01
european law journal,eurlawj,874,2023-09-01
european management journal,EuropeanManage1,1262,2023-09-01
european political science,epsjournal,2472,2023-09-01
european political science review,epsrjournal,16543,2023-09-01
european polymer journal,EuropeanPolymer,149,2023-09-01
european psychiatry,EP_Editors,999,2023-09-01
european psychologist,EurPsychol_jour,113,2023-09-01
european security,european_sec,3622,2023-09-01
european societies,EuroSocieties1,3850,2023-09-01
european sociological review,esr_news,4286,2023-09-01
european spine journal,EurSpineJournal,3962,2023-09-01
european sport management quarterly,EuroSportManQ,1432,2023-09-01
european surgery-acta chirurgica austriaca,SurgeryEuropean,103,2023-09-01
european thyroid journal,Eur_Thyroid_J,2636,2023-09-01
european union politics,eup_thejournal,920,2023-09-01
european urban and regional studies,eursjournal,615,2023-09-01
european urology,EUplatinum,37138,2023-09-01
european urology focus,EurUrolFocus,6850,2023-09-01
european urology oncology,EurUrolOncol,10229,2023-09-01
european urology open science,EurUrolOpen,2386,2023-09-01
eurosurveillance,Eurosurveillanc,17685,2023-09-01
evaluation,EvaluationJour1,377,2023-09-01
evidence & policy,EvidencePolicy,8282,2023-09-01
evodevo,EvoDevo_BMC,323,2023-09-01
evolution,journal_evo,7468,2023-09-01
evolution and human behavior,EvolHumBehav,3192,2023-09-01
evolution letters,EvolLetters,7153,2023-09-01
evolution psychiatrique,LEvoPsych,191,2023-09-01
evolutionary anthropology,evanthro,2976,2023-09-01
evolutionary applications,EvolAppJournal,1872,2023-09-01
evolutionary bioinformatics,EvoBioinfo,537,2023-09-01
evolutionary ecology,evoecology,869,2023-09-01
excli journal,EXCLIJournal,121,2023-09-01
exemplaria-medieval early modern theory,readexemplaria,1276,2023-09-01
exercise and sport sciences reviews,ESSRonline,19568,2023-09-01
experimental and therapeutic medicine,EtMedicine,95,2023-09-01
experimental biology and medicine,EBM_LatinAm,48,2023-09-01
experimental brain research,ExpBrainRes,879,2023-09-01
experimental dermatology,ExpDermatol,1094,2023-09-01
experimental physiology,ExpPhysiol,13564,2023-09-01
experimental psychology,ExpPsychJournal,358,2023-09-01
expert opinion on investigational drugs,EO_InvDrugs,334,2023-09-01
expert reviews in molecular medicine,Journal_ERMM,310,2023-09-01
expository times,ExpositoryTimes,113,2023-09-01
extrapolation,ExtrapolationSF,1265,2023-09-01
eye,Eye_Journal,3607,2023-09-01
facets,FACETSJournal,1756,2023-09-01
facial plastic surgery & aesthetic medicine,FPSAMjournal,168,2023-09-01
families in society-the journal of contemporary social services,FISOnline,2151,2023-09-01
families relationships and societies,FRSjournal,1644,2023-09-01
family medicine,fammedjournal,325,2023-09-01
family process,FamilyProcess,2742,2023-09-01
faraday discussions,Faraday_D,3079,2023-09-01
febs journal,FEBSJournal,3205,2023-09-01
febs letters,FEBS_Letters,2166,2023-09-01
febs open bio,FEBSOpenBio,1213,2023-09-01
feminism & psychology,FemPsychJournal,1334,2023-09-01
feminist economics,FeministEcon,9749,2023-09-01
feminist legal studies,fls_journal,4619,2023-09-01
feminist media studies,femmediastudies,4143,2023-09-01
feminist review,FeministReview_,18400,2023-09-01
feminist studies,feministstudies,6741,2023-09-01
feminist theory,FeministTheory,10142,2023-09-01
feministische studien,fstudien,3865,2023-09-01
fems microbiology letters,femsletters,188,2023-09-01
fermentation-basel,Ferment_MDPI,497,2023-09-01
fibres & textiles in eastern europe,FTEEJournal,70,2023-09-01
fiddlehead,TheFiddlehd,6154,2023-09-01
film-philosophy,filmphiljournal,3988,2023-09-01
film comment,FilmComment,71003,2023-09-01
film quarterly,FilmQuarterly,6017,2023-09-01
fire-switzerland,Fire_MDPI,2462,2023-09-01
fire technology,FireTechnology,3316,2023-09-01
fleischwirtschaft,FleiwiNews,908,2023-09-01
folia primatologica,FoliaPrimatol,479,2023-09-01
food & function,FoodRSC,588,2023-09-01
food & nutrition research,FoodnNutrResear,1101,2023-09-01
food and energy security,FoodEnergySec,339,2023-09-01
food and nutrition bulletin,FNBjournal,440,2023-09-01
food bioscience,FoodBioscience,3,2023-09-01
food culture & society,FCSJournal,3042,2023-09-01
food policy,_Food_Policy,2541,2023-09-01
food quality and safety,FQSmag,4708,2023-09-01
food science of animal resources,fsarjournal,15,2023-09-01
food security,Food_Security,1342,2023-09-01
forbes,Forbes,19384981,2023-09-01
fordham law review,fordhamlrev,4021,2023-09-01
foreign affairs,foreignaffairs,889629,2023-09-01
foreign policy analysis,fpa_jrnl,3207,2023-09-01
forest systems,ForestSystems_J,1111,2023-09-01
forestry chronicle,TFCJournal,195,2023-09-01
forests,Forests_MDPI,2290,2023-09-01
fornvannen-journal of swedish antiquarian research,Fornvannen_Jrnl,355,2023-09-01
forum-a journal of applied research in contemporary politics,TheForumJournal,76,2023-09-01
forum for modern language studies,FmlSjournal,878,2023-09-01
french cultural studies,FrCulturalSt,1320,2023-09-01
french studies,FrenchStudies,3284,2023-09-01
freshwater science,FreshwaterSci,2739,2023-09-01
friction,FrictionJnl,158,2023-09-01
frontiers-a journal of women studies,Frontiers_Women,612,2023-09-01
frontiers in bioengineering and biotechnology,FrontBioeng,3902,2023-09-01
frontiers in bioscience-landmark,Landmark_IMR,272,2023-09-01
frontiers in cardiovascular medicine,FrontCVMedicine,2622,2023-09-01
frontiers in cell and developmental biology,FrontCellDevBio,3793,2023-09-01
frontiers in cellular and infection microbiology,FrontCellInfect,3507,2023-09-01
frontiers in chemistry,FrontChemistry,4262,2023-09-01
frontiers in earth science,FrontEarthSci,3995,2023-09-01
frontiers in ecology and the environment,ESAFrontiers,7662,2023-09-01
frontiers in endocrinology,FrontEndocrinol,4531,2023-09-01
frontiers in energy,FIE_Journal,256,2023-09-01
frontiers in energy research,FrontEnergyRes,1439,2023-09-01
frontiers in environmental science,FrontEnvSci,1946,2023-09-01
frontiers in genetics,FrontGenetics,5451,2023-09-01
frontiers in immunology,FrontImmunol,30927,2023-09-01
frontiers in marine science,FrontMarineSci,15741,2023-09-01
frontiers in materials,FrontMaterials,1716,2023-09-01
frontiers in medicine,FrontMedicine,2901,2023-09-01
frontiers in microbiology,FrontMicrobiol,22333,2023-09-01
frontiers in molecular biosciences,FrontMolBioSci,2434,2023-09-01
frontiers in neurology,FrontNeurol,9671,2023-09-01
frontiers in neuroscience,FrontNeurosci,69853,2023-09-01
frontiers in nutrition,FrontNutrition,3422,2023-09-01
frontiers in oncology,FrontOncology,6347,2023-09-01
frontiers in pediatrics,FrontPediatrics,3700,2023-09-01
frontiers in pharmacology,FrontPharmacol,5534,2023-09-01
frontiers in physics,FrontPhysics,2003,2023-09-01
frontiers in physiology,FrontPhysiol,8482,2023-09-01
frontiers in plant science,FrontPlantSci,20023,2023-09-01
frontiers in psychiatry,FrontPsychiatry,12824,2023-09-01
frontiers in psychology,FrontPsychol,31241,2023-09-01
frontiers in surgery,FrontSurgery,997,2023-09-01
frontiers in veterinary science,FrontVetScience,3013,2023-09-01
frontiers of environmental science & engineering,FESE_journal,366,2023-09-01
functional ecology,FunEcology,23854,2023-09-01
future anterior,Future_Anterior,157,2023-09-01
future medicinal chemistry,fsgfmc,1235,2023-09-01
future microbiology,fsgfmb,3332,2023-09-01
future of children,FutureChildren,3762,2023-09-01
future oncology,FutureOncol_FSG,2634,2023-09-01
future virology,fsgfvl,2157,2023-09-01
futures,futures_journal,503,2023-09-01
gaceta sanitaria,gacetasanitaria,7928,2023-09-01
gaia-ecological perspectives for science and society,journal_GAIA,1212,2023-09-01
games for health journal,GamesforHealthJ,450,2023-09-01
gastroenterology,AGA_Gastro,23280,2023-09-01
gastroenterology report,GastroRept,23,2023-09-01
gastrointestinal endoscopy,GIE_Journal,14618,2023-09-01
gayana botanica,GayanaBotanica,91,2023-09-01
gels,Gels_MDPI,980,2023-09-01
gender & society,gend_soc,14168,2023-09-01
gender and history,GenderHistory,3163,2023-09-01
gender and language,GenderLanguage,1292,2023-09-01
gender place and culture,GPCjournal,6383,2023-09-01
gender work and organization,GenderWorkOrg,3397,2023-09-01
gene therapy,GeneTherapy_SN,3005,2023-09-01
general hospital psychiatry,GHP_Journal,337,2023-09-01
genes,Genes_MDPI,2053,2023-09-01
genes & development,GenesDev,8779,2023-09-01
genes brain and behavior,Genes2B,641,2023-09-01
genetics in medicine,GIMJournal,15860,2023-09-01
genetics research,GeneticsRes,76,2023-09-01
genome biology,GenomeBiology,91825,2023-09-01
genome biology and evolution,GenomeBiolEvol,5094,2023-09-01
genome medicine,GenomeMedicine,25138,2023-09-01
genome research,genomeresearch,55682,2023-09-01
genomics proteomics & bioinformatics,GPBees,249,2023-09-01
geo-marine letters,GeoMarLetters,29,2023-09-01
geo-spatial information science,GsisOffice,706,2023-09-01
geochemical journal,GeochemicalJ,68,2023-09-01
geochimica et cosmochimica acta,GCA_Journal,1097,2023-09-01
geoderma,Geoderma_Jrnl,5388,2023-09-01
geoderma regional,GeodermaR,1011,2023-09-01
geographical analysis,geoganalysis,1740,2023-09-01
geographical journal,geogjournal,1442,2023-09-01
geographical research,geogresearch,1941,2023-09-01
geographical review,Geog_Review,966,2023-09-01
geologica acta,geoacta,246,2023-09-01
geologica belgica,GeolBel_journal,84,2023-09-01
geological magazine,GeologicalMag,305,2023-09-01
geopolitics,geopolitics_jl,6062,2023-09-01
george washington law review,gwlaw,10705,2023-09-01
georgetown law journal,georgetownlj,4263,2023-09-01
georgia review,GeorgiaReview,29503,2023-09-01
geoscience frontiers,GeosciFrontiers,945,2023-09-01
geoscientific model development,EGU_GMD,1701,2023-09-01
geriatric nursing,gnjournal,445,2023-09-01
german history,germanhistsoc,4241,2023-09-01
german life and letters,glljournal,1690,2023-09-01
german politics,germanpoljnl,776,2023-09-01
german quarterly,GermanQuarterly,767,2023-09-01
geroscience,GeroScienceAGE,2078,2023-09-01
geus bulletin,GeusBulletin,247,2023-09-01
gifted child quarterly,GCQjournal,2044,2023-09-01
gigascience,GigaScience,10985,2023-09-01
glia,GLIA_Journal,814,2023-09-01
global change biology,GlobalChangeBio,17223,2023-09-01
global ecology and biogeography,GEB_macro,3851,2023-09-01
global environmental change-human and policy dimensions,GEC_Journal,1402,2023-09-01
global environmental politics,gepjournal,1823,2023-09-01
global food security-agriculture policy economics and environment,Journal_GFS,599,2023-09-01
global governance,globalgovjrnl,645,2023-09-01
global health-science and practice,GHSPJournal,1652,2023-09-01
global health action,GlobalHealthAct,2360,2023-09-01
global health promotion,GHPjournal,2116,2023-09-01
global networks-a journal of transnational affairs,GlobalNetwrks,118,2023-09-01
global policy,global_policy,13604,2023-09-01
global spine journal,GlobalSpineJ,5251,2023-09-01
global strategy journal,GSJ_Jour,167,2023-09-01
globalization and health,GHJournal,13762,2023-09-01
globalizations,globalizationsj,1799,2023-09-01
glossa-a journal of general linguistics,glossa_oa,2812,2023-09-01
gm crops & food-biotechnology in agriculture and the food chain,GMCrops,423,2023-09-01
governance-an international journal of policy administration and institutions,Gov_Journal,4638,2023-09-01
government and opposition,govandopp,4178,2023-09-01
great plains quarterly,UNLGPQJournal,659,2023-09-01
green chemistry,green_rsc,3181,2023-09-01
green energy & environment,GEE_Journal,649,2023-09-01
green processing and synthesis,GREENPS_DG,15,2023-09-01
group & organization management,GroupOrgMgmt,993,2023-09-01
gut,Gut_BMJ,26395,2023-09-01
gut pathogens,GutPathogens,705,2023-09-01
haematologica,Haematologica,14399,2023-09-01
hahr-hispanic american historical review,HAHR21,3272,2023-09-01
harvard business review,HarvardBiz,5830976,2023-09-01
harvard civil rights-civil liberties law review,HarvardCRCL,1744,2023-09-01
harvard environmental law review,harvardelr,1822,2023-09-01
harvard international law journal,HarvardILJ,1755,2023-09-01
harvard journal of law and public policy,HarvardJLPP,3268,2023-09-01
harvard journal on legislation,HarvardJOL,1259,2023-09-01
harvard law review,harvlrev,48411,2023-09-01
harvard library bulletin,HLBJournal,178,2023-09-01
harvard review of psychiatry,HarvardRevPsych,1887,2023-09-01
hau-journal of ethnographic theory,haujournal,15369,2023-09-01
head & face medicine,HeadFaceMed,150,2023-09-01
headache,HeadacheJournal,7009,2023-09-01
health affairs,Health_Affairs,165346,2023-09-01
health care analysis,HCAnalysis,433,2023-09-01
health care management review,HCMRonline,849,2023-09-01
health communication,hceditorialteam,348,2023-09-01
health informatics journal,Health_Inf_J,55,2023-09-01
health promotion international,HealthPromInt,1741,2023-09-01
health promotion journal of australia,HealthProm_J_Au,2453,2023-09-01
health psychology review,healthpsychrev,839,2023-09-01
health research policy and systems,HarpsJournal,642,2023-09-01
health services research,HSR_HRET,2314,2023-09-01
health sociology review,healthsocrev,1443,2023-09-01
health systems & reform,HSRJournal,1164,2023-09-01
healthcare-the journal of delivery science and innovation,HC_TheJournal,3570,2023-09-01
heart,Heart_BMJ,56346,2023-09-01
heart & lung,haljournal,130,2023-09-01
heart rhythm,HRS_O2Journal,3610,2023-09-01
helicobacter,HelicoJournal,18,2023-09-01
heliyon,HeliyonJournal,4694,2023-09-01
hemasphere,Hemasphere_EHA,4149,2023-09-01
hepatitis monthly,Hepatmon,40,2023-09-01
hepatobiliary surgery and nutrition,HepatobiliaryN,298,2023-09-01
hepatology,HEP_Journal,17347,2023-09-01
hepatology communications,HepCommJournal,4876,2023-09-01
heredity,HeredityJournal,2450,2023-09-01
hernia,hernia_journal,932,2023-09-01
herpetological conservation and biology,Herpconbio,1862,2023-09-01
herpetological journal,HerpJournal,1281,2023-09-01
herpetozoa,herpetozoa,453,2023-09-01
higher education research & development,HERDJournal,13372,2023-09-01
hispanic research journal-iberian and latin american studies,JournalHispanic,847,2023-09-01
histoire sociale-social history,Sociale_History,2177,2023-09-01
histopathology,Histo_Journal,7345,2023-09-01
historia agraria,HistoriaAgraria,205,2023-09-01
historia ciencias saude-manguinhos,revistaHCSM,4361,2023-09-01
historia mexicana,RHisto_Mex,3429,2023-09-01
historia y politica,historiaypol,4664,2023-09-01
historical journal,historicaljnl,5327,2023-09-01
historical materialism-research in critical marxist theory,histmat,19838,2023-09-01
historical methods,histmethod,210,2023-09-01
historical studies in the natural sciences,HSNatSci,2067,2023-09-01
historisk tidskrift,editorHT,459,2023-09-01
history,HisJournalHA,5742,2023-09-01
history and philosophy of the life sciences,HPLSjournal,2729,2023-09-01
history and technology,HistAndTech,4284,2023-09-01
history and theory,histandtheojrnl,2169,2023-09-01
history of european ideas,HEIjournal,618,2023-09-01
history of photography,HoP_Journal,1209,2023-09-01
history of science,HistorSci,1069,2023-09-01
history of the family,hisfam_journal,521,2023-09-01
history of the human sciences,HistHum,1905,2023-09-01
history today,HistoryToday,319290,2023-09-01
history workshop journal,historywo,19834,2023-09-01
hiv medicine,HIV_Medicine,3086,2023-09-01
holocene,HoloceneJ,1573,2023-09-01
homicide studies,HomicideStudies,542,2023-09-01
hong kong medical journal,HongKongMedJ,92,2023-09-01
horizons,HorizonsJournal,70,2023-09-01
horticulture research,Hortres,1994,2023-09-01
housing policy debate,HousPolDebate,3865,2023-09-01
housing studies,HousingJournal,3213,2023-09-01
hpb,hpbjournal,5583,2023-09-01
hudson review,TheHudsonReview,3481,2023-09-01
human-computer interaction,hcinteraction,415,2023-09-01
human-wildlife interactions,HWI_Journal,146,2023-09-01
human biology,HumanBioJournal,616,2023-09-01
human communication research,hcr_journal,1050,2023-09-01
human factors,HFES_HFJournal,111,2023-09-01
human gene therapy,HGTJournal,3076,2023-09-01
human genomics,HumanGenomics,225,2023-09-01
human molecular genetics,hmg_journal,1172,2023-09-01
human pathology,Human_Pathology,7285,2023-09-01
human resource management journal,HRMJournal,6903,2023-09-01
human resources for health,HRH_Journal,1333,2023-09-01
humanities & social sciences communications,HSScomms,3341,2023-09-01
hydrobiologia,HYDR_Springer,1670,2023-09-01
