journal_title,twitter,followers,date
cultural sociology,culsoc,10006,2023-11-01
cultural studies of science education,cssejournal,49,2023-11-01
cultural trends,CulturalTrends_,1709,2023-11-01
culture & psychology,Cultpsy,1111,2023-11-01
culture et musees,cultureetmusees,848,2023-11-01
culture health & sexuality,journal_chs,116,2023-11-01
culture medicine and psychiatry,CMPjournal,797,2023-11-01
curator-the museum journal,CuratorJournal,7316,2023-11-01
current biology,CurrentBiology,46981,2023-11-01
current drug targets,Currentdrugtarg,5,2023-11-01
current gene therapy,BenthamCgt,12,2023-11-01
current genomics,CurrentGenomics,5,2023-11-01
current history,currenthistory1,1371,2023-11-01
current hiv research,CurrentHiv,139,2023-11-01
current issues in tourism,TourismIssues,2519,2023-11-01
current medical research and opinion,CMRO_Journal,3256,2023-11-01
current nanoscience,CurrentNanoscie,21,2023-11-01
current oncology,CurrentOncology,1850,2023-11-01
current opinion in anesthesiology,CO_Anesthesiol,3335,2023-11-01
current opinion in cardiology,CO_Cardiology,1153,2023-11-01
current opinion in critical care,CO_CriticalCare,8936,2023-11-01
current opinion in endocrinology diabetes and obesity,CO_EndoDiabetes,402,2023-11-01
current opinion in infectious diseases,CO_Infectious_D,618,2023-11-01
current opinion in lipidology,CO_Lipidology,547,2023-11-01
current opinion in obstetrics & gynecology,CO_Obs_Gyne,361,2023-11-01
current opinion in oncology,CO_Oncology,399,2023-11-01
current opinion in organ transplantation,CO_Organ_Transp,443,2023-11-01
current opinion in pediatrics,CO_Pediatrics,391,2023-11-01
current opinion in pulmonary medicine,CO_Pulmonary_Md,514,2023-11-01
current opinion in rheumatology,CO_Rheumatology,925,2023-11-01
current opinion in structural biology,COSB_CRSB,539,2023-11-01
current pharmaceutical design,CpdCurrent,0,2023-11-01
current proteomics,CurrentProteomi,27,2023-11-01
current science,CurrSci,1118,2023-11-01
current sociology,currentsociolog,12202,2023-11-01
current sports medicine reports,CSMRonline,11159,2023-11-01
curriculum inquiry,CI_Editors,1361,2023-11-01
cutis,CutisJournal,1510,2023-11-01
cyberpsychology-journal of psychosocial research on cyberspace,Cyberpsych_Jn,2933,2023-11-01
cybium,cybium,129,2023-11-01
cytopathology,CytopathologyJ,2983,2023-11-01
cytotherapy,cytotherapy,481,2023-11-01
dados-revista de ciencias sociais,DadosRevista,5055,2023-11-01
daedalus,DaedalusJournal,95,2023-11-01
dalhousie review,dalhousiereview,459,2023-11-01
dalton transactions,DaltonTrans,12915,2023-11-01
dance magazine,Dance_Magazine,121765,2023-11-01
dancing times,dancingtimes,15512,2023-11-01
data mining and knowledge discovery,DAMI_Social,214,2023-11-01
dementia-international journal of social research and practice,DementiaJournal,7935,2023-11-01
democratization,democ_journal,2498,2023-11-01
demographic research,DemographicRes,6250,2023-11-01
demography,ReadDemography,2755,2023-11-01
dendrobiology,dendrobiology,51,2023-11-01
denkmalpflege,Die_Denkmalpfl,35,2023-11-01
denver law review,denverlawreview,1680,2023-11-01
depositional record,DepositRecord,1497,2023-11-01
dermatitis,DermatitisJrnl,325,2023-11-01
dermatologic surgery,DermSurg_ASDS,271,2023-11-01
dermatology and therapy,DermatolTher,1919,2023-11-01
design and culture,DesignCultureJo,1954,2023-11-01
deutsches arzteblatt international,Dt_Aerzteblatt,35255,2023-11-01
development,Dev_journal,27354,2023-11-01
development and change,DevandChg,1420,2023-11-01
development growth & differentiation,dgd_journal,216,2023-11-01
developmental biology,Dev_Bio_Journal,7537,2023-11-01
developmental cell,Dev_Cell,33944,2023-11-01
diabetes & metabolism journal,DiabetesMetabo3,899,2023-11-01
diabetes therapy,Diabetes_Ther,1772,2023-11-01
diabetic medicine,DiabeticMed,1367,2023-11-01
diabetologia,DiabetologiaJnl,17055,2023-11-01
diachronica,Diachronica2,745,2023-11-01
diacritics-a review of contemporary criticism,read_diacritics,1296,2023-11-01
diagnostic and interventional radiology,DiagnIntervRad,98,2023-11-01
diagnostic cytopathology,DiagnosticCyto,3000,2023-11-01
dialogues in human geography,dialogueshg,8077,2023-11-01
differences-a journal of feminist cultural studies,differences_DUP,796,2023-11-01
differentiation,Diff_Journal,267,2023-11-01
digestive diseases and sciences,DDS_Journal,715,2023-11-01
digital health,DigitalHealthJ,1907,2023-11-01
digital journalism,djeditorialteam,5559,2023-11-01
digital scholarship in the humanities,DSHjournal,4251,2023-11-01
diplomacy & statecraft,dandsjournal,284,2023-11-01
diplomatic history,shafrdh,3126,2023-11-01
disability & society,JDisSoc,12042,2023-11-01
disability and health journal,Dis_Health,906,2023-11-01
disability and rehabilitation,DisabilityRehab,765,2023-11-01
disability and rehabilitation-assistive technology,DR_AssistTech,220,2023-11-01
disaster prevention and management,DisasterPrevenM,940,2023-11-01
discourse-studies in the cultural politics of education,DiscourseofEd,2148,2023-11-01
discourse processes,DProcesses,236,2023-11-01
discovery medicine,DiscovMed,64,2023-11-01
discrete analysis,da_maths,208,2023-11-01
disease models & mechanisms,DMM_Journal,2526,2023-11-01
diseases of the colon & rectum,DCRjournal,15183,2023-11-01
diseases of the esophagus,DOTEsophagus,1574,2023-11-01
disparidades-revista de antropologia,Disparidades_,1190,2023-11-01
dissent,dissentmag,86487,2023-11-01
distance education,DistEdJournal,2037,2023-11-01
diversity-basel,DiversityMdpi,1485,2023-11-01
dna repair,repair_dna,826,2023-11-01
down beat,DownBeatMag,51194,2023-11-01
drones,Drones_MDPI,1384,2023-11-01
drug and alcohol dependence,DrugAlcoholDep,3637,2023-11-01
drug and alcohol review,APSAD_DAR,2610,2023-11-01
drug delivery and translational research,DDTReMedia,2135,2023-11-01
drug safety,DrugSafetyJ,999,2023-11-01
drugs,DrugsJournal,298,2023-11-01
drugs in r&d,DrugsInRD,91,2023-11-01
drustvena istrazivanja,DI_JGSI,451,2023-11-01
du bois review-social science research on race,DuBoisReview,10850,2023-11-01
duke law journal,dukelawjournal,3367,2023-11-01
e-polymers,ePoly_DG,18,2023-11-01
ear and hearing,EandHonline,2456,2023-11-01
early american literature,Early_Am_Lit,1615,2023-11-01
early medieval china,medieval_china,709,2023-11-01
earth planets and space,eps_tweet,923,2023-11-01
earth sciences history,ESciHist,105,2023-11-01
earth surface dynamics,EGU_ESurf,4885,2023-11-01
earth system dynamics,EGU_ESD,1935,2023-11-01
earth system science data,ESSD_journal,1652,2023-11-01
earths future,EarthsFutureEiC,1333,2023-11-01
east european jewish affairs,E_E_J_A,75,2023-11-01
east european politics and societies,eepsjournal,1054,2023-11-01
eastern european economics,EasternEuropeEc,54,2023-11-01
eating disorders,EDsJTP,1444,2023-11-01
ebiomedicine,eBioMedicine,10277,2023-11-01
eclinicalmedicine,eClinicalMed,7252,2023-11-01
ecography,EcographyJourna,15888,2023-11-01
ecohydrology,EcohydrologyEds,284,2023-11-01
ecological applications,ESAApplications,6260,2023-11-01
ecological entomology,Ecol_Ent,4291,2023-11-01
ecological informatics,ECOLINFORM,115,2023-11-01
ecological management & restoration,EMRjournal,437,2023-11-01
ecological monographs,ESAMonographs,3768,2023-11-01
ecological research,EcologicalRes,866,2023-11-01
ecology and evolution,Ecol_Evol,7032,2023-11-01
ecology and society,EcologySociety1,2218,2023-11-01
ecology law quarterly,elq_berkeley,217,2023-11-01
ecology letters,Ecology_Letters,14193,2023-11-01
econ journal watch,EconJWatch,771,2023-11-01
econometrica,ecmaEditors,45370,2023-11-01
economic and labour relations review,TheELRR,1251,2023-11-01
economic and social review,esr_ie,656,2023-11-01
economic anthropology,EconomicAnthro,1058,2023-11-01
economic geography,econgeog,2203,2023-11-01
economic history review,echistsocreview,4130,2023-11-01
economic journal,EJ_RES,21956,2023-11-01
economica,EconomicaLSE,1743,2023-11-01
economy and society,econsocjournal,3121,2023-11-01
ecosphere,ESAEcosphere,5120,2023-11-01
ecosystem health and sustainability,EHS__journal,587,2023-11-01
ecosystems,EcosystemsJ,1188,2023-11-01
ecumenical review,wccEREV,1877,2023-11-01
educacion xx1,EducacionXX1,5812,2023-11-01
education finance and policy,EFPJournal,1473,2023-11-01
education for chemical engineers,ECEJournal,223,2023-11-01
educational evaluation and policy analysis,EEPAJournal,2302,2023-11-01
educational psychologist,EdPsychJournal,3418,2023-11-01
educational researcher,ERjournal_AERA,2874,2023-11-01
educational review,EdReview,5483,2023-11-01
educational studies,EdStudiesAESA,509,2023-11-01
efsa journal,EFSAJournal,844,2023-11-01
eighteenth-century fiction,ECFjournal,6028,2023-11-01
eighteenth century-theory and interpretation,18CTANDI,1520,2023-11-01
eire-ireland,eire_ire,337,2023-11-01
ejso,ejsotweets,7512,2023-11-01
electoral studies,electoralstdies,4489,2023-11-01
electroanalysis,ElecAnalys,472,2023-11-01
electronic markets,Journal_EM,803,2023-11-01
electronics,ElectronicsMDPI,1034,2023-11-01
electronics letters,ElecLett,837,2023-11-01
electrophoresis,Electro28700254,56,2023-11-01
elementa-science of the anthropocene,elementascience,1271,2023-11-01
elh,EnglishLitHist,4253,2023-11-01
elife,eLife,156995,2023-11-01
embo journal,embojournal,28595,2023-11-01
embo molecular medicine,EmboMolMed,9008,2023-11-01
embo reports,emboreports,15327,2023-11-01
emergencias,EMERGENCIAS_NET,14704,2023-11-01
emergency medicine australasia,EMAJournal,3553,2023-11-01
emergency medicine journal,EmergencyMedBMJ,38949,2023-11-01
emerging adulthood,EmergAdulthd,184,2023-11-01
emerging infectious diseases,CDC_EIDjournal,14,2023-11-01
emotion review,Emotion_Review,625,2023-11-01
emotion space and society,emospasoc,409,2023-11-01
empirical software engineering,emsejournal,1890,2023-11-01
empirical studies of the arts,EmpStudArts,345,2023-11-01
endangered species research,ESR_IR,1533,2023-11-01
endocrine-related cancer,EndoCancer,3380,2023-11-01
endocrine connections,EndoConnect,5832,2023-11-01
endocrine pathology,EndoPath,1820,2023-11-01
endoscopy,endoscopyjrnl,8486,2023-11-01
energy & environmental materials,EEMZZU1,179,2023-11-01
energy & environmental science,EES_journal,0,2023-11-01
energy journal,JournalEnergy,186,2023-11-01
energy sustainability and society,UFZ_ESSOJournal,392,2023-11-01
engineering studies,EngrStudies,636,2023-11-01
english,English_Jnl,184,2023-11-01
english historical review,enghistrev,5241,2023-11-01
english language notes,eln_cu,16,2023-11-01
english studies,ES_Routledge,1365,2023-11-01
english studies in canada,ESCJourn,226,2023-11-01
english teaching-practice and critique,EngTchingPrCr,1297,2023-11-01
ensenanza de las ciencias,EnsenanzaC,7,2023-11-01
enterprise & society,EntandSoc,1411,2023-11-01
entomologia experimentalis et applicata,Ento_EA,3657,2023-11-01
entomologia generalis,EntomologiaG,94,2023-11-01
entrepreneurship and regional development,ERD_IntJournal,1406,2023-11-01
entrepreneurship theory and practice,ETPjournal,3791,2023-11-01
entropy,Entropy_MDPI,2437,2023-11-01
environment and history,Environ_History,2469,2023-11-01
environment and planning a-economy and space,economyandspace,3851,2023-11-01
environment and planning b-urban analytics and city science,envplanb,788,2023-11-01
environment and planning c-politics and space,envplanc,4863,2023-11-01
environment and planning d-society & space,SocietyandSpace,16913,2023-11-01
environment and planning e-nature and space,envplane,3867,2023-11-01
environment international,env_int_journal,1883,2023-11-01
environmental conservation,EnvConsJournal,3107,2023-11-01
environmental education research,eerjournal,1540,2023-11-01
environmental engineering science,EnvEngSciJrnl,952,2023-11-01
environmental health perspectives,EHPonline,10571,2023-11-01
environmental history,envhistjournal,6059,2023-11-01
environmental politics,env_pol,7524,2023-11-01
environmental values,J_EnvValues,510,2023-11-01
epidemiologic reviews,EpiReviews,730,2023-11-01
epidemiology,EpidemiologyLWW,10878,2023-11-01
epidemiology and infection,Epidemio_Infect,2186,2023-11-01
epigenetics,EpigeneticsJ,194,2023-11-01
epigenetics & chromatin,EpigenChromatin,7029,2023-11-01
epigenomics,EpigenomicsFSG,2205,2023-11-01
epilepsia,EpilepsiaJourn,9591,2023-11-01
epilepsia open,EpilepsiaOpen,3312,2023-11-01
epilepsy & behavior,EpilepsyBehavi1,3710,2023-11-01
epilepsy currents,AESCurrents,424,2023-11-01
epileptic disorders,EpiDisorders,3693,2023-11-01
epj data science,epj_ds,1488,2023-11-01
epma journal,TheEPMAJournal,40,2023-11-01
ergo-an open access journal of philosophy,ErgoEditors,3338,2023-11-01
ergonomics,ergonomics1957,2769,2023-11-01
esmo open,ESMO_Open,4746,2023-11-01
esq-a journal of the american renaissance,ESQJournal,525,2023-11-01
estudios atacamenos,reatacam,332,2023-11-01
ethical theory and moral practice,ETMPjournal,379,2023-11-01
ethics,EthicsJournal,3337,2023-11-01
ethics & international affairs,eiajournal,4079,2023-11-01
ethnic and racial studies,ersjournal,9102,2023-11-01
ethnicities,EthnicitiesSAGE,1022,2023-11-01
ethnicity & disease,EthnicityD,338,2023-11-01
ethnicity & health,EthnicityHealth,246,2023-11-01
etikk i praksis,redaksjoneip,44,2023-11-01
etudes francaises,Revue_EtudFra,766,2023-11-01
etudes litteraires,revue_el,248,2023-11-01
eure-revista latinoamericana de estudios urbano regionales,RevistaEURE,2079,2023-11-01
eurointervention,EuroInterventio,27514,2023-11-01
europe-asia studies,eurasiastudies,5410,2023-11-01
european accounting review,EAR_Journal,1522,2023-11-01
european constitutional law review,eu_const,3353,2023-11-01
european educational research journal,EuropeanEducat3,880,2023-11-01
european heart journal,ehj_ed,27646,2023-11-01
european journal of applied physiology,EJAP_official,5506,2023-11-01
european journal of cardiovascular nursing,EditorEJCN,2829,2023-11-01
european journal of clinical investigation,EJCI_News,156,2023-11-01
european journal of clinical nutrition,ejcneditor,3146,2023-11-01
european journal of criminology,EJC_Eurocrim,512,2023-11-01
european journal of cultural studies,EJCS_Journal,1645,2023-11-01
european journal of gynaecological oncology,EJGO_IMR,1127,2023-11-01
european journal of health psychology,EJHP_journal,207,2023-11-01
european journal of hospital pharmacy,EJHP_BMJ,2067,2023-11-01
european journal of human genetics,ejhg_journal,7666,2023-11-01
european journal of immunology,EurJImmunol,1026,2023-11-01
european journal of industrial relations,EJIR_News,1165,2023-11-01
european journal of inorganic chemistry,EurJIC,6048,2023-11-01
european journal of internal medicine,EJIM_journal,838,2023-11-01
european journal of international law,ejiltalk,29648,2023-11-01
european journal of international relations,eurojournir,12614,2023-11-01
european journal of jewish studies,EJJS_Journal,89,2023-11-01
european journal of mineralogy,EurJMineral,149,2023-11-01
european journal of neuroscience,EJNeuroscience,20913,2023-11-01
european journal of organic chemistry,EurJOC,19067,2023-11-01
european journal of personality,EJPBlog,925,2023-11-01
european journal of pharmaceutical sciences,EditorsEJPS,567,2023-11-01
european journal of philosophy,ejp_journal,107,2023-11-01
european journal of political research,ejprjournal,6148,2023-11-01
european journal of psychological assessment,EJPAjournal,593,2023-11-01
european journal of psychology applied to legal context,revistaejpalc,1159,2023-11-01
european journal of psychotraumatology,Psychotraumatol,2972,2023-11-01
european journal of soil biology,EJSOBI,223,2023-11-01
european journal of soil science,ejsoilscience,4326,2023-11-01
european journal of sport science,EurJSportSci,20614,2023-11-01
european journal of taxonomy,ejtaxonomy,1969,2023-11-01
european journal of vascular and endovascular surgery,EJVES_ESVS,6179,2023-11-01
european journal of wildlife research,ejwr_cm,220,2023-11-01
european law journal,eurlawj,924,2023-11-01
european management journal,EuropeanManage1,1292,2023-11-01
european political science,epsjournal,2586,2023-11-01
european political science review,epsrjournal,16710,2023-11-01
european polymer journal,EuropeanPolymer,152,2023-11-01
european psychiatry,EP_Editors,1070,2023-11-01
european psychologist,EurPsychol_jour,114,2023-11-01
european security,european_sec,3716,2023-11-01
european societies,EuroSocieties1,3836,2023-11-01
european sociological review,esr_news,4324,2023-11-01
european spine journal,EurSpineJournal,4033,2023-11-01
european sport management quarterly,EuroSportManQ,1426,2023-11-01
european surgery-acta chirurgica austriaca,SurgeryEuropean,103,2023-11-01
european thyroid journal,Eur_Thyroid_J,2779,2023-11-01
european union politics,eup_thejournal,922,2023-11-01
european urban and regional studies,eursjournal,609,2023-11-01
european urology,EUplatinum,37645,2023-11-01
european urology focus,EurUrolFocus,6998,2023-11-01
european urology oncology,EurUrolOncol,10473,2023-11-01
european urology open science,EurUrolOpen,2427,2023-11-01
eurosurveillance,Eurosurveillanc,17690,2023-11-01
evaluation,EvaluationJour1,375,2023-11-01
evidence & policy,EvidencePolicy,8338,2023-11-01
evodevo,EvoDevo_BMC,322,2023-11-01
evolution,journal_evo,7487,2023-11-01
evolution and human behavior,EvolHumBehav,3190,2023-11-01
evolution letters,EvolLetters,7181,2023-11-01
evolution psychiatrique,LEvoPsych,192,2023-11-01
evolutionary anthropology,evanthro,2973,2023-11-01
evolutionary applications,EvolAppJournal,1902,2023-11-01
evolutionary bioinformatics,EvoBioinfo,580,2023-11-01
evolutionary ecology,evoecology,897,2023-11-01
excli journal,EXCLIJournal,126,2023-11-01
exemplaria-medieval early modern theory,readexemplaria,1260,2023-11-01
exercise and sport sciences reviews,ESSRonline,19832,2023-11-01
experimental and therapeutic medicine,EtMedicine,95,2023-11-01
experimental brain research,ExpBrainRes,874,2023-11-01
experimental dermatology,ExpDermatol,1103,2023-11-01
experimental physiology,ExpPhysiol,13675,2023-11-01
experimental psychology,ExpPsychJournal,353,2023-11-01
expert opinion on investigational drugs,EO_InvDrugs,329,2023-11-01
expert reviews in molecular medicine,Journal_ERMM,315,2023-11-01
expository times,ExpositoryTimes,113,2023-11-01
extrapolation,ExtrapolationSF,1274,2023-11-01
eye,Eye_Journal,3769,2023-11-01
facets,FACETSJournal,1757,2023-11-01
facial plastic surgery & aesthetic medicine,FPSAMjournal,173,2023-11-01
families in society-the journal of contemporary social services,FISOnline,2168,2023-11-01
families relationships and societies,FRSjournal,1646,2023-11-01
family medicine,fammedjournal,341,2023-11-01
family process,FamilyProcess,2769,2023-11-01
faraday discussions,Faraday_D,3101,2023-11-01
febs journal,FEBSJournal,3244,2023-11-01
febs letters,FEBS_Letters,2207,2023-11-01
febs open bio,FEBSOpenBio,1273,2023-11-01
feminism & psychology,FemPsychJournal,1367,2023-11-01
feminist economics,FeministEcon,9831,2023-11-01
feminist legal studies,fls_journal,4575,2023-11-01
feminist media studies,femmediastudies,4283,2023-11-01
feminist review,FeministReview_,18418,2023-11-01
feminist studies,feministstudies,6687,2023-11-01
feminist theory,FeministTheory,10240,2023-11-01
feministische studien,fstudien,3770,2023-11-01
fems microbiology letters,femsletters,190,2023-11-01
fermentation-basel,Ferment_MDPI,523,2023-11-01
fertility and sterility,FertStert,10085,2023-11-01
fibres & textiles in eastern europe,FTEEJournal,70,2023-11-01
fiddlehead,TheFiddlehd,6166,2023-11-01
film-philosophy,filmphiljournal,3989,2023-11-01
film comment,FilmComment,70761,2023-11-01
film quarterly,FilmQuarterly,6019,2023-11-01
fire-switzerland,Fire_MDPI,2481,2023-11-01
fire technology,FireTechnology,3344,2023-11-01
fleischwirtschaft,FleiwiNews,900,2023-11-01
folia primatologica,FoliaPrimatol,480,2023-11-01
food & function,FoodRSC,608,2023-11-01
food & nutrition research,FoodnNutrResear,1098,2023-11-01
food and energy security,FoodEnergySec,341,2023-11-01
food and nutrition bulletin,FNBjournal,449,2023-11-01
food bioscience,FoodBioscience,3,2023-11-01
food culture & society,FCSJournal,3031,2023-11-01
food policy,_Food_Policy,2634,2023-11-01
food quality and safety,FQSmag,4694,2023-11-01
food science of animal resources,fsarjournal,15,2023-11-01
food security,Food_Security,1349,2023-11-01
forbes,Forbes,19663187,2023-11-01
fordham law review,fordhamlrev,4001,2023-11-01
foreign affairs,foreignaffairs,897303,2023-11-01
foreign policy analysis,fpa_jrnl,3271,2023-11-01
forest systems,ForestSystems_J,1116,2023-11-01
forestry chronicle,TFCJournal,208,2023-11-01
forests,Forests_MDPI,2360,2023-11-01
fornvannen-journal of swedish antiquarian research,Fornvannen_Jrnl,372,2023-11-01
forum-a journal of applied research in contemporary politics,TheForumJournal,75,2023-11-01
forum for modern language studies,FmlSjournal,897,2023-11-01
french cultural studies,FrCulturalSt,1341,2023-11-01
french studies,FrenchStudies,3282,2023-11-01
freshwater science,FreshwaterSci,2714,2023-11-01
friction,FrictionJnl,158,2023-11-01
frontiers-a journal of women studies,Frontiers_Women,615,2023-11-01
frontiers in bioengineering and biotechnology,FrontBioeng,3913,2023-11-01
frontiers in bioscience-landmark,Landmark_IMR,294,2023-11-01
frontiers in cardiovascular medicine,FrontCVMedicine,2677,2023-11-01
frontiers in cell and developmental biology,FrontCellDevBio,3834,2023-11-01
frontiers in cellular and infection microbiology,FrontCellInfect,3557,2023-11-01
frontiers in chemistry,FrontChemistry,4281,2023-11-01
frontiers in earth science,FrontEarthSci,4030,2023-11-01
frontiers in ecology and the environment,ESAFrontiers,7655,2023-11-01
frontiers in endocrinology,FrontEndocrinol,4623,2023-11-01
frontiers in energy,FIE_Journal,258,2023-11-01
frontiers in energy research,FrontEnergyRes,1444,2023-11-01
frontiers in environmental science,FrontEnvSci,1959,2023-11-01
frontiers in genetics,FrontGenetics,5489,2023-11-01
frontiers in immunology,FrontImmunol,31451,2023-11-01
frontiers in marine science,FrontMarineSci,15917,2023-11-01
frontiers in materials,FrontMaterials,1723,2023-11-01
frontiers in medicine,FrontMedicine,2921,2023-11-01
frontiers in microbiology,FrontMicrobiol,22685,2023-11-01
frontiers in molecular biosciences,FrontMolBioSci,2454,2023-11-01
frontiers in neurology,FrontNeurol,9849,2023-11-01
frontiers in neuroscience,FrontNeurosci,71002,2023-11-01
frontiers in nutrition,FrontNutrition,3478,2023-11-01
frontiers in oncology,FrontOncology,6452,2023-11-01
frontiers in pediatrics,FrontPediatrics,3776,2023-11-01
frontiers in pharmacology,FrontPharmacol,5616,2023-11-01
frontiers in physics,FrontPhysics,2022,2023-11-01
frontiers in physiology,FrontPhysiol,8532,2023-11-01
frontiers in plant science,FrontPlantSci,20468,2023-11-01
frontiers in psychiatry,FrontPsychiatry,13383,2023-11-01
frontiers in psychology,FrontPsychol,31537,2023-11-01
frontiers in surgery,FrontSurgery,1006,2023-11-01
frontiers in veterinary science,FrontVetScience,3078,2023-11-01
frontiers of environmental science & engineering,FESE_journal,386,2023-11-01
functional ecology,FunEcology,23907,2023-11-01
future anterior,Future_Anterior,158,2023-11-01
future medicinal chemistry,fsgfmc,1234,2023-11-01
future microbiology,fsgfmb,3333,2023-11-01
future of children,FutureChildren,3742,2023-11-01
future oncology,FutureOncol_FSG,2647,2023-11-01
future virology,fsgfvl,2139,2023-11-01
futures,futures_journal,499,2023-11-01
gaceta sanitaria,gacetasanitaria,7949,2023-11-01
gaia-ecological perspectives for science and society,journal_GAIA,1240,2023-11-01
games for health journal,GamesforHealthJ,480,2023-11-01
gastroenterology,AGA_Gastro,24032,2023-11-01
gastroenterology report,GastroRept,23,2023-11-01
gastrointestinal endoscopy,GIE_Journal,14933,2023-11-01
gayana botanica,GayanaBotanica,95,2023-11-01
gels,Gels_MDPI,1002,2023-11-01
gender & society,gend_soc,14146,2023-11-01
gender and history,GenderHistory,3251,2023-11-01
gender and language,GenderLanguage,1306,2023-11-01
gender place and culture,GPCjournal,6492,2023-11-01
gender work and organization,GenderWorkOrg,3474,2023-11-01
gene therapy,GeneTherapy_SN,3013,2023-11-01
general hospital psychiatry,GHP_Journal,336,2023-11-01
genes,Genes_MDPI,2071,2023-11-01
genes & development,GenesDev,8807,2023-11-01
genes brain and behavior,Genes2B,641,2023-11-01
genetics in medicine,GIMJournal,16016,2023-11-01
genetics research,GeneticsRes,77,2023-11-01
genome biology,GenomeBiology,92405,2023-11-01
genome biology and evolution,GenomeBiolEvol,5175,2023-11-01
genome medicine,GenomeMedicine,25206,2023-11-01
genome research,genomeresearch,55711,2023-11-01
genomics proteomics & bioinformatics,GPBees,252,2023-11-01
geo-marine letters,GeoMarLetters,29,2023-11-01
geo-spatial information science,GsisOffice,763,2023-11-01
geochemical journal,GeochemicalJ,86,2023-11-01
geochimica et cosmochimica acta,GCA_Journal,1090,2023-11-01
geoderma,Geoderma_Jrnl,5495,2023-11-01
geoderma regional,GeodermaR,1054,2023-11-01
geographical analysis,geoganalysis,1824,2023-11-01
geographical journal,geogjournal,1484,2023-11-01
geographical research,geogresearch,1954,2023-11-01
geographical review,Geog_Review,969,2023-11-01
geologica acta,geoacta,262,2023-11-01
geologica belgica,GeolBel_journal,84,2023-11-01
geological magazine,GeologicalMag,312,2023-11-01
geopolitics,geopolitics_jl,6097,2023-11-01
george washington law review,gwlaw,10758,2023-11-01
georgetown law journal,georgetownlj,4278,2023-11-01
georgia review,GeorgiaReview,29471,2023-11-01
geoscience frontiers,GeosciFrontiers,941,2023-11-01
geoscientific model development,EGU_GMD,1709,2023-11-01
geriatric nursing,gnjournal,452,2023-11-01
german history,germanhistsoc,4315,2023-11-01
german life and letters,glljournal,1688,2023-11-01
german politics,germanpoljnl,775,2023-11-01
german quarterly,GermanQuarterly,761,2023-11-01
geroscience,GeroScienceAGE,2268,2023-11-01
geus bulletin,GeusBulletin,256,2023-11-01
gifted child quarterly,GCQjournal,2046,2023-11-01
gigascience,GigaScience,10991,2023-11-01
glia,GLIA_Journal,844,2023-11-01
global change biology,GlobalChangeBio,17471,2023-11-01
global ecology and biogeography,GEB_macro,3836,2023-11-01
global environmental change-human and policy dimensions,GEC_Journal,1464,2023-11-01
global environmental politics,gepjournal,1897,2023-11-01
global food security-agriculture policy economics and environment,Journal_GFS,603,2023-11-01
global governance,globalgovjrnl,653,2023-11-01
global health-science and practice,GHSPJournal,1658,2023-11-01
global health action,GlobalHealthAct,2352,2023-11-01
global health promotion,GHPjournal,2121,2023-11-01
global networks-a journal of transnational affairs,GlobalNetwrks,128,2023-11-01
global policy,global_policy,13785,2023-11-01
global spine journal,GlobalSpineJ,5294,2023-11-01
global strategy journal,GSJ_Jour,173,2023-11-01
globalization and health,GHJournal,13836,2023-11-01
globalizations,globalizationsj,1802,2023-11-01
glossa-a journal of general linguistics,glossa_oa,2827,2023-11-01
gm crops & food-biotechnology in agriculture and the food chain,GMCrops,421,2023-11-01
governance-an international journal of policy administration and institutions,Gov_Journal,4711,2023-11-01
government and opposition,govandopp,4203,2023-11-01
great plains quarterly,UNLGPQJournal,657,2023-11-01
green chemistry,green_rsc,3314,2023-11-01
green energy & environment,GEE_Journal,660,2023-11-01
green processing and synthesis,GREENPS_DG,16,2023-11-01
group & organization management,GroupOrgMgmt,994,2023-11-01
gut,Gut_BMJ,27032,2023-11-01
gut pathogens,GutPathogens,705,2023-11-01
haematologica,Haematologica,14663,2023-11-01
hahr-hispanic american historical review,HAHR21,3290,2023-11-01
harvard business review,HarvardBiz,5839365,2023-11-01
harvard civil rights-civil liberties law review,HarvardCRCL,1740,2023-11-01
harvard environmental law review,harvardelr,1818,2023-11-01
harvard international law journal,HarvardILJ,1776,2023-11-01
harvard journal of law and public policy,HarvardJLPP,3307,2023-11-01
harvard journal on legislation,HarvardJOL,1259,2023-11-01
harvard law review,harvlrev,48477,2023-11-01
harvard library bulletin,HLBJournal,179,2023-11-01
harvard review of psychiatry,HarvardRevPsych,1985,2023-11-01
hau-journal of ethnographic theory,haujournal,15340,2023-11-01
head & face medicine,HeadFaceMed,150,2023-11-01
headache,HeadacheJournal,7097,2023-11-01
health affairs,Health_Affairs,166068,2023-11-01
health care analysis,HCAnalysis,432,2023-11-01
health care management review,HCMRonline,849,2023-11-01
health communication,hceditorialteam,364,2023-11-01
health informatics journal,Health_Inf_J,56,2023-11-01
health promotion international,HealthPromInt,1790,2023-11-01
health promotion journal of australia,HealthProm_J_Au,2480,2023-11-01
health psychology review,healthpsychrev,841,2023-11-01
health research policy and systems,HarpsJournal,647,2023-11-01
health services research,HSR_HRET,2349,2023-11-01
health sociology review,healthsocrev,1428,2023-11-01
health systems & reform,HSRJournal,1163,2023-11-01
healthcare-the journal of delivery science and innovation,HC_TheJournal,3556,2023-11-01
heart,Heart_BMJ,57625,2023-11-01
heart & lung,haljournal,130,2023-11-01
heart rhythm,HRS_O2Journal,3634,2023-11-01
